Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 711,A,Initial Reports          ,       3.400,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 711,A,Initial Reports          ,       8.650,    1.450000,LO Calcidiscus macintyrei
,,,,,,
115, 711,A,Initial Reports          ,       9.550,    1.600000,FO Gephyrocapsa oceanica
,,,,,,
115, 711,A,Initial Reports          ,      12.300,    2.350000,LO Discoaster pentaradiatus
,,,,,,
115, 711,A,Initial Reports          ,      18.750,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
115, 711,A,Initial Reports          ,      22.050,    5.000000,FO Ceratolithus acutus
,,,,,,
115, 711,A,Initial Reports          ,      32.750,    6.500000,FO Amaurolithus spp.
,,,,,,
115, 711,A,Initial Reports          ,      42.900,   14.400000,LO Sphenolithus heteromorphus
,,,,,,
115, 711,A,Initial Reports          ,      59.400,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
115, 711,A,Initial Reports          ,      76.750,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
115, 711,A,Initial Reports          ,     153.200,   37.000000,LO Discoaster barbadiensis
,,,,,,
115, 711,A,Initial Reports          ,     177.300,   40.000000,LO Chiasmolithus grandis
,,,,,,
115, 711,A,Initial Reports          ,     187.850,   42.299999,LO Chiasmolithus solitus
,,,,,,
115, 711,A,Initial Reports          ,     198.250,   46.000000,FO Reticulofenestra umbilica
,,,,,,
115, 711,A,Initial Reports          ,     217.600,   47.000000,LO Chiasmolithus gigas
,,,,,,
115, 711,A,Initial Reports          ,     232.000,   48.799999,FO Chiasmolithus gigas
,,,,,,
115, 711,A,Initial Reports          ,     244.800,   49.799999,FO Nannotetrina fulgens
,,,,,,
