leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
27,260,,1,1,0.0,18.0,0.00,0.00,0.18,, SPICULE AND CLAY BEARING RADIOLARIAN OOZE," 5Y3/4- MODERATE BROWN,5YR3/2-GRAYISH BROWN", VERY SLIGHT MO TTLES, VERY SLIGHT DEFORMATION,,,," GRITTY,SANDY?, SIL TY", FIRM, 00000000
27,260,,1,1,18.0,60.0,0.00,0.18,0.60,, FORAMINIFERA AND RADIOLARIAN NANNO OOZE," 5YR6/4-L IGHT BROWN,5YR8/4-MODERATE ORANGE PINK,5YR4/4-MODERA TE BROWN"," MODERATE ORANGE PINK MOTTLES,FAINT LAMINA TIONS WITH 3 TO 20 MM SPACING", SLIGHT DEFORMATION,,,," GRITTY,SANDY?,SILTY,STREAKS OF MODERATE BROWN",, 00000000
27,260,,1,1,60.0,93.0,0.00,0.60,0.93,, CLAY RICH RADIOLARIAN OOZE," 5YR4/4-MODERATE BROWN ,5YR3/4-MODERATE BROWN,5YR3/2-GRAYISH BROWN", FAINT MOTTLES OF MODERATE BROWN, SLIGHT DEFORMATION,,,," SIL TY,GRITTY,SANDY?", FIRM, 00000000
27,260,,1,1,93.0,144.0,0.00,0.93,1.44,, FORAMINIFERA AND DIATOM BEARING NANNO OOZE," 5YR6/ 4-LIGHT BROWN,5YR8/4-MODERATE ORANGE PINK,5YR3/4-MOD ERATE BROWN", MODERATE MOTTLING OF MODERATE ORANGE P INK, MODERATE DEFORMATION,,,," SILTY,GRITTY,SANDY?", F IRM, 00000000
27,260,,1,1,144.0,150.0,0.00,1.44,1.50,,, 5YR3/4-MODERATE BROWN,,,,,, MORE UNIFORM IN COLOR AND HOMOGENEOUS THAN OTHER PARTS, FIRM, 00000000
27,260,,1,2,0.0,20.0,0.00,1.50,1.70,, FORAMINIFERA RICH NANNO OOZE," 5YR6/4-LIGHT BROWN ,5YR7/2-GRAYISH ORANGE PINK,5YR4/4-MODERATE BROWN", MOTTLE OF GRAYISH ORANGE PINK AND MODERATE BROWN, V ERY SLIGHT DEFORMATION,,,," GRITTY TO TEETH AT LEAST SI LTY,SANDY?", FIRM, 00000000
27,260,,1,2,20.0,150.0,0.00,1.70,3.00,," NANNO RICH RADIOLARION OOZE,CLAY BEARING RADIOLARI AN OOZE"," 5YR4/4,5YR6/4-LIGHT BROWN,5YR3/4-MODERATE BROWN,5YR5/6-LIGHT BROWN", MOTTLES OF LIGHT BROWN," SLIGHT DEFORMATION FROM 20 TO 114 CM,MODERATE DEFORM ATION FROM 114 TO 150 CM",,,," VERTICAL STREAKING FROM C ORE BARREL DISTURBANCE,GRITTY TO TEETH,AT LEAST SILT Y,SANDY?", FIRM, 00000000
27,260,,1,3,0.0,88.0,0.00,3.00,3.88,, ZEOLITE AND NANNO BEARING RADIOLARIAN OOZE," 5YR5/ 6-LIGHT BROWN,5YR3/4-MODERATE BROWN", SLIGHT MOTTLIN G WITH LIGHT BROWN MOTTLES, VERY SLIGHT DEFORMATION,,,," LESS GRITTY THAN PREVIOUS SECTION,LOOKS SANDY,FOR AMINIFERA? CLAY FLOCCULES,SLIGHT GRITTY TEXTURE", FI RM, 00000000
27,260,,1,3,88.0,92.0,0.00,3.88,3.92,, ZEOLITE BEARING RADIOLARIAN OOZE, 10YR2/2-DUSKY Y ELLOWISH BROWN,, VERY SLIGHT DEFORMATION,,,,, FIRM, 00000000
27,260,,1,3,92.0,150.0,0.00,3.92,4.50,, FERRUGINOUS NANNO BEARING RADIOLARIAN RICH CLAY," 5YR4/4-MODERATE BROWN,10YR2/2-DUSKY YELLOWISH BROWN, 5YR5/6-LIGHT BROWN", MOTTLING, VERY SLIGHT DEFORMAT ION,,,," FINER,NO GRITTY TASTE,SANDY,FORAMINIFERA?, CLA Y FLOCCULES?", FIRM, 00000000
