leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
81,553,A,3,2,80.0,82.0,151.00,153.31, 6,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,POOL,NO AGE GIVEN,583,CIMPA0010,Impagidinium sp.,PRESENT,  ,1,2d5879f7845edff4ff6c1358662d0083,81-553A-3-2
81,553,A,3,2,80.0,82.0,151.00,153.31, 6,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,POOL,NO AGE GIVEN,583,CIMPA0035,Impagidinium patulum,PRESENT,  ,1,6f23fb481eb2959812b0f92b0ac375b5,81-553A-3-2
81,553,A,3,2,80.0,82.0,151.00,153.31, 6,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,POOL,NO AGE GIVEN,583,CNEMA0020,Nematosphaeropsis labyrinthea,PRESENT,  ,1,9868933c3aadbb407fef36c38c361590,81-553A-3-2
81,553,A,3,2,80.0,82.0,151.00,153.31, 6,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,POOL,NO AGE GIVEN,583,COPER0010,Operculodinium sp.,PRESENT,  ,1,dfe13da2e411c8d802c4596a3a2f6548,81-553A-3-2
81,553,A,3,2,80.0,82.0,151.00,153.31, 6,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,POOL,NO AGE GIVEN,583,CPENT0016,Pentadinium laticinctum (q),PRESENT,  ,1,984bf773576e8908416d21816f745fa2,81-553A-3-2
81,553,A,3,2,80.0,82.0,151.00,153.31, 6,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,POOL,NO AGE GIVEN,583,CTECT0020,Tectatodinium pellitum,PRESENT,  ,1,6b20cefba33713b742c9003cfc764c57,81-553A-3-2
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CBATI0050,Batiacasphaera sphaerica,PRESENT,  ,1,7c21e3c0780963577d83427b1fd80364,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CHYSG0010,Hystrichostrogylon sp.,PRESENT,  ,1,a882887747c513ce0f2c84d855909e5a,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CHYSR0005,Hystrichokolpoma sp.,PRESENT,  ,1,f67526fb873a38e28031b84e8ce904f7,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CIMPA0010,Impagidinium sp.,PRESENT,  ,1,0612c4a8b69c7011e9610b655aeb2c7e,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CLING0010,Lingulodinium machaerophorum,PRESENT,  ,1,1ed167e67ebd9fb8194a1aa292e715ef,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CNEMA0020,Nematosphaeropsis labyrinthea,PRESENT,  ,1,6e547cb9c0b9579f04305b9f2c258b05,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,COPER0020,Operculodinium centrocarpum,PRESENT,  ,1,f6bc593d40a347bf4fde3e5906e61c82,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CPALC0020,Palaeocyctodium golzowense,PRESENT,  ,1,2813dabc991a15ce9ffd68521044cd88,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CPENT0015,Pentadinium laticinctum,PRESENT,  ,1,ffa5866581bf4f68b24af090ab79d382,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CSPII0005,Spiniferites sp.,PRESENT,  ,1,e29baa649d56be2b39a9abbaa40d4507,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CSPII0005,Spiniferites sp.,PRESENT,  ,2,fb28a81f30a3d058b4c22012c3c8c849,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CSPII0040,Spiniferites mirabilis,PRESENT,  ,2,7034ee97b02b28261513a2ebbcc7c74b,81-553A-7-3
81,553,A,7,3,130.0,134.0,208.00,212.32,13,EDWARDS,12/1984,81,DINOFLAGELLATES,,,,MODERATE,NO AGE GIVEN,583,CTECT0020,Tectatodinium pellitum,PRESENT,  ,2,a6d6c5d9eaa3ecaa1c0f958538054cd6,81-553A-7-3
