leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,661,B,001,Hydraulic (Advanced) Piston Core,01,KAT,000,,,150,,,"silty nannofossil ooze (0-55cm), clay-bearing nanno silt (rest) and foram-bearing, muddy nanno ooze(133-150cm)","light yellowish brown (0-56cm), dark gray (56-133cm), light gray (133-150cm)","10yr 6/4, 10yr 4/1, 10yr 7/2","scattered shell fragments, minor bioturbation (15-150cm), zoophycos (136cm)",slightly disturbed (0-15cm),pebble of cretaceous? (3cm),,"nannos, forams (133-150cm), shell fragments",,,,H,9.44683,-19.38610,0000.00,0,150
108,661,B,001,Hydraulic (Advanced) Piston Core,02,KAT,000,,,150,,,"clay-bearing nannofossil silt (58-150cm) and foram-bearing, muddy nannofossil ooze (0-58cm)","gray/light gray (0-13cm), light gray (13-58cm), light olive gray (58-82cm), dark gray(82-150cm)","10yr 6/1, 10yr 7/2, 5y 6/2, 10yr 4/1","scattered shell fragments, minor to moderate? (0-13,90-102cm) bioturbation, microlaminations (58-90,100-120cm)",,,,"shell debris, nannos, forams (0-58cm)",,,,H,9.44683,-19.38610,0001.50,150,300
108,661,B,001,Hydraulic (Advanced) Piston Core,03,CUR,000,,,150,,,"clay-bearing nannofossil silt (rest) alternating with foram-bearing, muddy nannofossil ooze (36-95,110-130cm)","very dark gray (0-15cm), dark gray (15-36,95-110,130-150cm), olive gray w/ greenish layer @ 66cm (36-95,100-130cm)","5y 3/1, 5y 4/1, 5y 5/2","minor (5-15,36-85cm) to moderate (15-36,105-115cm) bioturbation, greenish layer (66cm), microlaminations (130-150cm)",,,,"nannos, forams (36-95,110-130cm)",,,,H,9.44683,-19.38610,0003.00,300,450
108,661,B,001,Hydraulic (Advanced) Piston Core,04,CUR,000,,,110,,,"clay-bearing nannofossil silt (rest) and with foram-bearing, muddy nannofossil ooze (48-110cm)","dark gray (0-48cm), gray (48-85cm), olive gray (85-110cm)","5y 4/1, 5y 5/1, 5y 5/2","moderate bioturbation (20-40,50-60,85-100cm)",,,,"nannos, forams (48-110cm)",,,,H,9.44683,-19.38610,0004.50,450,560
108,661,B,001,Hydraulic (Advanced) Piston Core,CC,CUR,000,,,014,,,"clay-bearing nannofossil silt and/or foram-bearing, muddy nannofossil ooze",gray/light gray,5y 6/1,,highly disturbed,,,"nannos, forams",,,,H,9.44683,-19.38610,0005.58,557,571
108,661,B,002,Hydraulic (Advanced) Piston Core,01,KAT,000,,,150,,,silty clay (0-71cm) and foram-bearing to foram-nannofossil ooze (71-150cm),"gray/light gray (0-30,71-140cm), gray/light gray-gray (30-71cm), light gray (140-150cm)","5y 6/1, 5y 6/1-5y 5/1, 5y 7/2","minor bioturbation (15-71,80-140cm)",highly disturbed (0-15cm),,,"nannos, forams (71-150cm)",,,,H,9.44683,-19.38610,0005.70,569,719
108,661,B,002,Hydraulic (Advanced) Piston Core,02,JAN,000,,,040,,,silty clay alternating with foram-bearing to foram-nannofossil ooze,"light olive gray (0-22cm), olive gray w/ greenish layer at 25cm (22-40cm)","5y 6/2, 5y 4/2","planolites (15-25cm), greenish layer (25cm)",,,,nannos and forams,,,,H,9.44683,-19.38610,0007.20,719,759
108,661,B,002,Hydraulic (Advanced) Piston Core,02,JAN,040,,,120,,,silty clay alternating with foram-bearing to foram-nannofossil ooze,very dark gray mottled with light olive gray,5y 3/1 mottled with 5y 6/2,"mottling, moderate bioturbation (40-60,105-120cm)",,,,nannos and forams,,,,H,9.44683,-19.38610,0007.20,759,839
108,661,B,002,Hydraulic (Advanced) Piston Core,02,JAN,120,,,150,,,silty clay?,gray - dark gray,5y 5/1 - 5y 4/1,moderate bioturbation (120-130cm),,,,,,,,H,9.44683,-19.38610,0007.20,839,869
108,661,B,002,Hydraulic (Advanced) Piston Core,03,KAT,000,,,150,,,"silty clay (93-145m) alternating w/ foram-bearing to foram-nannofossil ooze (0-93,145-150cm)","light gray (0-93,123-150cm), very dark gray (93-123cm)","5y 7/1, 5y 3/1",minor (0-123cm) to moderate (123-150cm) bioturbation,,,,"nannos and forams (0-93,145-150cm)",,,,H,9.44683,-19.38610,0008.70,869,1019
108,661,B,002,Hydraulic (Advanced) Piston Core,04,KAT,000,,,150,,,"silty clay (86-100,129-150cm) alternating w/ foram-bearing to foram-nannofossil ooze (0-86,100-129cm)","pale olive (0-86,100-129cm), dark gray (86-100,129-150cm)","5y 6/3, 5y 4/1","scattered forams throughout, minor (20-40,70-100cm) to moderate (100-150cm) bioturbation",,,,"nannos and forams (0-86,100-129cm)",,,,H,9.44683,-19.38610,0010.20,1019,1169
108,661,B,002,Hydraulic (Advanced) Piston Core,05,CUR,000,,,135,,,"silty clay alternating w/ foram-bearing to foram-nannofossil ooze (20-65,77-135cm)","very dark gray (0-20cm), light olive gray - gray/light gray (rest), olive gray (65-77cm), greenish layers (10-15cm)","5y 3/1, 5y 6/2-5y 6/1, 5y 4/2","foram-infilled burrow (114cm), greenish layers (10-15cm), moderate bioturbation (15-30,100-110cm)",,,,"nannos and forams (20-65,77-135cm)",,,,H,9.44683,-19.38610,0011.70,1169,1304
108,661,B,002,Hydraulic (Advanced) Piston Core,05,CUR,135,,,150,,,silty clay and/or foraminifer-bearing to foraminifer-nannofossil ooze,dark olive gray,5y 3/2,,,,,forams and nannos?,,,,H,9.44683,-19.38610,0011.70,1304,1319
108,661,B,002,Hydraulic (Advanced) Piston Core,06,KAT,000,,,150,,,silty clay (0-15cm) and foram-bearing to foram-nannofossil ooze (15-150cm),"gray (0-15cm), light olive gray (15-65,120-150cm), light gray (65-120cm)","5y 5/1, 5y 6/2, 5y 7/2","minor (15-100,130-150cm) to moderate (0-15cm) bioturbation",,,,nannos and forams (15-150cm),,,,H,9.44683,-19.38610,0013.20,1319,1469
108,661,B,002,Hydraulic (Advanced) Piston Core,07,KAT,000,,,054,,,foram-bearing to foram-nannofossil ooze,light olive gray,5y 6/2,,highly disturbed (45-54cm),,,"nannos, forams",,,,H,9.44683,-19.38610,0014.70,1469,1523
108,661,B,002,Hydraulic (Advanced) Piston Core,CC,KAT,000,,,026,,,silty clay (18-26cm) and foram-bearing to foram-nannofossil ooze (0-18cm),"light olive gray (0-18cm), light gray (18-26cm)","5y 6/2, 5y 7/2",,highly disturbed (18-26cm),,,nannos and forams (0-18cm),,,,H,9.44683,-19.38610,0015.26,1526,1552
108,661,B,003,Hydraulic (Advanced) Piston Core,01,CUR,000,,,120,,,"nannofossil-bearing clay (rest) alternating w/ foram-bearing to foram-nannofossil ooze (0-5,40-100cm)","gray/light gray (0-6cm), gray - olive gray (6-40cm), gray/light gray - light gray (40-99cm), gray (99-120cm)","5y 6/1, 5y 5/1-5y 5/2, 5y 6/1-5y 7/1, 5y 5/1","moderate bioturbation (30-40,115-120cm)",,,,"nannos, forams (0-5,40-100cm)",,,,H,9.44683,-19.38610,0015.20,1519,1639
108,661,B,003,Hydraulic (Advanced) Piston Core,01,CUR,120,,,150,,,foram-bearing to foram-nannofossil ooze,gray/light gray - light gray,5y 6/1 - 5y 7/1,moderate bioturbation (120-125cm),,,,"forams, nannos",,,,H,9.44683,-19.38610,0015.20,1639,1669
108,661,B,003,Hydraulic (Advanced) Piston Core,02,CUR,000,,,150,,,"nannofossil-bearing clay (rest) alternating w/ foram-bearing to foram-nannofossil ooze (0-8,44-86,105-139cm)","gray/light gray(0-8cm),olive (8-25cm),gray(rest),light olive gray(44-86cm),olive gray(86-105cm),light gray(105-139)","5y 6/1, 5y 5/3, 5y 5/1, 5y 6/2, 5y 5/2, 5y 7/1","layer (52-57cm), moderate bioturbation (30-40,105-125cm), microlaminations (145-150cm)",,,,"nannos, forams (0-8,44-86,105-139cm), foram-rich layer (52-57cm)",,,,H,9.44683,-19.38610,0016.70,1670,1820
108,661,B,003,Hydraulic (Advanced) Piston Core,03,CUR,000,,,055,,,nannofossil bearing clay with foram-bearing to foram-nannofossil ooze (12-55cm),"gray to dark gray (0-12cm), gray/light gray to light gray with greenish layer at 42-43cm (12-55cm)","5y 5/1 to 5y 4/1, 5y 6/1 to 5y 7/1","greenish layer (40-43cm), moderate bioturbation (10-20cm)",,,,"nannos, forams (12-55cm)",,,,H,9.44683,-19.38610,0018.20,1820,1875
108,661,B,003,Hydraulic (Advanced) Piston Core,03,CUR,055,,,064,,,foram-bearing to foram-nannofossil ooze,gray/light gray mottled with black,5y 6/1,"mottling, moderate bioturbation",,,,nannos and forams,,,,H,9.44683,-19.38610,0018.20,1875,1884
108,661,B,003,Hydraulic (Advanced) Piston Core,03,CUR,064,,,150,,,foram-bearing to foram-nannofossil ooze,"light olive gray (rest), light gray (85-120cm), gray/light gray (64-85,135-150cm)","5y 6/2, 5y 7/1, 5y 6/1",,,,,"forams, nannos",,,,H,9.44683,-19.38610,0018.20,1884,1970
108,661,B,003,Hydraulic (Advanced) Piston Core,04,CUR,000,,,055,,,nannofossil-bearing clay (37-55cm) and foram-bearing to foram-nannofossil ooze (0-37cm),"gray/light gray with black mottles (0-2cm), light gray (2-37cm), olive gray (37-55cm)","5y 6/1, 5y 7/1, 5y 5/2","mottling (0-2cm), moderate bioturbation (2-7,32-45cm)",,,,"nannos, forams (0-37cm)",,,,H,9.44683,-19.38610,0019.70,1970,2025
108,661,B,003,Hydraulic (Advanced) Piston Core,04,CUR,055,,,150,,,foram-bearing to foram-nannofossil ooze,"light gray (55-105,125-150cm), light olive gray (105-125cm), black mottles (55-65,125-150cm)","5y 7/1, 5y 6/2","mottling (55-65,125-150cm), moderate bioturbation (58-67,100-105,125-130cm)",,,,nannos and forams,,,,H,9.44683,-19.38610,0019.70,2025,2120
