Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
127, 794,B,Initial Reports          ,      25.500,    0.730000,Brunhes/Matuyama
,,,,,,
127, 794,B,Initial Reports          ,      34.000,    0.980000,Bottom of Jaramillo
,,,,,,
127, 794,B,Initial Reports          ,      55.500,    1.660000,Top of Olduvai
,,,,,,
127, 794,B,Initial Reports          ,      75.400,    2.470000,Matuyama/Gauss
,,,,,,
127, 794,B,Initial Reports          ,      92.400,    2.990000,Bottom of Kaena
,,,,,,
127, 794,B,Initial Reports          ,     108.300,    3.400000,Gauss/Gilbert
,,,,,,
127, 794,B,Initial Reports          ,     148.400,    4.770000,Bottom of Thvera
,,,,,,
127, 794,B,Initial Reports          ,     216.900,    6.400000,Base of Neodenticula kamtschatica Zone
,,,,,,
127, 794,B,Initial Reports          ,     255.700,    7.200000,Top of Thalassionema schraderi
,,,,,,
127, 794,B,Initial Reports          ,     293.500,    7.900000,LAD of Denticulopsis katayamae
,,,,,,
127, 794,B,Initial Reports          ,     530.500,   14.400000,LAD of Sphenolithus heteromorphus Zone
,,,,,,
127, 794,B,Initial Reports          ,     540.000,   16.000000,FAD of Globigerina bulloides
,,,,,,
