leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
82,557,,H1,1,0.0,36.0,0.00,0.00,0.36,DORI," FELDSPAR-BEARING LIMESTONE,CHALK", LIGHT GRAY," BURROWS,RIPPLE STRUCTURE,BEDDING",," CONCRETIONS,PEBBLES",,,, HARD*,,609e2e1b26a94669d389fb82ae06393f
82,557,,H1,1,36.0,43.0,0.00,0.36,0.43,DORI, CHALK, LIGHT GRAY, BURROWS,,,,,, FIRM*,,af710b2aa5a1e9695b48c71941bdb5fb
82,557,,H1,1,43.0,76.0,0.00,0.43,0.76,DORI, CHALK TO LIMESTONE," LIGHT GRAY,GREENISH GRAY"," CROSS BEDDING,LAMINAE,BEDDING,MOTTLING,BURROWS",,,,,, FIRM TO HARD*,,7456fa9221af2accd0597ca233903064
82,557,,H1,1,76.0,102.0,0.00,0.76,1.02,DORI, CHALK, LIGHT GRAY, BURROWS,,,,,, FIRM*,,547aa3e8b8ceb2604323d68599391101
82,557,,H1,1,102.0,150.0,0.00,1.02,1.50,DORI," SILICEOUS CHALK,LIMESTONE"," GRAY,GREENISH GRAY"," BANDING,BURROWS,MOTTLING,LAMINAE",,,,,, FIRM TO HARD*,,f472b3fd06b6185f512170747b1fa613
82,557,,H1,2,0.0,33.0,0.00,1.50,1.83,DORI, LIMESTONE TO CHALK," LIGHT GRAY,GREENISH GRAY TO GRAYISH GREEN"," LAMINAE,MOTTLING,BURROWS",,,,,, HARD TO FIRM, 11121210,e7bee4c3ca3eff8b7944636843a1ada4
82,557,,H1,CC,0.0,35.0,0.00,1.95,2.20,DORI, LIMESTONE TO CHALK, LIGHT GRAY," BURROWS,MOTTLING,CONTACT,BEDDING,RIPPLE STRUCTURE",,, CHERT,,, HARD, 11121210,cd958db11c5dba5de9adae482d593b19
82,557,,H2,1,0.0,40.0,425.50,425.50,425.90,DORI, NANNOFOSSIL CHALK, LIGHT GRAY,,,,,,, FIRM, 12130000,b2042297b078e5ccab75ea922c8bcc4a
82,557,,H2,1,40.0,150.0,425.50,425.90,427.00,DORI, LIMESTONE," GREENISH GRAY,GREENISH BLACK"," BEDDING,BURROWS,CONTACT",,,,,, HARD, 12130000,742e69f200b16c426b828d03c31ce3d8
82,557,,H2,2,0.0,150.0,425.50,427.00,428.50,DORI, LIMESTONE," GREENISH GRAY,GREENISH BLACK"," CROSS BEDDING,BEDDING,TURBIDITE",,,,,, HARD, 12130000,0b842e6d418900a9406e2a2e578c7841
82,557,,H2,3,0.0,150.0,425.50,428.50,430.00,DORI," LIMESTONE,SILTY NANNOFOSSIL BIOMICRITE"," GREENISH GRAY,GREENISH BLACK",,, VOLCANOGENIC DEPOSITS,,,, HARD, 12130000,96f9282c8916fa6e4295bf960b0090b6
82,557,,H2,4,0.0,150.0,425.50,430.00,431.50,DORI," LIMESTONE,SILTY NANNOFOSSIL BIOMICRITE"," GREENISH GRAY,GREENISH BLACK",,, VOLCANOGENIC DEPOSITS,,,, HARD, 12130000,920087df46e23ac4d15768b11bbc59c9
82,557,,H2,5,0.0,150.0,425.50,431.50,433.00,DORI," LIMESTONE,SILTY NANNOFOSSIL BIOMICRITE"," GREENISH GRAY,GREENISH BLACK",,, VOLCANOGENIC DEPOSITS,,,, HARD, 12130000,964beddd0312d26c1c7c2ab00290fb27
82,557,,H2,6,0.0,150.0,425.50,433.00,434.50,DORI," LIMESTONE,SILTY NANNOFOSSIL BIOMICRITE"," GREENISH GRAY,GREENISH BLACK",,, VOLCANOGENIC DEPOSITS,,,, HARD, 12130000,4815f6a2e0e68227a78033b0008def10
82,557,,H2,7,0.0,40.0,425.50,434.50,434.90,DORI, BIOMICRITE LIMESTONE," GREENISH GRAY,GREENISH BLACK",,,,,,, HARD, 12130000,f321edf62ba7ee19389747ac8c812505
