Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 707,A,Initial Reports          ,       1.950,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 707,A,Initial Reports          ,       3.300,    0.600000,LO Globorotalia tosaensis
,,,,,,
115, 707,A,Initial Reports          ,       9.600,    1.450000,LO Calcidiscus macintyrei
,,,,,,
115, 707,A,Initial Reports          ,      10.800,    1.600000,FO Gephyrocapsa oceanica
,,,,,,
115, 707,A,Initial Reports          ,      12.950,    1.890000,LO Discoaster brouweri
,,,,,,
115, 707,A,Initial Reports          ,      15.800,    2.350000,LO Discoaster pentaradiatus
,,,,,,
115, 707,A,Initial Reports          ,      19.350,    2.650000,LO Discoaster tamalis
,,,,,,
115, 707,A,Initial Reports          ,      21.000,    2.900000,LO Dendroglobigerina altispira
,,,,,,
115, 707,A,Initial Reports          ,      26.300,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
115, 707,A,Initial Reports          ,      49.900,    4.300000,LO Solenosphaera omnitubus
,,,,,,
115, 707,A,Initial Reports          ,      53.750,    5.200000,LO Discoaster quinqueramus
,,,,,,
115, 707,A,Initial Reports          ,      59.500,    5.800000,FO Pulleniatina primalis
,,,,,,
115, 707,A,Initial Reports          ,      62.150,    6.100000,FO Thalassiosira convexa var. aspinosa
,,,,,,
115, 707,A,Initial Reports          ,      69.150,    6.300000,FO Thalassiosira praeconvexa
,,,,,,
115, 707,A,Initial Reports          ,      79.500,    6.500000,FO Amaurolithus primus
,,,,,,
115, 707,A,Initial Reports          ,      84.700,    7.000000,LO Diartus hughesi
,,,,,,
115, 707,A,Initial Reports          ,      88.400,    8.000000,FO Globorotalia plesiotumida
,,,,,,
115, 707,A,Initial Reports          ,      98.000,    8.600000,FO Neogloboquadrina acostaensis
,,,,,,
115, 707,A,Initial Reports          ,     112.900,   10.000000,FO Discoaster hamatus
,,,,,,
115, 707,A,Initial Reports          ,     115.400,   10.800000,FO Catinaster coalitus
,,,,,,
115, 707,A,Initial Reports          ,     122.350,   13.200000,LO Sphenolithus heteromorphus
,,,,,,
115, 707,A,Initial Reports          ,     134.100,   18.600000,FO Sphenolithus heteromorphus
,,,,,,
115, 707,A,Initial Reports          ,     143.750,   23.700001,FO Globorotalia kugleri
,,,,,,
115, 707,A,Initial Reports          ,     201.800,   36.700001,LO Discoaster saipanensis
,,,,,,
