leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
4,24,A,4,1,120.0,550.00,551.20,  551.50,,BASALT FRAGMENTS IN MUD,PCE NO PCE NUMBERS ASSIGNED,"DIABASIC OR PORPHYRITIC, MUCH OF TEXTURE DESTROYED",,comments: HYDROTHERMALLY ALTERED,,,,OL comments : ALKALI OL,,,
4,24,A,4,2,0.0,550.00,551.50,  553.00,,BASALT FRAGMENTS IN MUD,PCE NO PCE NUMBERS ASSIGNED,"DIABASIC OR PORPHYRITIC, MUCH OF TEXTURE DESTROYED",,comments: HYDROTHERMALLY ALTERED,,,,OL comments : ALKALI OL,,,
