Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
170,1041,A,Initial Reports          ,       8.850,    2.010000,diatom
,,,,,,
170,1041,A,Initial Reports          ,      21.120,    1.950000,nannofossil
,,,,,,
170,1041,A,Initial Reports          ,      84.990,    1.770000,foram
,,,,,,
170,1041,A,Initial Reports          ,      96.190,    1.950000,foram
,,,,,,
170,1041,A,Initial Reports          ,     112.180,    3.650000,foram
,,,,,,
170,1041,A,Initial Reports          ,     137.480,    3.600000,nannofossil
,,,,,,
