leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
30,285,A,1,1,33.0,130.0,131.00,131.33,132.30,, QUARTZ FELDSPAR AND NANNO BEARING COARSE GLASS SHA RD ASH, 5Y3/1-VERY DARK GRAY,, M ODERATE DEFORMATION 3, ROUNDED PUMICE PEBBLES TO 1 .5 CM 33-40 CM,,, POORLY SORTED FROM CLAY SIZED? TO PEBBLES (PUMICE) - MAINLY MEDIUM COARSE SAND, SOFT TO STIFF, 00000000
30,285,A,1,1,130.0,150.0,131.00,132.30,132.50,, ZEOLITE BEARING NANNO RICH GLASS SHARD ASH," 5Y3/ 2-DARK OLIVE GRAY, 5Y4/1-DARK GRAY", SLIGHT MOTTLIN G (PATCHES TO 1 CM OF DARK GRAY), MODERAT E DEFORMATION (3),,,, FINE GRAINED (CLAYEY), STIFF, 00000000
30,285,A,1,2,0.0,150.0,131.00,132.50,134.00,, NANNO GLASS SHARD ASH, 5Y3/2-DARK OLIVE GRAY, NO INTERNAL STRUCTURES, SLIGHT TO MODERATE DEFORMATION (1 TO 2),,,,, CRUMBLY TO SEMI-LITHIFIED, 00000000
30,285,A,1,3,18.0,150.0,131.00,134.18,135.50,, NANNO GLASS SHARD ASH, 5Y3/2-DARK OLIVE GRAY, NO INTERNAL STRUCTURES, SLIGHT TO MODERATE DEFORMATION,,,, VOID 23-24 CM, CRUMBLY TO SEMI-LITHIFIED, 00000000
30,285,A,1,4,0.0,23.0,131.00,135.50,135.73,, NANNO GLASS SHARD ASH, 5Y3/2-DARK OLIVE GRAY, NO INTERNAL STRUCTURES, SLIGHT TO MODERATE DEFORMATION (1 TO 2),,,,, CRUMBLY TO SEMI-LITHIFIED, 00000000
30,285,A,1,4,36.0,42.0,131.00,135.86,135.92,, NANNO GLASS SHARD ASH, 5Y3/2-DARK OLIVE GRAY, NO INTERNAL STRUCTURES, SLIGHT TO MODERATE DEFORMATION (1 TO 2),,,,, CRUMBLY TO SEMI-LITHIFIED, 00000000
30,285,A,1,6,103.0,150.0,131.00,139.53,140.00,, NANNO GLASS SHARD ASH, 5Y3/2-DARK OLIVE GRAY,, SLIGHT DEFORMATION (1),,,, MUCKED UP BY DRILLING FLUID, STIFF TO SEMILITHIFIED, 00000000
30,285,A,2,1,0.0,32.0,187.00,187.00,187.32,, QUARTZ FELDSPAR CARBONATE AND NANNO BEARING GLASS SHARD TUFF, 5Y3/1-VERY DARK GRAY, ASH IS IN PART FINELY LAMINATED WITH SOME LAPILL I, TUFF IS IN CHUNKS,, FELDSPAR,," SOME CHUNKS CONTAIN FELDSPAR LA THS AND PUMICE FRAGS, ASH FRAGS HAVE GRAIN SIZE UP T O COARSE SAND,WITH SOME GRANULES", SEMI-LITHIFIED, 00000000
30,285,A,2,1,35.0,52.0,187.00,187.35,187.52,, FELDSPAR BEARING NANNO FINE GLASS SHARD TUFF, 5Y4 /1-DARK GRAY, VAGUE BURROWING STRUCTURES - MODERAT E MOTTLING, CORE IS IN CHUNKS,,,,, SEMI-LITHIFIED, 33214000.3651
30,285,A,2,1,53.0,57.0,187.00,187.53,187.57,, QUARTZ FELDSPAR CARBONATE AND NANNO BEARING GLASS SHARD TUFF, 5Y3/1-VERY DARK GRAY, ASH IS IN PART FINELY LAMINATED WITH SOME LAFI LLI, TUFF IS IN CHUNKS,, FELDSP AR,," SOME CHUNKS CONTAIN FELDSPAR LA THS AND PUMICE FRAGS, ASH FRAGS HAVE GRAIN SIZE UP T O COARSE SAND (WITH SOME GRANULES)", SEMI-LITHIFIED, 33214000.3651
30,285,A,2,1,58.0,75.0,187.00,187.58,187.75,, FELDSPAR BEARING NANNO FINE GLASS SHARD TUFF, 5Y4 /1-DARK GRAY, VAGUE BURROWING STRUCTURES - MODERAT E MOTTLING, CORE IS IN CHUNKS,,,,, SEMI-LITHIFIED, 00000000
30,285,A,2,1,75.0,92.0,187.00,187.75,187.92,, QUARTZ FELDSPAR CARBONATE AND NANNO BEARING GLASS SHARD TUFF, 5Y3/1-VERY DARK GRAY, ASH IS IN PART FINELY LAMINATED WITH SOME LAPI LLI, TUFF IS IN CHUNKS,, FELDSP AR,," SOME CHUNKS CONTAIN FELDSPAR LA THS AND PUMICE FRAGS, ASH FRAGS HAVE GRAIN SIZE UP T O COARSE SAND (WITH SOME GRANULES)", SEMI-LITHIFIED, 33214000.3651
30,285,A,2,1,92.0,150.0,187.00,187.92,188.50,, FELDSPAR BEARING NANNO FINE GLASS SHARD TUFF, 5Y 4/1-DARK GRAY," VAGUE BURROWING STRUCTURES - MODERA TE MOTTLING, CHONDRITES-TYPE BURROWS AT 148 CM, PUMI CE FRAGS (TO 1.5 CM) AT 108/120 CM", CORE IS IN CHUNKS,,, CHONDRITES-TYP E BURROW,, SEMILITHIFIED, 33214000.3651
30,285,A,3,1,100.0,150.0,244.00,245.00,245.50,, FIEN GRAINED SEDIMENT, 5Y4/1-DARK GRAY, MODERA TE MOTTLING ALL OVER, CORE IS IN FRAGMENTS,,,,, SEMILITHIFIED, 33214000.3651
30,285,A,3,2,0.0,150.0,244.00,245.50,247.00,, QUARTZ AND FELDSPAR BEARING NANNO RICH GLASS SHARD TUFF, 5Y4/1-DARK GRAY 5Y3/1-VERY DARK GRAY, SLIGHT MOTTLING, FRAGMENTS OF SEDIMENT,," FELDSPAR, AMPHIBOLE",," FINE GRAINED 0 -100/110-150 CM, COARSE SEDIMENT 100-110 CM WITH PUM ICE FRAGMENTS AND GREENISH VOLCANIC ROCK FRAGMENTS ( WITH FELDSPAR AND AMPHIBOLE FEWER <1MM) - VERY DARK GRAY PARTICLES IN COARSE SEDIMENT TO 0.5 CM", SEMI- LITHIFIED, 33214000.3651
30,285,A,4,1,109.0,150.0,348.50,349.59,350.00,, QUARTZ AND FELDSPAR BEARING NANNO RICH GLASS SHARD TUFF, 5Y4/1-DARK GRAY," MODERATE MOTTLING, DEFOR MED (SLUMPED) LAMINATION", CORE IN FRAGMENTS,,,,, HARD, 00000000
30,285,A,4,2,0.0,150.0,348.50,350.00,351.50,, QUARTZ AND FELDSPAR BEARING NANNO RICH GLASS SHARD TUFF," -WHITE, 5Y4/1-DARK GRAY, -BLACK"," INTENSELY MOTTLED 15-2 7/55-63 CM, FINE LAMINATION LOCALLY DEFORMED 28-55 C M (CONVOLUTED), FINE LAMINATION WITH TINY BLACK SPOT S (PROBABLY GLASS) 63-81 CM", CORE IN FRAGMENTS,,,," SOME WHITE SPECKS (GL ASS SHARD NANNO CHALK) 15-27 CM (TO 1 CM), SOME LIGH T PATCHES AROUND 85 CM", SEMILITHIFIED, 00000000
