Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 950,A,Initial Reports          ,      22.540,    0.260000,FO E. huxleyi
,,,,,,
157, 950,A,Initial Reports          ,      22.550,    0.460000,LO P. lacunosa
,,,,,,
157, 950,A,Initial Reports          ,      37.020,    0.830000,LO R. asanoi
,,,,,,
157, 950,A,Initial Reports          ,      49.210,    1.060000,FO  R. asanoi
,,,,,,
157, 950,A,Initial Reports          ,      76.800,    1.800000,FO G. carribeanica
,,,,,,
157, 950,A,Initial Reports          ,      76.810,    1.950000,LO D. brouweri
,,,,,,
157, 950,A,Initial Reports          ,      83.070,    1.920000,FO   Gr. truncatulinoides
,,,,,,
157, 950,A,Initial Reports          ,      83.071,    2.190000,FO Gr. inflata
,,,,,,
157, 950,A,Initial Reports          ,      86.560,    2.440000,LO D. pentaradiatus
,,,,,,
157, 950,A,Initial Reports          ,      96.270,    2.760000,LO D. tamalis
,,,,,,
157, 950,A,Initial Reports          ,     134.070,    3.150000,LO Ss. seminulina
,,,,,,
157, 950,A,Initial Reports          ,     141.910,    3.700000,LO Gr. margaritae
,,,,,,
157, 950,A,Initial Reports          ,     144.950,    3.770000,LO R. pseudoumbilica
,,,,,,
157, 950,A,Initial Reports          ,     153.520,    4.630000,LO Gg. nepenthes
,,,,,,
157, 950,A,Initial Reports          ,     153.530,    4.780000,FO Gr. crassaformis
,,,,,,
157, 950,A,Initial Reports          ,     155.910,    4.390000,LO A. delicatus
,,,,,,
157, 950,A,Initial Reports          ,     157.800,    4.790000,FO D. asymmetricus
,,,,,,
157, 950,A,Initial Reports          ,     174.260,    4.690000,FO Gr. puncticulata
,,,,,,
157, 950,A,Initial Reports          ,     183.930,    5.340000,FO C. acutus
,,,,,,
157, 950,A,Initial Reports          ,     210.990,    5.560000,LO D. quinqueramus
,,,,,,
157, 950,A,Initial Reports          ,     211.000,    5.880000,LO. A. amplificus
,,,,,,
157, 950,A,Initial Reports          ,     221.130,    6.500000,FO A. amplificus
,,,,,,
157, 950,A,Initial Reports          ,     227.690,    5.400000,LO Gr. juanai
,,,,,,
157, 950,A,Initial Reports          ,     238.320,    8.400000,FO D. berggreni
,,,,,,
157, 950,A,Initial Reports          ,     243.080,    9.400000,LO D. hamatus
,,,,,,
157, 950,A,Initial Reports          ,     257.150,   10.400000,FO D. hamatus
,,,,,,
157, 950,A,Initial Reports          ,     257.160,   13.200000,Lo. C. floridanus
,,,,,,
157, 950,A,Initial Reports          ,     272.460,   10.800000,FO Gr. nepenthes
,,,,,,
157, 950,A,Initial Reports          ,     285.890,    8.000000,FO Gr. juanai
,,,,,,
157, 950,A,Initial Reports          ,     306.110,   18.100000,FO S. heteromorphus
,,,,,,
157, 950,A,Initial Reports          ,     341.700,   28.100000,FO S. ciperoensis
,,,,,,
157, 950,A,Initial Reports          ,     361.250,   36.900002,FO C. oamaurensis
,,,,,,
157, 950,A,Initial Reports          ,     366.670,   23.799999,LO D. bisectus
,,,,,,
157, 950,A,Initial Reports          ,     367.790,   42.200001, 
,,,,,,
