Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 850,B,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      30.940,    1.450000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      63.660,    2.920000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      65.400,    2.990000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      67.360,    3.080000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      69.650,    3.180000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      75.670,    3.400000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,      79.650,    3.560000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     116.650,    4.660000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     159.700,    5.100000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     185.000,    5.800000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     221.600,    6.100000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     250.900,    6.750000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     267.400,    0.315972,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     274.850,    7.550000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     313.030,    8.800000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     356.600,    9.940000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
138, 850,B,Initial Reports          ,     387.700,   10.600000,By site only; depth=mcd; Leg 138 IR vol 2; p 838
,,,,,,
