leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BARAO0010,Aragonina aragonensis,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BBULI0010,Bulimina sp.,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BBULI0390,Bulimina semicostata,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BCIBI0010,Cibicides sp.,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BCIBI0261,Cibicides spiropunctatus (q),PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BDENT0010,Dentalina sp.,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BDENT0090,Dentalina colei,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BGAUD0090,Gaudryina laevigata,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BGYRO0090,Gyroidina girardana,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BLAGE0235,Lagena sp.,PRESENT,  ,1
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BMARS0061,Marssonella oxycona (q),PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BMELO0051,Melonis planatus (q),PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BNODS0021,Nodosarella attenuata (q),PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BNUTT0060,Nuttalides truempyi,PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BORID0030,Oridorsalis umbonatus,PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BOSAN0030,Osangularia culter,PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BPLEU0111,Pleurostomella paleocenica (q),PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BPULL0120,Pullenia quinqueloba angusta,PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BPULL0135,Pullenia sp.,PRESENT,  ,2
24,236,,29,1,80.0,82.0,263.00,263.81,22,"VINCENT,E.;GIBSON,J.M.",10/1974,24,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,868,BSTIL0041,Stilostomella bradyi (q),PRESENT,  ,2
