leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOA0289,Globorotalia mayeri (q),PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOA0324,Globorotalia miozea,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOA0386,Globorotalia peripheroronda,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOA0423,Globorotalia praescitula,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOD0480,Globigerinoides sacculifer,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOD0530,Globigerinoides subquadratus,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOD0590,Globigerinoides trilobus,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOG0820,Globigerina woodi,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOQ0040,Globoquadrina altispira altispira,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOQ0130,Globoquadrina dehiscens,PRESENT,  ,1
90,588,C,1,CC,,,305.70,315.08,11,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FPRAO0010,Praeorbulina glomerosa,PRESENT,  ,2
90,588,C,2,2,40.,41.,315.30,317.21,22,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FCASS0010,Cassigerinella chipolensis,PRESENT,  ,1
90,588,C,2,2,40.,41.,315.30,317.21,22,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOA0056,Globorotalia birnagae,PRESENT,  ,1
90,588,C,2,2,40.,41.,315.30,317.21,22,JENKINS,01/1986,90,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,814,FGLOA0324,Globorotalia miozea,PRESENT,  ,1
