leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BANOA0060,Anomalinoides globulosus,TRACE,  ,1,f0f30883e1ce0d29153c3bdd49183d04
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BANOA0135,Anomalinoides sp.,TRACE,  ,1,2750d3912201eeec5222708ebfd56c20
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BASTR0010,Astronion sp.,RARE,  ,1,c46a645b7a499a434a0442929e65af7d
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBOLI0135,Bolivina decussata,RARE,  ,1,af07f8d02b7dfcaf0aae38f6f2e89daa
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBOLI0293,Bolivina seminuda,TRACE,  ,1,903510c1aee3ae4022dc1c97eed42210
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBOLP0085,Bolivinopsis sp.,TRACE,  ,1,b3df756d0522168ea21918cfbf11db8b
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBULI0380,Bulimina rostrata,RARE,  ,1,5f56ec586ce4c724fda6f4dae286a56b
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BCASI0010,Cassidulina sp.,FEW,  ,1,a9bf3e6803f1858181e9f7dce3303407
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BCIBC0085,Cibicidoides kullenbergi,FEW,  ,1,f8a9843cbca776f7c8b9531bfab95dc2
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BCIBC0100,Cibicidoides mundulus,TRACE,  ,1,a8e1827f2c7de4675929489765acf08f
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BCIBC0104,Cibicidoides opacus (q),TRACE,  ,2,20f7316865e0932a5aa1995e92168d3c
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BEGGE0035,Eggerella sp.,TRACE,  ,2,2ad445b8d863f416d66002d4396efa91
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BEHRE0040,Ehrenbergina hystrix,TRACE,  ,2,8f0776016d521f977a118d39e7b148f7
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BEPIT0030,Epistominella exigua,COMMON,  ,2,2cd782b4fac9871d692b3633000313e5
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BEPIT0062,Epistominella rotunda,RARE,  ,2,0e6908db9ea2621e07c0d3cab7d02c1f
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BEPIT0064,Epistominella rugosa,RARE,  ,2,2ecdb2bbf843a9f7689c3804ce9a7f20
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BEPIT0083,Epistominella umbonifera,TRACE,  ,2,9aa11c8c409a16f09883709e3a97ef21
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BFISS0010,Fissurina sp.,RARE,  ,2,ac88b63699546d5c2c251badf598ca93
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BFRAN0010,Francesita advena,TRACE,  ,2,29f078cd66de9039e3e615e12993ccd4
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BGAUD0010,Gaudryina sp.,TRACE,  ,2,ae24632e9f89c19975b517e1702c68df
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BGLOO0010,Globocassidulina subglobosa,FEW,  ,3,cd0368c9b81558ecfa2dceab868bfe1a
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BGYRO0010,Gyroidina sp.,FEW,  ,3,e5777376736d11c2e9e064f36f2eeb07
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BGYRO0017,Gyroidina broeckhiana,TRACE,  ,3,8a567654bb27640b9681dcdf328b9793
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BLAGE0235,Lagena sp.,TRACE,  ,3,025a2ac7858e391297a6a45a78d128b5
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BLENT0010,Lenticulina sp.,TRACE,  ,3,7a48e74407f23b5f16539935f13e4df6
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BMART0009,Martinottiella spp.,TRACE,  ,3,3147ee0f5e395e30895e99495e299ae5
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BNODA0010,Nodosaria sp.,TRACE,  ,3,63598f07cc88195b3c69acc90f203e9c
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BNONO0010,Nonionella sp.,TRACE,  ,3,1062c3c0e3895508ca37147776009de7
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BOOLI0010,Oolina sp.,TRACE,  ,3,0f576f8595eaadddba64959af04451dc
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BORID0030,Oridorsalis umbonatus,FEW,  ,3,da74ac3aa3b37d134f2940c41e4104e7
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BPLEU0135,Pleurostomella sp.,TRACE,  ,4,28944de7737e238e9d67c433b02e09e6
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BPULL0110,Pullenia quinqueloba,TRACE,  ,4,7c1f9257f44d2dabdda9f89e28661a5c
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BQUIN0090,Quinqueloculina venusta,TRACE,  ,4,c9db67a45dd4c6fdc170874c9b031db9
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BSTIL0010,Stilostomella sp.,RARE,  ,4,e6ba6288193c22bd06f2beedfe76370a
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BTRIF0060,Trifarina sp.,TRACE,  ,4,b10300cc31de0007169b8515bbddebdc
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BUVIG0010,Uvigerina sp.,TRACE,  ,4,8b030671f3ec1a68981d26d1d527ee85
90,591,B,1,CC,0.0,0.0,270.60,274.27,37,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BVIRU0010,Virgulopsis sp.,RARE,  ,4,8acc6cd3db9cb94c2b523593df1f643f
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BALLO0017,Allomorphina pacifica,TRACE,  ,1,d48bed2a576c834aa9e151dec4576a7f
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BANOA0060,Anomalinoides globulosus,TRACE,  ,1,bcdae917f1fbbe7880f04a88a16fe673
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BANOA0135,Anomalinoides sp.,TRACE,  ,1,3bfdd46e6db66e5ca1ac1793a4e79114
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BASTR0010,Astronion sp.,FEW,  ,1,283cbe9203b0c5bfb658b9c2cd1eb8ca
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBOLI0010,Bolivina sp.,TRACE,  ,1,4cb674a0b1f6c85b0b10c77723d6d222
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBOLI0135,Bolivina decussata,RARE,  ,1,864b3a88f24b0543da6538491fe8c3b6
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBOLI0263,Bolivina pusilla,RARE,  ,1,ab8ac45a94d447435c6077959f4ee9a5
90,591,B,2,CC,0.0,0.0,280.20,289.71,42,KURIHARA,01/1986,90,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,1046,BBULI0380,Bulimina rostrata,TRACE,  ,1,18816edf1161400912fdb742538141bd
