Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 665,A,Post Moratorium          ,       9.200,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
108, 665,A,Post Moratorium          ,      26.650,    1.280000,FO Globorotalia truncatulinoides
,,,,,,
108, 665,A,Post Moratorium          ,      30.300,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 665,A,Post Moratorium          ,      36.200,    1.890000,LO Discoaster brouweri
,,,,,,
108, 665,A,Post Moratorium          ,      39.700,    2.070000,FO acme Discoaster triradiatus
,,,,,,
108, 665,A,Post Moratorium          ,      43.500,    2.190000,FO Globorotalia inflata
,,,,,,
108, 665,A,Post Moratorium          ,      46.250,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 665,A,Post Moratorium          ,      47.750,    2.450000,LO Discoaster surculus
,,,,,,
108, 665,A,Post Moratorium          ,      50.950,    2.650000,LO Discoaster tamalis
,,,,,,
108, 665,A,Post Moratorium          ,      54.150,    2.800000,LO Dentogloboquadrina altispira
,,,,,,
108, 665,A,Post Moratorium          ,      57.300,    3.030000,LO Sphaeroidinellopsis seminulina
,,,,,,
108, 665,A,Post Moratorium          ,      64.100,    3.450000,LO Sphenolithus spp.
,,,,,,
108, 665,A,Post Moratorium          ,      65.200,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
108, 665,A,Post Moratorium          ,      68.500,    3.700000,LO Amaurolithus spp.
,,,,,,
108, 665,A,Post Moratorium          ,      69.650,    3.840000,LO Pulleniatina spp.
,,,,,,
108, 665,A,Post Moratorium          ,      73.250,    4.600000,FO Ceratolithus rugosus
,,,,,,
