Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 907,B,Initial Reports          ,      13.300,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 907,B,Initial Reports          ,      17.100,    0.990000,Jaramillo top
,,,,,,
162, 907,B,Initial Reports          ,      18.500,    1.070000,Jaramillo bottom
,,,,,,
162, 907,B,Initial Reports          ,      34.500,    1.770000,Olduvai top
,,,,,,
162, 907,B,Initial Reports          ,      38.500,    1.950000,Olduvai bottom
,,,,,,
162, 907,B,Initial Reports          ,      40.600,    2.040000,Reunion II top
,,,,,,
162, 907,B,Initial Reports          ,      47.850,    2.580000,Matuyama/Gauss
,,,,,,
162, 907,B,Initial Reports          ,      68.800,    4.180000,Cochii top
,,,,,,
162, 907,B,Initial Reports          ,      71.200,    4.290000,Cochii bottom
,,,,,,
162, 907,B,Initial Reports          ,      73.250,    4.480000,Nunivak top
,,,,,,
162, 907,B,Initial Reports          ,      73.850,    4.620000,Nunivak bottom
,,,,,,
162, 907,B,Initial Reports          ,      74.900,    4.800000,Sidufjall top
,,,,,,
162, 907,B,Initial Reports          ,      77.400,    4.890000,Sidjfjall bottom
,,,,,,
162, 907,B,Initial Reports          ,      78.550,    4.980000,Thvera top
,,,,,,
162, 907,B,Initial Reports          ,      80.200,    5.230000,Thevera bottom
,,,,,,
162, 907,B,Initial Reports          ,      88.350,    5.890000,Gilbert/C3An
,,,,,,
162, 907,B,Initial Reports          ,     106.150,    7.090000,C3Bn/C3Br
,,,,,,
162, 907,B,Initial Reports          ,     110.900,    7.430000,C3Br/3r?C4r.1r
,,,,,,
162, 907,B,Initial Reports          ,     128.150,    8.070000,C4n.2n/C4r.1r
,,,,,,
162, 907,B,Initial Reports          ,     140.500,    8.700000, 
,,,,,,
