Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 848,C,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      12.450,    0.730000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      16.200,    0.910000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      17.450,    0.980000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      26.300,    1.660000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      27.350,    1.880000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      31.150,    2.470000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      33.850,    2.920000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      34.200,    2.990000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      34.500,    3.080000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      35.050,    3.180000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      36.550,    3.400000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      39.000,    3.880000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      39.630,    3.970000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      40.550,    4.100000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      42.100,    4.240000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      44.950,    4.400000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      46.200,    4.470000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      47.650,    4.570000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      81.050,    6.700000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      82.000,    6.780000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      82.250,    6.850000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      84.400,    7.280000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      84.700,    7.350000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      85.300,    7.410000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      87.600,    7.900000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      89.700,    8.210000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      90.950,    8.410000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      92.050,    8.500000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      94.150,    8.710000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      94.151,    8.800000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,      94.500,    8.920000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,     102.800,   10.420000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,     103.350,   10.540000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
138, 848,C,Initial Reports          ,     103.650,   10.590000,By site only; depth=mcd; Leg 138 IR vol 2; p 715
,,,,,,
