Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 848,C,Post Moratorium          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       0.680,    0.039000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       1.020,    0.056000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       1.440,    0.088000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       1.760,    0.127000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       2.460,    0.171000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       2.640,    0.184000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       3.120,    0.247000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       3.680,    0.278000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       3.800,    0.290000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       4.160,    0.326000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       4.700,    0.349000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       5.200,    0.372000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       5.520,    0.388000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       5.640,    0.405000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       5.960,    0.422000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       6.520,    0.446000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       7.200,    0.479000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       7.640,    0.504000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       7.880,    0.526000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       8.980,    0.579000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       9.300,    0.614000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,       9.640,    0.628000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,      10.360,    0.659000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,      10.800,    0.681000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
138, 848,C,Post Moratorium          ,      11.340,    0.717000,By site only; depth=mcd; Leg 138 SR p 77
,,,,,,
