leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
70,508,B,3,1,0.0,51.50,51.50,   51.76,"LAVERNE, C.",PLAG MOD PHYRIC BASALT,"PCE 38 (2-9), 39 (11-17), 40 (19-26)","MOD PHYRIC, IN PCE 38 GLASSY RIM ON ONE SIDE OF THE FRAGMENT, PCE 40 IS FINE-GRAINED",IN PCE 40 TWO SMALL FRACTURES FILLED WITH BROWN AND BLUE MATERIAL,"comments: IN PCE 38 THICK ALTERED RIM (1CM THICKNESS) ON 3 SIDES OF THE FRAGMENT, IN PCE 39 ALTERED RIM (7MM THICKNESS) ON ONE SIDE OF THE FRAGMENT, IN PCE 40 GRAY AND GREEN AND BLUE COATING (MAY BE 1 OR 2MM OF MAXIMUM THICKNESS) ON ALL THE UNCUT SURFACES, SOME BROWN MATERIAL ALTERED RIM (5-10MM THICKNESS) ALL AROUND THE SAMPLE | FRESH INTERIOR OF PCE 38",,"    TO 1               CLAY comments : IN PCE 39 VESICLES ARE EMPTY IN THE FRESH INTERIOR AREA AND COATED WITH BLUE CLAY IN THE ALTERED RIM, IN PCE 39 VESICLES ARE RARE IN THE ALTERED AREA AND MOST ARE EMPTY, IN PCE 40 ALL VESICLES IN THE ALTERED RIM ARE COATED BY BLUE+ BLUISH WHITE+YELLOW+BROWN+GREEN MATERIAL, VESICLES IN THE INTERIOR OF PCE 40 ARE EMPTY",PLAG,,CLAY.MIN,,
70,508,B,3,1,28.0,51.50,51.78,   51.96,"LAVERNE, C.",PLAG SPARSELY PHYRIC BASALT,"PCE 41 (28-30), 43 (36-46)","SPARSELY PHYRIC, PCE 41 IS FINE-GRAINED, PCE 43 IS MEDIUM-GRAINED",,"comments: PCE 41 HAS GRAY AND BROWN COATING ON THE UNCUT SURFACES, PCE 43 HAS AN ALTERATION RIM ON THREE SIDES AND GRAY+YELLOW+GREEN+BROWN COATING ON ALMOST THE WHOLE SURFACE",, comments : IN PCE 41 PINPOINT BLUE COATED VESICLES ARE PRESENT |                        ZEOLITES comments : IN THE FRESH PART OF PCE 43 VESICLES ARE PARTIALLY FILLED WITH ZEOLITES comments : IN THE ALTERED PARTS OF PCE 43 VESICLES ARE COATED WITH BLUE AND BROWN MATERIAL-ABOVE ZEOLITES(?),PLAG | ZEOLITES,,,,
70,508,B,3,1,31.0,51.50,51.81,   51.85,"LAVERNE, C.",APHYRIC BASALT,PCE 42 (31-35),"APHYRIC, MEDIUM-GRAINED",,"comments: FRESHER INTERIOR, THE ALTERED AREA IS DISTINGUISHED FROM THE FRESHER INTERIOR BY ITS DARKER COLOR",,"    TO 1 comments : PINPOINT TO 1MM IN DIAMETER, VESICLES ARE FILLED BY BROWN AND GREEN MATERIAL IN THE ALTERED AREA",,,,,
70,508,B,4,1,0.0,57.50,57.50,   57.69,"HUBBERTEN, H.-W.",APHYRIC BASALT,"PCE 44 (1-8), 45 (10-17)","APHYRIC, FINE-GRAINED, GLASSY RIMS AT TWO EDGES OF PCE 45",SMALL FRACTURE THROUGH PCE 45,FRESH PCE 44,,       6               PYRITE comments : IN PCE 44 VESICLES ARE COATED WITH PYRITE PATCHES IN THE WORKING HALF |      0.1               CLAY comments : IN PCE 45 VESICLES COATED WITH BLUE CLAY,,,PYRITE | CLAY.MIN comments :  BLUE CLAY,,
