Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
120, 748,B,Initial Reports          ,       1.225,    2.370000,D2;   LO  C. kolbei  N. weaveri
,,,,,,
120, 748,B,Initial Reports          ,       7.100,    3.200000,D3;   LO  N. praeinterfrigidaria
,,,,,,
120, 748,B,Initial Reports          ,       7.110,    3.210000,R2;   LO  P. titan
,,,,,,
120, 748,B,Initial Reports          ,      10.300,    3.950000,"D4;   FO  C. kolbei to FO  N. """"angulata"
,,,,,,
120, 748,B,Initial Reports          ,      10.310,    4.500000,D5;   LO  D. hustedtii
,,,,,,
120, 748,B,Initial Reports          ,      22.600,   10.000000,R4;   LO  A. golownini FO  E. pseudoinflatum
,,,,,,
120, 748,B,Initial Reports          ,      23.850,   10.500000,D6;   LCO  D. dimorpha
,,,,,,
120, 748,B,Initial Reports          ,      33.350,   11.400000,D7;   LO  D. denticuloides
,,,,,,
120, 748,B,Initial Reports          ,      41.000,   17.600000,F3;   LO  C. dissimilis
,,,,,,
120, 748,B,Initial Reports          ,      42.850,   20.799999,D11;   LO  C. oligocenicus  R. gelida
,,,,,,
120, 748,B,Initial Reports          ,      42.851,   21.200001,D12;   LO  A. symmetricus
,,,,,,
120, 748,B,Initial Reports          ,      45.100,   16.700001,D8;   FO  N. sp. 17 Schrader and  D. maccollumii
,,,,,,
120, 748,B,Initial Reports          ,      45.110,   18.049999,D9;   FO  D. nicobarica; LO  C. rhombicus
,,,,,,
120, 748,B,Initial Reports          ,      61.850,   23.000000,D10;   FO  N. maleinterpretaria
,,,,,,
120, 748,B,Initial Reports          ,      71.350,   23.600000,N1;   LO  R. bisecta
,,,,,,
120, 748,B,Initial Reports          ,      71.351,   23.700001,F4;   FO  G. woodi connecta
,,,,,,
120, 748,B,Initial Reports          ,      71.352,   24.000000,D14;   LO  L. ornata
,,,,,,
120, 748,B,Initial Reports          ,      80.850,   29.000000,D15;   FO  C. rhombicus
,,,,,,
120, 748,B,Initial Reports          ,      80.851,   30.000000,F5;   LO  C. cubensis
,,,,,,
120, 748,B,Initial Reports          ,      95.100,   32.000000,F6;   LO  S. angiporoides
,,,,,,
120, 748,B,Initial Reports          ,      99.850,   31.000000,D17;   FO  R. vigilans  S. jouseana
,,,,,,
120, 748,B,Initial Reports          ,      99.851,   32.000000,D16;   FO  R. gelida
,,,,,,
120, 748,B,Initial Reports          ,      99.852,   33.000000,D18;   LO  P. reticulata  C. superbus
,,,,,,
120, 748,B,Initial Reports          ,     109.300,   34.900002,N2;   LO  I. recurvus
,,,,,,
120, 748,B,Initial Reports          ,     109.310,   35.000000,D19;   LO  R. gravida
,,,,,,
120, 748,B,Initial Reports          ,     109.320,   36.500000,D20;   LO  B. spiralis
,,,,,,
120, 748,B,Initial Reports          ,     123.700,   36.599998,F7;   LO  S. linaperta and G. index
,,,,,,
120, 748,B,Initial Reports          ,     128.350,   37.799999,N3;   FO  I. recurvus
,,,,,,
120, 748,B,Initial Reports          ,     128.351,   38.000000,D21;   LO  M. architecturalis  M. barbadense
,,,,,,
120, 748,B,Initial Reports          ,     147.350,   39.799999,N4;   FO  C. oamaruensis
,,,,,,
120, 748,B,Initial Reports          ,     147.351,   40.000000,F8;   LO  Acarinina
,,,,,,
120, 748,B,Initial Reports          ,     156.850,   42.299999,N5;   LO  C. solitus
,,,,,,
120, 748,B,Initial Reports          ,     166.350,   42.599998,F9;   LO  A. primitiva
,,,,,,
120, 748,B,Initial Reports          ,     171.350,   44.500000,D23;   L  B. corona  P. sulcata var. crenulata
,,,,,,
120, 748,B,Initial Reports          ,     183.850,   47.000000,F10;   FO  G. index
,,,,,,
