leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NCALD0010,Calcidiscus leptoporus,FEW,  ,1,08d8ba8adca85511674c17d0f16576b1
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NCERO0050,Ceratolithus cristatus,FEW,  ,1,938a3dba920b4f5f8afa93a2a647103a
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NCOCO0300,Coccolithus pelagicus,COMMON,  ,1,b5fa5a0d22a248b7cab3622f9acf46df
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NCREN0010,Crenalithus doronicoides,COMMON,  ,1,4ba2406bde197d738ef9ada37718dd5e
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NEMIL0020,Emiliania huxleyi,COMMON,  ,1,bfb0700add3bf9017cb0641492cec63a
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NGEPH0020,Gephyrocapsa caribbeanica,FEW,  ,1,d8d6987bf04d02175a6dd4659da32dc0
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NGEPH0060,Gephyrocapsa oceanica,ABUNDANT,  ,1,986728a9b53ee9fbfe648382d0b9fc71
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NHELC0020,Helicosphaera carteri,COMMON,  ,1,5db013625e3a0688aaa8a017b9e4f4d7
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NPONT0090,Pontosphaera japonica,RARE,  ,1,c9b562f458d7c26e38fa5e2c55782c56
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NRHAO0010,Rhabdosphaera clavigera,RARE,  ,1,3dbde608c52f25d4007e8b5985ba4a13
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NSCAP0020,Scapholithus fossilis,RARE,  ,2,fddebeebb3f7f85fc3cf98de5fb1ca61
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NSYRA0070,Syracosphaera pulchra,FEW,  ,2,db0f61357d7c5a703c06b993148012d9
87,582,B,1,CC,0.0,0.0,48.50,48.60,13,LANG,,87,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,578,NUMBI0030,Umbilicosphaera mirabilis,FEW,  ,2,e7507ea89814c431e0b7cc2abf98eeda
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NCALD0010,Calcidiscus leptoporus,FEW,  ,1,52f407f557a0cdf2f0aea28b7cae2092
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NCERO0050,Ceratolithus cristatus,RARE,  ,1,1193e2f14786b1233fcd9da74759f316
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,410a8040bfdd997934d278e30634a256
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NCREN0010,Crenalithus doronicoides,FEW,  ,1,7456169dacf9677695bbbae33b278886
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NEMIL0020,Emiliania huxleyi,COMMON,  ,1,3b0499e01dc8a20c1a9caffef93a4f2e
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NGEPH0020,Gephyrocapsa caribbeanica,RARE,  ,1,4a0666a8aedaf4e58084aca27bbb87bf
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NGEPH0060,Gephyrocapsa oceanica,COMMON,  ,1,1d58830e8ed95d285fd774ccb8ebe08f
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NHELC0020,Helicosphaera carteri,FEW,  ,1,f9dce1919daf4107cfdfb5dccafd1c91
87,582,B,2,2,129.0,130.0,58.20,61.00,12,LANG,,87,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,578,NPONT0111,Pontosphaera multipora (q),RARE,  ,1,137c17b9136c1ae2ef577e9f79c91002
