leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DACHN0030,Achnanthes lanceolata,1%,  ,1,e6049ef9d882ff69bf6b8a9a137984b9
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DACIN0060,Actinoptychus senarius,TRACE,  ,1,e1ba8548b5f3aaa1026f8757ff1a8084
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DACIN0120,Actinoptychus vulgaris,TRACE,  ,1,958a3b9ece1a45f1ba15546c7e95ac15
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DACTI0170,Actinocyclus octonarius,1%,  ,1,0dc1cbee54d33efdd49e2a02b8ba5bb8
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DAULC0010,Aulacosira distans,4%,  ,1,e8a943aec5e4374eb2f8273ce4be1c31
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DCOCC0200,Cocconeis placentula,8%,  ,1,f9a073df51fa6693123dd834b8c3802c
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DCOCC0260,Cocconeis scutellum,1%,  ,1,aec8bc0303d62771e5ae2a963d0c733a
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DCOSC0010,Coscinodiscus sp.,1%,  ,1,599f011600312796061d080d3fd42dbc
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DCOSC0580,Coscinodiscus nodulifer,1%,  ,1,75a2303551a4f5743edf357e59a4288f
87,582,B,2,1,127.0,129.0,58.20,59.48,36,AKIBA,,87,DIATOMS,COMMON,,,POOL,NO AGE GIVEN,396,DCOSC0640,Coscinodiscus occulus-iridis,2%,  ,1,b88c196950e3ec575322df10eff6d38b
