leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,582,B,1,CC,0.0,0.0,48.50,48.60, 1,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0060,Melonis pompilioides,PRESENT,  ,1,cd38fdde36c0e8a3386b30b5ba910099,87-582B-1-CC
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BAMMN0085,Ammonia sp.,PRESENT,  ,1,0e937e7b3454769efdb671f760462e42,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0080,Elphidium crispum,PRESENT,  ,1,e70953cb91d68a07f76bb12bbdabf698,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BPARR0011,Pararotalia sp. (q),PRESENT,  ,1,bb2834d9ea6cd49547d6d8f4392f5ac3,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BPLAL0090,Planulina wuellerstorfi,PRESENT,  ,1,e980d2c7fd3beda2531024282fd1b2ae,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BSIPH0015,Siphogenerina raphanus,PRESENT,  ,1,0d4687f01edb01faa570d30512925867,87-582B-2-1
87,582,B,2,2,119.0,123.0,58.20,60.91, 1,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0060,Melonis pompilioides,PRESENT,  ,1,7b399462f3731f54c951f4654dc03e4f,87-582B-2-2
87,582,B,2,4,119.0,123.0,58.20,63.91, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCHIL0030,Chilostomella oolina,PRESENT,  ,1,6daa24e7437876b27533879f97d3e19d,87-582B-2-4
87,582,B,2,4,119.0,123.0,58.20,63.91, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BSPHE0010,Sphaeroidina bulloides,PRESENT,  ,1,6cf9a7e24d5e3ae264f7a158d2620a89,87-582B-2-4
87,582,B,2,4,119.0,123.0,58.20,63.91, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BTOSA0020,Tosaia hanzawai,PRESENT,  ,1,116303d6f796195b09a4861cbafb7061,87-582B-2-4
87,582,B,3,CC,0.0,0.0,67.90,72.50, 1,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BGLOB0015,Globobulimina auriculata,PRESENT,  ,1,fead631bbf30efa4a9def26e235a0a19,87-582B-3-CC
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BAMMN0085,Ammonia sp.,PRESENT,  ,1,5e4ddf3f225b8e92bdb7356d68cc7208,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BAMPC0030,Amphicoryna scalaris sagamiensis,PRESENT,  ,1,ba8e09c3aa02d7933819d6a6dc9ca1b5,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BBOLV0010,Bolivinita quadrilatera,PRESENT,  ,1,fc52080d877e130341793efd3f628174,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BBULI0020,Bulimina aculeata,PRESENT,  ,1,b30a79b27a530a73e966d1084bbdb0b6,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCASI0160,Cassidulina minuta,PRESENT,  ,1,3d349ee6c3a74c9bfd1f7f679d4532ae,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0060,Elphidium clavatum,PRESENT,  ,1,2a6d2d36ec537539e3f15fa035f515dd,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0080,Elphidium crispum,PRESENT,  ,1,d8f215fe139cd782eff6f79856615505,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0030,Melonis barleeanus,PRESENT,  ,1,7621030278f120e9bb74b876529a5be7,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0060,Melonis pompilioides,PRESENT,  ,1,6c7febaf18395fd71126728a57707b67,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BPARR0011,Pararotalia sp. (q),PRESENT,  ,1,bc41282d778a2505376134d1a2385353,87-582B-5-2
87,582,B,5,2,123.0,128.0,87.30,90.06,13,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BPLAL0090,Planulina wuellerstorfi,PRESENT,  ,2,3f889aafc6efbb5e340a5b7facf52ab0,87-582B-5-2
