leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
81,553,B,1,1,0.0,140.0,0.00,0.00,1.40,ACM, FORAM NANNOFOSSIL OOZE," LIGHT GRAY,LIGHT OLIVE BROWN", MOTTLING,,,,,, SOFT*,
81,553,B,1,2,0.0,150.0,0.00,1.50,3.00,ACM," FORAM NANNOFOSSIL OOZE,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT GRAY,BROWNISH GRAY"," BURROWS,MOTTLING,LAMINAE",,,,,, SOFT*,
81,553,B,1,3,0.0,140.0,0.00,3.00,4.40,ACM," FORAM NANNOFOSSIL OOZE,CALCAREOUS MUD"," LIGHT BROWN GRAY,LIGHT OLIVE BROWN",,,,,,, SOFT*,
81,553,B,1,CC,0.0,20.0,0.00,4.50,4.60,ACM, CALCAREOUS MUD, LIGHT GRAY,,,,,,, SOFT*,
81,553,B,2,1,0.0,150.0,0.00,0.00,1.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING",, PEBBLES,,,, SOFT*,
81,553,B,2,2,0.0,150.0,0.00,1.50,3.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING",, PEBBLES,,,, SOFT*,
81,553,B,2,3,0.0,150.0,0.00,3.00,4.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING",, PEBBLES,,,, SOFT*,
81,553,B,2,4,0.0,150.0,0.00,4.50,6.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING",, PEBBLES,,,, SOFT*,
81,553,B,2,5,0.0,150.0,0.00,6.00,7.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING", GREATLY DISTURBED, PEBBLES,,,, SOFT*,
81,553,B,2,6,0.0,150.0,0.00,7.50,9.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING", GREATLY DISTURBED, PEBBLES,,,, SOFT*,
81,553,B,2,7,0.0,12.0,0.00,9.00,9.12,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING", GREATLY DISTURBED,,,,, SOFT*,
81,553,B,2,CC,0.0,30.0,0.00,9.22,9.42,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT OLIVE BROWN,LIGHT BROWN GRAY,YELLOWISH BROWN"," MOTTLING,BEDDING", GREATLY DISTURBED,,,,, SOFT*,
81,553,B,3,1,0.0,150.0,9.50,9.50,11.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," BLUISH WHITE,GREENISH GRAY,LIGHT OLIVE GRAY"," MOTTLING,LAMINAE", GREATLY DISTURBED,,,,, SOFT*,
81,553,B,3,2,0.0,150.0,9.50,11.00,12.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," LIGHT GRAY,BLUISH WHITE", LAMINAE, GREATLY DISTURBED,,,,, SOFT*,
81,553,B,3,3,0.0,150.0,9.50,12.50,14.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," WHITE,LIGHT GRAY,GREENISH GRAY,OLIVE GRAY", LAMINAE, GREATLY DISTURBED,,,,, SOFT*,
81,553,B,3,4,0.0,150.0,9.50,14.00,15.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," GRAY,DARK GRAY,WHITE,GREENISH GRAY", MOTTLING, GREATLY DISTURBED TO UNDISTURBED,,,,, SOFT*,
81,553,B,3,5,0.0,150.0,9.50,15.50,17.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," OLIVE GRAY,GREENISH GRAY", MOTTLING, UNDISTURBED,,,,, SOFT*,
81,553,B,3,6,0.0,150.0,9.50,17.00,18.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," DARK GRAY,OLIVE GRAY,LIGHT GRAY", MOTTLING, UNDISTURBED,,,,, SOFT*,
81,553,B,3,7,0.0,40.0,9.50,18.50,18.90,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," DARK GRAY,OLIVE GRAY,LIGHT GRAY",, UNDISTURBED,,,,, SOFT*,
81,553,B,3,CC,0.0,25.0,9.50,19.04,19.19,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD", LIGHT BLUISH GRAY, MOTTLING, UNDISTURBED,, PYRITE,,, SOFT*,
81,553,B,4,1,0.0,150.0,19.00,19.00,20.50,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," DARK GRAY,GRAY,OLIVE GRAY", BEDDING, UNDISTURBED,,,,, SOFT*,
81,553,B,4,2,0.0,150.0,19.00,20.50,22.00,ACM," NANNO FORAM OOZE,SAND,CALCAREOUS MUD"," WHITE,OLIVE GRAY,GRAY",, UNDISTURBED,, PYRITE,,, SOFT*,
