leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
93,603,C,1,1,0.0,150.0,0.00,0.00,1.50,DD, NANNOFOSSIL-RICH CLAY," GRAYISH ORANGE,GREENISH GRAY",, UNDISTURBED TO GREATLY DISTURBED,,,,, FIRM, 33213000.1210
93,603,C,1,2,0.0,26.0,0.00,1.50,1.76,DD, NANNOFOSSIL-RICH CLAY," GRAYISH ORANGE,GREENISH GRAY",, GREATLY DISTURBED,,,,, FIRM, 33213000.1210
93,603,C,1,CC,0.0,20.0,0.00,1.86,1.96,DD, NANNOFOSSIL-RICH CLAY," GRAYISH ORANGE,GREENISH GRAY",, GREATLY DISTURBED,,,,, FIRM, 33213000.1210
93,603,C,2,1,0.0,150.0,2.00,2.00,3.50,OGG, NANNOFOSSIL-RICH CLAY," GREENISH GRAY,DARK GRAY",, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210
93,603,C,2,2,0.0,150.0,2.00,3.50,5.00,OGG, NANNOFOSSIL-RICH CLAY, GRAY, BURROWS, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210
93,603,C,2,3,0.0,79.0,2.00,5.00,5.79,OGG, NANNOFOSSIL-RICH CLAY, GRAY, BURROWS, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210
93,603,C,2,4,0.0,150.0,2.00,6.50,8.00,OGG, NANNOFOSSIL-RICH CLAY, GRAY, BURROWS, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210
93,603,C,2,5,0.0,150.0,2.00,8.00,9.50,OGG, NANNOFOSSIL-RICH CLAY, GRAYISH BROWN,, MODERATELY DISTURBED,,, UNIDENTIFIED FOSSIL MATERIAL,, FIRM, 33213000.1210
93,603,C,2,6,0.0,150.0,2.00,9.50,11.00,OGG, NANNOFOSSIL-BEARING CLAY," BROWN,DARK REDDISH GRAY", BANDING, MODERATELY DISTURBED,,,,, FIRM, 00000000
93,603,C,2,7,0.0,101.0,2.00,11.00,12.01,SAR, NANNOFOSSIL-BEARING CLAY," DARK REDDISH BROWN,GREENISH GRAY",, MODERATELY DISTURBED, PYRITE NODULES, PYRITE,,, FIRM, 33213000.3450
93,603,C,2,CC,0.0,30.0,2.00,12.11,12.31,SAR, NANNOFOSSIL-BEARING CLAY, DARK GREENISH GRAY,, GREATLY DISTURBED, PEBBLE,,,, FIRM, 00000000
93,603,C,3,1,0.0,150.0,11.60,11.60,13.10,SAR, NANNOFOSSIL-RICH CLAY, GREENISH GRAY, BANDING, MODERATELY DISTURBED, PYRITE NODULES, PYRITE,,, FIRM, 00000000
93,603,C,3,2,0.0,150.0,11.60,13.10,14.60,SAR, NANNOFOSSIL-RICH CLAY, GREENISH GRAY, BANDING, MODERATELY DISTURBED, PYRITE NODULES, PYRITE,,, FIRM, 00000000
93,603,C,3,3,0.0,150.0,11.60,14.60,16.10,SAR, NANNOFOSSIL-RICH CLAY, GREENISH GRAY,, MODERATELY DISTURBED, GAS FEATURES,,,, FIRM, 11121110.3450
93,603,C,3,4,0.0,150.0,11.60,16.10,17.60,SAR, NANNOFOSSIL-RICH CLAY, GREENISH GRAY,, MODERATELY DISTURBED,,,,, FIRM, 11121110.3450
