leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
79,544,A,1,1,0.0,147.0,0.00,0.00,1.47,JANS, NANNOFOSSIL FORAMINIFER OOZE," YELLOWISH BROWN,GRAYISH ORANGE"," LAMINAE,MOTTLING,BEDDING,CONTACT", GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,1,2,0.0,150.0,0.00,1.50,3.00,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE GRAYISH ORANGE," MOTTLING,BURROWS,CONTACT,BEDDING", GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,1,3,0.0,150.0,0.00,3.00,4.50,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE GRAYISH ORANGE," MOTTLING,BURROWS,CONTACT,BEDDING", GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,1,4,0.0,150.0,0.00,4.50,6.00,BRAD, NANNOFOSSIL FORAMINIFER OOZE, PALE GRAYISH ORANGE," MOTTLING,BURROWS,CONTACT,BEDDING", GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,1,5,0.0,80.0,0.00,6.00,6.80,BRAD, NANNOFOSSIL FORAMINIFER OOZE, PALE GRAYISH ORANGE," MOTTLING,BURROWS,CONTACT,BEDDING", GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,2,1,0.0,150.0,7.00,7.00,8.50,MOOR, NANNOFOSSIL FORAMINIFER OOZE," GRAYISH ORANGE PINK,YELLOWISH BROWN", BEDDING,,, IRON D GREATLY DISTURBED,,, SOFT, 00000000
79,544,A,2,2,0.0,150.0,7.00,8.50,10.00,MOOR, NANNOFOSSIL FORAMINIFER OOZE," GRAYISH ORANGE PINK,YELLOWISH BROWN"," BEDDING,LAMINAE", GREATLY DISTURBED,, IRON,,, SOFT, 00000000
79,544,A,2,3,0.0,150.0,7.00,10.00,11.50,JANS, NANNOFOSSIL FORAMINIFER OOZE, LIGHT BROWNISH GRAY," BEDDING,MOTTLING", GREATLY DISTURBED,, IRON,,, SOFT, 00000000
79,544,A,2,4,0.0,150.0,7.00,11.50,13.00,JANS, NANNOFOSSIL FORAMINIFER OOZE," LIGHT BROWNISH GRAY, S BEDDING,MOTTLING,BURROWS",, MODERATELY DISTURBED,," IRON,MANGANESE",,, SOFT, 00000000
79,544,A,2,5,0.0,117.0,7.00,13.00,14.17,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN, BEDDING, GREATLY TO MODERATELY DISTURBED,,,,, SOFT, 00000000
79,544,A,2,6,0.0,130.0,7.00,14.50,15.80,JANS, NANNOFOSSIL FORAMINIFER OOZE, GRAY ORANGE PINK, BEDDING, SLIGHTLY DISTURBED,," IRON,MANGANESE",,, SOFT, 00000000
79,544,A,2,CC,0.0,14.0,7.00,15.90,15.94,JANS, NANNOFOSSIL FORAMINIFER OOZE, GRAY ORANGE PINK,, SLIGHTLY DISTURBED,,,,, SOFT, 00000000
79,544,A,3,1,0.0,125.0,16.50,16.50,17.75,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN, BEDDING, GREATLY DISTURBED,," IRON,MAGANESE",,, SOFT, 00000000
79,544,A,3,2,0.0,150.0,16.50,18.00,19.50,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN, BEDDING, GREATLY DISTURBED,," IRON,MAGANESE",,, SOFT, 00000000
79,544,A,3,3,0.0,40.0,16.50,19.50,19.90,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN, LAMINAE, GREATLY DISTURBED,," IRON,MAGANESE",,, SOFT, 00000000
79,544,A,3,5,125.0,150.0,16.50,23.75,24.00,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN, LAMINAE, GREATLY DISTURBED,," IRON,MAGANESE",,, SOFT, 00000000
79,544,A,3,6,0.0,110.0,16.50,24.00,25.10,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN,, GREATLY DISTURBED,,, DISCOASTERS,, SOFT, 00000000
79,544,A,3,CC,0.0,14.0,16.50,25.20,25.24,JANS, NANNOFOSSIL FORAMINIFER OOZE, PALE YELLOWISH BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,4,1,0.0,145.0,26.00,26.00,27.45,JANS, NANNOFOSSIL FORAMINIFER OOZE, GRAYISH ORANGE PINK, MOTTLING, MODERATELY DISTURBED,," IRON,MANGANESE",,, SOFT, 00000000
79,544,A,4,2,0.0,150.0,26.00,27.50,29.00,JANS, CLAYEY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK," BEDDING,LAMINAE", SLIGHTLY DISTURBED,," IRON,MANGANESE",,, SOFT, 00000000
79,544,A,4,CC,0.0,9.0,26.00,29.10,29.09,JANS, CLAYEY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK,, SLIGHTLY DISTURBED,,,,, SOFT, 00000000
79,544,A,5,1,0.0,150.0,35.50,35.50,37.00,MJR, CLAYEY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 00000000
79,544,A,5,2,0.0,118.0,35.50,37.00,38.18,MOOR, CLAYEY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK, BEDDING, MODERATELY DISTURBED,,,,, SOFT, 00000000
