leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
86,576,,1,1,0.0,150.0,0.00,0.00,1.50,RDJ, CLAY, YELLOWISH BROWN, BURROWS, SLIGHTLY DISTURBED,,,,, SOFT, 33211000.3450,ed01206d6161a31a9521d210e10ac8bc,86-576-1-1
86,576,,1,2,0.0,107.0,0.00,1.50,2.57,RDJ, CLAY," BROWNISH YELLOW,YELLOWISH BROWN"," BEDDING,BURROWS", SLIGHTLY DISTURBED,,,,, SOFT, 00000000,7d7d6c72659230214d26514581b2edc9,86-576-1-2
86,576,,1,CC,0.0,14.0,0.00,2.67,2.71,RDJ, CLAY, YELLOWISH BROWN, BEDDING, SLIGHTLY DISTURBED,,,,, SOFT, 33211000.3450,7ad3607c1a360b56342de9162e5f7d4c,86-576-1-CC
86,576,,2,1,0.0,150.0,2.70,2.70,4.20,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACTS", SLIGHTLY DISTURBED,,,,, SOFT, 33211000.3450,718cb2a32456ca4d4457081ad9389e57,86-576-2-1
86,576,,2,2,2.0,150.0,2.70,4.22,5.70,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BEDDING,MOTTLING", MODERATELY DISTURBED,,,,, SOFT, 00000000,00966da293e9ae40ee02421c672da2f1,86-576-2-2
86,576,,2,3,0.0,150.0,2.70,5.70,7.20,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACT,MOTTLING,BEDDING", SLIGHTLY DISTURBED,,,,, SOFT, 00000000,cd104a8831571ce40e9aa894be7bfe7e,86-576-2-3
86,576,,2,4,0.0,150.0,2.70,7.20,8.70,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACT,MOTTLING", SLIGHTLY DISTURBED TO MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000,065773ef151e6c94a788028a0b41fc31,86-576-2-4
86,576,,2,5,0.0,150.0,2.70,8.70,10.20,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACT,MOTTLING", SLIGHTLY DISTURBED TO MODERATELY DISTURBED,,,,, SOFT, 00000000,45e2adc418f990d88f9be1bf98f813e3,86-576-2-5
86,576,,2,6,0.0,150.0,2.70,10.20,11.70,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACT,MOTTLING", SLIGHTLY DISTURBED TO MODERATELY DISTURBED,,,,, SOFT, 00000000,5c32c666d0296db48b4ece158d562325,86-576-2-6
86,576,,2,7,0.0,49.0,2.70,11.70,12.19,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN", BURROWS, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,5a1e1e058a38b7f8feeda1cc5150e71d,86-576-2-7
86,576,,2,CC,0.0,16.0,2.70,12.30,12.36,RDJ, CLAY, DARK YELLOWISH,, MODERATELY DISTURBED,,,,, SOFT, 00000000,e23f9fe419c6dee7a65c34c3fbd68c13,86-576-2-CC
86,576,,3,1,0.0,150.0,12.20,12.20,13.70,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACTS,BEDDING", SLIGHTLY DISTURBED,,,,, SOFT, 00000000,80005810b40aa8b89841700a2c02b161,86-576-3-1
86,576,,3,2,0.0,150.0,12.20,13.70,15.20,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,CONTACTS", SLIGHTLY DISTURBED,,,,, SOFT, 00000000,7124e43870a95e477fa7cd05d9eaf32a,86-576-3-2
86,576,,3,3,0.0,150.0,12.20,15.20,16.70,RDJ, CLAY," YELLOWISH BROWN,DARK BROWN"," BURROWS,BEDDING", SLIGHTLY DISTURBED,,,,, SOFT, 00000000,4a7e4e7644b9a185b9f7170d7e0ef3f3,86-576-3-3
86,576,,3,4,0.0,150.0,12.20,16.70,18.20,LK, CLAY, YELLOWISH BROWN," MOTTLING,CONTACT,BEDDING", SLIGHTLY DISTURBED,,,,, SOFT, 00000000,1d3f93039692d45be13ad68235f7cb38,86-576-3-4
86,576,,3,5,0.0,32.0,12.20,18.20,18.52,LK, CLAY, YELLOWISH BROWN, MOTTLING, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,b7f795529b681895832c6aac9e16cd4a,86-576-3-5
86,576,,3,CC,0.0,33.0,12.20,18.62,18.85,LK, CLAY, YELLOWISH BROWN, MOTTLING, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,4fe97950e2fb180138dafdb876e27ad3,86-576-3-CC
86,576,,4,1,0.0,150.0,21.70,21.70,23.20,LK, CLAY," YELLOWISH BROWN,DARK BROWN", MOTTLING, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,fa8c32091acdd22131a62a9157ca6e80,86-576-4-1
86,576,,4,2,0.0,150.0,21.70,23.20,24.70,LK, CLAY," YELLOWISH BROWN,DARK BROWN", MOTTLING, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,c19b752e57bf7c9eabdee77956c4a0da,86-576-4-2
86,576,,4,3,0.0,150.0,21.70,24.70,26.20,LK, CLAY," YELLOWISH BROWN,DARK BROWN", MOTTLING,,,,,, SOFT, 00000000,1b818e922806db03019f52c873f2cbcd,86-576-4-3
86,576,,4,4,0.0,150.0,21.70,26.20,27.70,LK, CLAY," DARK BROWN,BROWNISH YELLOW", MOTTLING, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,0b924e1427fb92308abadb1073977466,86-576-4-4
86,576,,4,5,0.0,150.0,21.70,27.70,29.20,LK, CLAY," DARK BROWN,BROWNISH YELLOW", MOTTLING, SLIGHTLY DISTURBED, NODULES, MANGANESE,,, SOFT, 00000000,10d14ad88f3dd08b7990dd5a30f5664b,86-576-4-5
86,576,,4,6,0.0,150.0,21.70,29.20,30.70,LK, CLAY," DARK BROWN,BROWNISH YELLOW",, SLIGHTLY DISTURBED,, MANGANESE,,, SOFT, 33211000.3450,0d346a4c21052427a43136db4112563e,86-576-4-6
86,576,,4,7,0.0,48.0,21.70,30.70,31.18,LK, CLAY," DARK BROWN,BROWNISH YELLOW",, SLIGHTLY DISTURBED,, MANGANESE,,, SOFT, 00000000,b3aafa33ffee890b768e5f33fd6ede11,86-576-4-7
86,576,,4,CC,0.0,60.0,21.70,31.29,31.79,LK, CLAY," DARK BROWN,BROWNISH YELLOW", MOTTLING, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,4a762a02d788859d70d5d8e9fc3d0823,86-576-4-CC
86,576,,5,1,0.0,150.0,31.20,31.20,32.70,RDJ, CLAY," DARK BROWN,DARK YELLOWISH BROWN", BURROWS, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,ccab3bfd3e0c8c59b35d1c006aaaab13,86-576-5-1
86,576,,5,2,0.0,150.0,31.20,32.70,34.20,RDJ, CLAY," DARK BROWN,YELLOWISH BROWN"," BURROWS,FRACTURING", GREATLY DISTURBED,,,,, SOFT, 00000000,723fad7b4ffca4997afe8fe829235277,86-576-5-2
86,576,,5,3,0.0,150.0,31.20,34.20,35.70,RDJ, CLAY," DARK BROWN,YELLOWISH BROWN",, GREATLY DISTURBED,,,,, SOFT, 00000000,b90ab106470a11937df43d388bfb299d,86-576-5-3
86,576,,5,4,0.0,150.0,31.20,35.70,37.20,RDJ, CLAY, DARK BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,5cd80eafc895858b03c0534184b7ae60,86-576-5-4
86,576,,5,5,0.0,150.0,31.20,37.20,38.70,RDJ, CLAY," DARK BROWN,GRAYISH BROWN"," MOTTLING,CONTACT", GREATLY DISTURBED TO SLIGHTLY DISTURBED,,,,, SOFT, 00000000,5d81b86e421d3ed05064a6763fdf92ee,86-576-5-5
86,576,,5,6,0.0,150.0,31.20,38.70,40.20,RDJ, CLAY," DARK GRAYISH BROWN,YELLOWISH BROWN", MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,650e6c2e17ec0148c1cd2fd98f7d13dc,86-576-5-6
86,576,,5,7,0.0,48.0,31.20,40.20,40.68,RDJ, CLAY, DARK GRAYISH BROWN,, UNDISTURBED,,,,, SOFT, 31210000,efb17138f6fff4cccadb87d3930fa784,86-576-5-7
86,576,,5,CC,0.0,38.0,31.20,40.79,41.07,RDJ, CLAY, DARK GRAYISH BROWN, BEDDING, UNDISTURBED,,,,, SOFT, 31210000,c71d86e9c56c70e54c1e22f9182cadee,86-576-5-CC
86,576,,6,1,0.0,150.0,40.70,40.70,42.20,RDJ, CLAY, DARK BROWN,,,,,,, SOFT, 00000000,f2413f34eb18484fef9e81072f020e8f,86-576-6-1
86,576,,6,2,0.0,150.0,40.70,42.20,43.70,RDJ, CLAY, DARK BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,c07497ff1286f8d6954b9b9d0f6b5274,86-576-6-2
86,576,,6,3,0.0,150.0,40.70,43.70,45.20,RDJ, CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,cc9f738dac160a4952c88f59490c693b,86-576-6-3
86,576,,6,4,0.0,150.0,40.70,45.20,46.70,RDJ, CLAY, DARK REDDISH BROWN, BURROWS, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,d697c758f438c460fa51aa2373570bbb,86-576-6-4
86,576,,6,5,0.0,150.0,40.70,46.70,48.20,RDJ, CLAY, DARK BROWN,, MODERATELY DISTURBED,,,,, SOFT, 00000000,ed7ce5eab4ce5bff5b49a117d4a3f0be,86-576-6-5
86,576,,6,6,0.0,150.0,40.70,48.20,49.70,RDJ, CLAY, DARK BROWN,, MODERATELY DISTURBED,,,,, SOFT, 00000000,2d244d6c6a8c4fc4445927b2e14a3fdb,86-576-6-6
86,576,,6,7,0.0,47.0,40.70,49.70,50.17,RDJ, CLAY, DARK REDDISH BROWN, BEDDING, SLIGHTLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33211000.3450,e6d5392cc1e365ff5be388800e243031,86-576-6-7
86,576,,6,CC,0.0,52.0,40.70,50.27,50.69,RDJ, CLAY, DARK REDDISH BROWN,, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,73197ec40bda3ff6ce46a02615adb80f,86-576-6-CC
86,576,,7,1,0.0,150.0,50.20,50.20,51.70,LK, CLAY, DARK REDDISH BROWN,, UNDISTURBED,,,,, SOFT, 00000000,2f81dcc228a7270f979d4f1b9385ccfe,86-576-7-1
86,576,,7,2,0.0,150.0,50.20,51.70,53.20,LK, CLAY, DARK REDDISH BROWN, MOTTLING, GREATLY DISTURBED TO SLIGHTLY DISTURBED,,,,, SOFT, 00000000,797f1afdfa9e139a650ebc9a59f86eac,86-576-7-2
86,576,,7,3,0.0,150.0,50.20,53.20,54.70,LK, CLAY, DARK REDDISH BROWN, MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,1012fd97c4074fb7f5d62b33c27fc8e5,86-576-7-3
86,576,,7,4,0.0,150.0,50.20,54.70,56.20,LK, CLAY, DARK REDDISH BROWN, MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,43934a8d56d0e9cd2246b834ac184566,86-576-7-4
86,576,,7,5,0.0,150.0,50.20,56.20,57.70,LK, CLAY, DARK REDDISH BROWN, MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,c1cd3c094d3d66ce850b5fa0b9ed5752,86-576-7-5
86,576,,7,6,0.0,150.0,50.20,57.70,59.20,RDJ, CLAY, DARK REDDISH BROWN, BEDDING, MODERATELY UNDISTURBED,,,,, SOFT, 00000000,bf51d613fbe67764318bf4ef51c10cf8,86-576-7-6
86,576,,7,7,0.0,49.0,50.20,59.20,59.69,RDJ, CLAY, DARK REDDISH BROWN,, MODERATELY UNDISTURBED,,,,, SOFT, 00000000,be80fae53537df623404cb664e41913e,86-576-7-7
86,576,,7,CC,0.0,24.0,50.20,59.80,59.94,RDJ, CLAY, DARK REDDISH BROWN,, MODERATELY UNDISTURBED,,,,, SOFT, 00000000,e71f70fae064b3a2ddc6442985962f8f,86-576-7-CC
86,576,,8,1,0.0,150.0,59.70,59.70,61.20,RDJ, CLAY, DARK REDDISH BROWN," BEDDING,CONTACT,BURROWS", MODERATELY UNDISTURBED,,,,, SOFT, 00000000,11d039cc46874501917c02895e70dd1f,86-576-8-1
86,576,,8,2,0.0,8.0,59.70,61.20,61.28,RDJ, CLAY, DARK BROWN, BEDDING, SLIGHTLY UNDISTURBED,,,,, SOFT, 33211000.1210.3450,f1ba39a0ff2afc6f36440913c9dc7b49,86-576-8-2
