leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PALNU0010,Alnus sp.,1%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PARTE0010,Artemisia sp.,37%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCARP0010,Carpinus sp.,1%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCORY0010,Corylus sp.,1%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PGRAN0010,Graminae,1%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPART0010,Parthenocissus sp.,1%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPINU0010,Pinus sp.,10%,  ,1
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PQUER0010,Quercus sp.,7%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PALNU0010,Alnus sp.,4%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PARTE0010,Artemisia sp.,12%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PBETU0010,Betula sp.,1%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCASA0010,Castanopsis sp.,1%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PENGE0010,Engelhardtia sp.,2%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PGRAN0010,Graminae,6%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PMYRT0010,Myrtaceidites sp.,2%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPEDI0010,Pediastrum sp.,2%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPINU0010,Pinus sp.,11%,  ,1
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PQUER0010,Quercus sp.,6%,  ,1
