leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,668,A,001,Hydraulic (Advanced) Piston Core,01,STE,000,,,060,,,"foram-bearing, muddy nanno ooze alternating w/ muddy foram-nanno ooze & muddy foram-bearing nanno ooze","light brownish gray (0-4cm), yellowish brown (4-27cm), brown (27-60cm)","10yr 6/2, 10yr 5/4, 10yr 5/3",minor bioturbation (50-60cm),,,,"forams, nannos",,,,H,4.76867,-20.92700,0000.00,0,60
108,668,A,001,Hydraulic (Advanced) Piston Core,01,STE,060,,,065,,,nannofossil ooze,dark gray,10yr 4/1,minor bioturbation,,,,nannos,,,,H,4.76867,-20.92700,0000.00,60,65
108,668,A,001,Hydraulic (Advanced) Piston Core,01,STE,065,,,130,,,"foram-bearing, muddy nanno ooze alternating w/ muddy foram-nanno ooze & muddy foram-bearing nanno ooze","grayish brown (65-75cm), yellowish brown (75-97cm), light brownish gray (97-115cm), light yellowish brown (rest)","10yr 5/2, 10yr 5/6, 10yr 6/2, 10yr 6/4","minor bioturbation (65-80,112-122cm)",,,,"forams, nannos",,,,H,4.76867,-20.92700,0000.00,65,130
108,668,A,001,Hydraulic (Advanced) Piston Core,01,STE,130,,,150,,,"foram-bearing, muddy nannofossil ooze alternating w/ muddy foram-nanno ooze & muddy foram-bearing nannofossil ooze","light brownish gray (130-142cm), brownish yellow (142-150cm)","10yr 6/4, 10yr 6/6","minor bioturbation (140-150cm), scoured sharp contact? (142cm)",,,,"forams, nannos",sharp scoured contact? (142cm),,,H,4.76867,-20.92700,0000.00,130,150
108,668,A,001,Hydraulic (Advanced) Piston Core,02,STE,000,,,070,,,"foram-bearing, muddy nanno ooze alternating w/ muddy foram-nanno ooze & muddy, foram-bearing nanno ooze","brownish yellow (rest), pale brown (12-20cm), light brownish gray (53-70cm), very pale brown blebs (39-41cm)","10yr 6/6, 10yr 6/3, 10yr 6/2, 10yr 6/4, 10yr 7/3","minor bioturbation (5-25,35-55,65-70cm)",,,,"forams, nannos",,,,H,4.76867,-20.92700,0001.50,150,220
108,668,A,001,Hydraulic (Advanced) Piston Core,02,STE,070,,,095,,,"foram-bearing, muddy nannofossil ooze alternating w/ muddy foram-nanno ooze & muddy foram-bearing nannofossil ooze",light yellowish brown w/ dark gray layer? @ 76-77cm,10yr 6/4,"minor bioturbation (70-85cm), layer? (76-77cm)",,,,"forams, nannos",,,,H,4.76867,-20.92700,0001.50,220,245
108,668,A,001,Hydraulic (Advanced) Piston Core,02,STE,095,,,102,,,nannofossil ooze,dark gray,10yr 4/1,minor bioturbation,,,,nannos,,,,H,4.76867,-20.92700,0001.50,245,252
108,668,A,001,Hydraulic (Advanced) Piston Core,02,STE,102,,,140,,,"foram-bearing, muddy nanno ooze alternating w/ muddy foram-nanno ooze & muddy, foram-bearing nanno ooze","gray (102-112cm), light yellowish brown (112-140cm), 1mm thick greenish laminae (120,126-134cm)","10yr 5/1 (102-112cm), 10yr 6/4 (112-140cm)","mottling, laminae (120,126-134cm), minor bioturbation (95-102,110-124cm)",,,,"forams, nannos",,,,H,4.76867,-20.92700,0001.50,252,290
108,668,A,001,Hydraulic (Advanced) Piston Core,02,STE,140,,,150,,,"foram-bearing muddy nannofossil ooze alternating w/ muddy foram-nanno ooze & muddy, foram-bearing nanno ooze",gray with a dark gray layer at 145-146cm,10yr 5/1,"minor bioturbation, layer (145-146cm)",,,,"nannos, forams",,,,H,4.76867,-20.92700,0001.50,290,300
108,668,A,001,Hydraulic (Advanced) Piston Core,03,STE,000,,,110,,,"foram-bearing, muddy nanno ooze, muddy foram-nanno ooze & muddy, foram-bearing nanno ooze; voids (60-80,100-110cm)","gray/light gray (rest), light brownish gray (10-25cm), light yellowish brown (53-100cm)","10yr 6/1, 10yr 6/2, 10yr 6/4","mottling, minor bioturbation (0-15,45-60cm)",highly disturbed (80-95cm),,,"forams, nannos",,,,H,4.76867,-20.92700,0003.00,300,410
