leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
85,574,C,1,1,0.0,150.0,194.50,194.50,196.00,NP, DIATOM NANNOFOSSIL OOZE," WHITE,GRAY,LIGHT GREEN GRAY,YELLOW WHITE", BANDING, GREATLY DISTURBED TO MODERATELY DISTURBED,,,,, SOFT, 00000000,90ad79f854e89c68868da0fe5f68d387
85,574,C,1,2,0.0,150.0,194.50,196.00,197.50,NP, DIATOM NANNOFOSSIL OOZE," LIGHT GRAY,GREEN GRAY",, MODERATELY DISTURBED TO UNDISTURBED,,,,, SOFT, 00000000,46ad9894d55af835af09da0942d89c1d
85,574,C,1,3,0.0,145.0,194.50,197.50,198.95,NP, DIATOM NANNOFOSSIL OOZE, LIGHT GREEN GRAY, BURROWS, UNDISTURBED,,,,, SOFT, 00000000,8ba5728c7ca57f6ed2339d6f62990034
85,574,C,1,4,0.0,150.0,194.50,199.00,200.50,NP, DIATOM NANNOFOSSIL OOZE," WHITE,GREEN GRAY",, UNDISTURBED,,,,, SOFT, 00000000,c413d4b82cf47de2952647af570f9a55
85,574,C,1,5,0.0,150.0,194.50,200.50,202.00,NP, DIATOM NANNOFOSSIL OOZE," WHITE,GREEN GRAY", MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,d7aa9117807cae1dc11e73349b2706cf
85,574,C,1,6,0.0,16.0,194.50,202.00,202.16,NP, DIATOM NANNOFOSSIL OOZE, LIGHT GREEN GRAY,, UNDISTURBED,,,,, SOFT, 00000000,ae07c31486112eb8823a5892a36baaa8
85,574,C,1,CC,0.0,17.0,194.50,202.26,202.33,NP, DIATOM NANNOFOSSIL OOZE, LIGHT GREEN GRAY,, UNDISTURBED,,,,, SOFT, 00000000,667a893c642f39c24f759b0e3161689b
85,574,C,2,1,0.0,150.0,204.00,204.00,205.50,NP, SILICEOUS NANNOFOSSIL OOZE, LIGHT GREEN GRAY,, UNDISTURBED TO GREATLY DISTURBED,,,,, SOFT, 00000000,e53198b2ed3a6e6468cd5d2d4194dcd7
85,574,C,2,2,0.0,150.0,204.00,205.50,207.00,NP, SILICEOUS NANNOFOSSIL OOZE, LIGHT GREEN GRAY,, UNDISTURBED,,,,, SOFT, 00000000,6530baae29cc912b3e8f2f3634c463a6
85,574,C,2,3,0.0,150.0,204.00,207.00,208.50,NP, SILICEOUS NANNOFOSSIL OOZE, LIGHT GREEN GRAY, BEDDING, UNDISTURBED,,,,, SOFT, 00000000,a2a3bafea4916bfe67da512b0d245c9d
85,574,C,2,4,0.0,150.0,204.00,208.50,210.00,NP, SILICEOUS NANNOFOSSIL OOZE, LIGHT GREEN GRAY,, UNDISTURBED,,,,, SOFT, 00000000,939c18de7efd6ef9c80c386d66735b96
85,574,C,2,5,0.0,150.0,204.00,210.00,211.50,NP, SILICEOUS NANNOFOSSIL OOZE, LIGHT GREEN GRAY,, UNDISTURBED,,,,, SOFT, 00000000,64c02d089667eaf2ab181637eabbc56a
85,574,C,2,6,0.0,150.0,204.00,211.50,213.00,NP, SILICEOUS NANNOFOSSIL OOZE," LIGHT GREEN GRAY,GREENISH WHITE",, UNDISTURBED,,,,, SOFT, 00000000,0b962a2a24ba9ba9ca9507b0445ccbb8
85,574,C,2,7,0.0,37.0,204.00,213.00,213.37,NP, SILICEOUS NANNOFOSSIL OOZE, GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,ca5f47698bb217b1fd80590b5c611e57
85,574,C,3,1,0.0,150.0,213.50,213.50,215.00,NP, RAD DIATOM NANNOFOSSIL OOZE," LIGHT GREEN GRAY,GREENISH WHITE",, GREATLY DISTURBED TO UNDISTURBED,,,,, SOFT, 00000000,ad71d28b02c03bf2e6977e8f6ddec2c3
85,574,C,3,2,0.0,150.0,213.50,215.00,216.50,NP, RAD DIATOM NANNOFOSSIL OOZE," LIGHT GREEN GRAY,GREENISH WHITE",, GREATLY DISTURBED TO UNDISTURBED,,,,, SOFT, 00000000,e6236009f89d05dde283c57b43d99e0b
85,574,C,3,3,0.0,150.0,213.50,216.50,218.00,NP, RAD DIATOM NANNOFOSSIL OOZE," LIGHT GREEN GRAY,GREENISH WHITE", BEDDING, UNDISTURBED, PYRITE INFILLINGS, PYRITE,,, SOFT, 00000000,53d4f03532d7a7eadd73f7acc87cf891
85,574,C,3,4,0.0,73.0,213.50,218.00,218.73,NP, RAD DIATOM NANNOFOSSIL OOZE," LIGHT GREEN GRAY,GREENISH WHITE",, UNDISTURBED,,,,, SOFT, 00000000,4e2dfc94846b67bd4df6aa9336da7fae
85,574,C,3,CC,0.0,16.0,213.50,218.83,218.89,NP, RAD DIATOM NANNOFOSSIL OOZE," LIGHT GREEN GRAY,GREENISH WHITE",, UNDISTURBED,,,,, SOFT, 00000000,c33b73a921784b1bd160b6f5b9cfead7
85,574,C,4,1,0.0,150.0,223.00,223.00,224.50,IJ, SILICEOUS NANNOFOSSIL OOZE, GREENISH WHITE, FRACTURES, UNDISTURBED,,,,, SOFT, 00000000,b9e20591b8cf881a91caaaf62603f7a0
85,574,C,4,2,0.0,140.0,223.00,224.50,225.90,IJ, SILICEOUS NANNOFOSSIL OOZE, GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,45ba78997ee65fc17d6a0c146f0a22ad
85,574,C,4,3,0.0,60.0,223.00,226.00,226.60,IJ, SILICEOUS NANNOFOSSIL OOZE, GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,3a75047099e8b1bd55f42b670a119eed
85,574,C,4,CC,0.0,5.0,223.00,226.70,226.65,IJ, SILICEOUS NANNOFOSSIL CHALK, GREENISH WHITE,, UNDISTURBED,,,,, FIRM, 00000000,4ecbc747339c8a12b6728c4c2287ca60
85,574,C,4,CC,5.0,15.0,223.00,226.65,226.75,IJ, SILICEOUS NANNOFOSSIL OOZE, GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,f1c6218ffa4aea27065b0fb5b74162c6
85,574,C,5,1,0.0,150.0,232.50,232.50,234.00,IJ," SILICEOUS NANNO OOZE,SILICEOUS NANNO CHALK"," LIGHT GRAY,LIGHT GREEN GRAY"," BEDDING,BANDING", UNDISTURBED,,,,, SOFT, 00000000,7724baed535fdd27d8d60c7e8f1ca477
85,574,C,5,2,0.0,150.0,232.50,234.00,235.50,IJ," SILICEOUS NANNO OOZE,SILICEOUS NANNO CHALK"," LIGHT GRAY,PALE GREEN"," MOTTLING,BANDING", UNDISTURBED,,,,, SOFT, 00000000,6afc77723a7bca83ce3b8c13a4601a5c
85,574,C,5,3,0.0,150.0,232.50,235.50,237.00,IJ," SILICEOUS NANNO OOZE,SILICEOUS NANNO CHALK"," LIGHT GRAY,PALE GREEN"," MOTTLING,BANDING", UNDISTURBED,,,,, SOFT, 00000000,8f9936352619c0e642afc39bba3700ce
85,574,C,5,4,0.0,150.0,232.50,237.00,238.50,IJ," SILICEOUS NANNO OOZE,SILICEOUS NANNO CHALK"," LIGHT GRAY,PALE GREEN"," MOTTLING,BANDING", UNDISTURBED,,,,, SOFT, 00000000,5743b893b29195fdd320d309c97ecea5
85,574,C,5,5,0.0,22.0,232.50,238.50,238.72,IJ," SILICEOUS NANNO OOZE,SILICEOUS NANNO CHALK"," LIGHT GRAY,PALE GREEN",, UNDISTURBED,,,,, SOFT, 00000000,c789b9fce07a4978ac54f31cfca4a438
85,574,C,5,CC,0.0,16.0,232.50,238.83,238.89,IJ," SILICEOUS NANNO OOZE,SILICEOUS NANNO CHALK"," LIGHT GRAY,PALE GREEN",, UNDISTURBED,,,,, SOFT, 00000000,8a0306b5f362345d3df6355d6e55b63a
85,574,C,6,1,0.0,150.0,242.00,242.00,243.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", LIGHT GRAY TO GREENISH WHITE," LAMINAE,BANDING", UNDISTURBED,,,,, SOFT, 00000000,4689e6a1fb696ea43b6e084492a56501
85,574,C,6,2,0.0,150.0,242.00,243.50,245.00,IJ, NANNOFOSSIL OOZE, LIGHT GRAY TO GREENISH WHITE,, GREATLY DISTURBED TO MODERATELY DISTURBED,,,,, SOFT, 00000000,b047012ac32ebc66a6b9c5a199ef39c9
85,574,C,6,3,0.0,150.0,242.00,245.00,246.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", LIGHT GRAY TO GREENISH WHITE, BANDING, UNDISTURBED,,,,, SOFT, 00000000,84eff903e5d6500e56a6da8a6fe1acd1
85,574,C,6,4,0.0,150.0,242.00,246.50,248.00,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," LIGHT GRAY,PURPLISH,GREENISH,GRAY-WHITE", BANDING, UNDISTURBED,,,,, SOFT, 00000000,932e440c8573871014d382681646c063
85,574,C,6,5,0.0,35.0,242.00,248.00,248.35,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", GRAY WHITE, BANDING, UNDISTURBED,,,,, SOFT, 00000000,7b4e1f95e454a56de03130e8eb6707ba
85,574,C,6,CC,0.0,17.0,242.00,248.45,248.52,IJ, NANNOFOSSIL OOZE, LIGHT GRAY,, UNDISTURBED,,,,, SOFT, 00000000,ca608de8cdfd4e718e4e06d4fe7f5cef
85,574,C,7,1,0.0,150.0,251.50,251.50,253.00,IJ, NANNOFOSSIL OOZE," GREENISH WHITE,LIGHT GRAY", BANDING, UNDISTURBED,,,,, SOFT, 00000000,d876c7ce4d302ffe9921a20d7026181e
85,574,C,7,2,0.0,150.0,251.50,253.00,254.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,LIGHT GRAY,PURPLISH WHITE", BANDING," UNDISTURBED,GREATLY DISTURBED",,,,, SOFT, 00000000,c736ae4da692ca336e3d38d1c123a5b4
85,574,C,7,3,0.0,121.0,251.50,254.50,255.71,IJ, NANNOFOSSIL OOZE," GRAYISH WHITE,PURPLISH WHITE",, GREATLY DISTURBED,,,,, SOFT, 00000000,dc1745908fd5d83fb306fb579948a496
85,574,C,7,3,121.0,150.0,251.50,255.71,256.00,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,18a9b8e1daaa5939e96a0939c88d64ec
85,574,C,7,4,0.0,150.0,251.50,256.00,257.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," LIGHT GRAY,GREENISH WHITE,PURPLISH",, UNDISTURBED,,,,, SOFT, 00000000,4e445d2ff00d6f6b4132ca7d84a8f5b0
85,574,C,7,5,0.0,145.0,251.50,257.50,258.95,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PURPLISH GRAY",, UNDISTURBED,,,,, SOFT, 00000000,74f1580910660e8dbdaf3fce98160fc6
85,574,C,7,6,0.0,150.0,251.50,259.00,260.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PURPLISH GRAY",," UNDISTURBED,GREATLY DISTURBED",,,,, SOFT, 00000000,28716c93ee440f22f5a453a808b88978
85,574,C,7,7,0.0,62.0,251.50,260.50,261.12,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,GRAY WHITE,GREENISH WHITE", BANDING, GREATLY DISTURBED TO UNDISTURBED,,,,, SOFT, 00000000,162687712fcdf03c604c4c21f9f01d9b
85,574,C,7,CC,0.0,13.0,251.50,261.22,261.25,IJ, NANNOFOSSIL OOZE, GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,21d01e9d48ffc47fc33257e6c1a56e82
85,574,C,8,1,0.0,150.0,261.00,261.00,262.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," LIGHT GRAY,GREENISH WHITE",, UNDISTURBED,,,,, SOFT, 00000000,684ca67687a79279aa2c938ce8aa064f
85,574,C,8,2,0.0,150.0,261.00,262.50,264.00,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," LIGHT GRAY,GREENISH WHITE",, UNDISTURBED,,,,, SOFT, 00000000,701c0611d96dfade1c37aa7696872a3c
85,574,C,8,3,0.0,150.0,261.00,264.00,265.50,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", LIGHT GREEN GRAY TO GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,aa27d403900b76dd0c9c6183a7d3a9a2
85,574,C,8,4,0.0,33.0,261.00,265.50,265.83,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", LIGHT GREEN GRAY TO GREENISH WHITE, BANDING, UNDISTURBED,,,,, SOFT, 00000000,a12b3df4ddb1245c6080ffb188fb2c6c
85,574,C,8,CC,0.0,17.0,261.00,265.93,266.00,IJ," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK", LIGHT GREEN GRAY TO GREENISH WHITE,, UNDISTURBED,,,,, SOFT, 00000000,86372981ff6d21c3812bc48a224bf592
85,574,C,9,1,0.0,150.0,270.50,270.50,272.00,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," PALE PURPLE,GRAY,GREENISH WHITE",, MODERATELY DISTURBED,,,,, SOFT TO FIRM, 00000000,14070b4d7861e9ab8c88b36890e06d79
85,574,C,9,2,0.0,150.0,270.50,272.00,273.50,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY",, MODERATELY DISTURBED,,,,, SOFT TO FIRM, 00000000,387e4d1c715d77756ebca75d09c33dca
85,574,C,9,3,0.0,101.0,270.50,273.50,274.51,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY",, UNDISTURBED,,,,, SOFT TO FIRM, 00000000,89be7b5857f826f93a162d3676670bd5
85,574,C,9,CC,0.0,6.0,270.50,276.10,276.06,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY",, UNDISTURBED,,,,, SOFT TO FIRM, 00000000,0c0f11dda30e2fe85398ce4bd2ac5d7e
85,574,C,10,1,0.0,150.0,280.00,280.00,281.50,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY",, UNDISTURBED,,,,, SOFT TO FIRM, 00000000,bcb10d917b8065002f150ea271075033
85,574,C,10,2,0.0,150.0,280.00,281.50,283.00,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY", MOTTLING, UNDISTURBED,,,,, SOFT TO FIRM, 00000000,538ff52ec4e8d19f3c2e6bd12e626710
85,574,C,10,3,0.0,150.0,280.00,283.00,284.50,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY",, UNDISTURBED,,,,, SOFT TO FIRM, 00000000,2fdf1e5356195014d1f5785f9aa566b6
85,574,C,10,4,0.0,150.0,280.00,284.50,286.00,NP," NANNOFOSSIL OOZE,NANNOFOSSIL CHALK"," GREENISH WHITE,PALE GRAY", BURROWS, UNDISTURBED,,,,, SOFT TO FIRM, 00000000,3377d54011fbdd770437d58d5f8bd9f6
