Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 806,B,Initial Reports          ,      40.250,    1.890000,LO D. brouweri (N)
,,,,,,
130, 806,B,Initial Reports          ,      95.000,    3.560000,LO R. pseudoumbilica (N)
,,,,,,
130, 806,B,Initial Reports          ,     334.550,    8.700000,LO D. hamatus (N)
,,,,,,
130, 806,B,Initial Reports          ,     477.950,   13.600000,LO S. heteromorphus (N)
,,,,,,
130, 806,B,Initial Reports          ,     603.450,   20.000000,FO S. belemnos (N)
,,,,,,
130, 806,B,Initial Reports          ,     651.350,   21.799999,LO G. kugleri (F)
,,,,,,
130, 806,B,Initial Reports          ,     743.100,   25.250000,Terminal depth
,,,,,,
