Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 806,B,Post Moratorium          ,      36.060,    1.600000,LO Globigerinoides fistulosus s.s.
,,,,,,
130, 806,B,Post Moratorium          ,      51.980,    1.900000,FO Globorotalia truncatulinoides
,,,,,,
130, 806,B,Post Moratorium          ,      69.040,    2.900000,LO Dentoglobigerina altispira
,,,,,,
130, 806,B,Post Moratorium          ,      72.040,    2.900000,FO Globigerinoides fistulosus s.s.
,,,,,,
130, 806,B,Post Moratorium          ,      75.530,    3.000000,LO Sphaeroidinellopsis
,,,,,,
130, 806,B,Post Moratorium          ,      75.540,    3.100000,FO Globorotalia tosaensis
,,,,,,
130, 806,B,Post Moratorium          ,      78.540,    3.400000,LO Globorotalia margaritae
,,,,,,
130, 806,B,Post Moratorium          ,     102.550,    3.800000,(change in) Pulleniatina
,,,,,,
130, 806,B,Post Moratorium          ,     109.400,    3.900000,LO Pulleniatina spectabilis
,,,,,,
130, 806,B,Post Moratorium          ,     111.900,    3.900000,LO Globigerina nepenthes
,,,,,,
130, 806,B,Post Moratorium          ,     135.540,    4.400000,LO Globorotalia cibaoensis
,,,,,,
130, 806,B,Post Moratorium          ,     167.050,    5.300000,LO Globoquadrina dehiscens
,,,,,,
130, 806,B,Post Moratorium          ,     172.040,    5.200000,FO Globorotalia tumida
,,,,,,
130, 806,B,Post Moratorium          ,     206.150,    5.800000,FO Pulleniatina
,,,,,,
130, 806,B,Post Moratorium          ,     296.750,    7.100000,FO Globorotalia plesiotumida
,,,,,,
130, 806,B,Post Moratorium          ,     354.680,   10.200000,FO Neogloboquadrina acostaensis
,,,,,,
130, 806,B,Post Moratorium          ,     364.370,   10.400000,LO Paragloborotalia mayeri
,,,,,,
130, 806,B,Post Moratorium          ,     378.000,   11.300000,FO Globigerina nepenthes
,,,,,,
130, 806,B,Post Moratorium          ,     411.290,   11.500000,LO Globorotalia fohsi s.l.
,,,,,,
130, 806,B,Post Moratorium          ,     449.890,   13.100000,FO Globorotalia fohsi s.l.
,,,,,,
130, 806,B,Post Moratorium          ,     483.510,   13.900000,FO Globorotalia praefohsi 
,,,,,,
130, 806,B,Post Moratorium          ,     497.800,   14.900000,LO Praeorbulina sicana s.s.
,,,,,,
130, 806,B,Post Moratorium          ,     500.370,   14.900000,FO Globorotalia peripheroacuta
,,,,,,
130, 806,B,Post Moratorium          ,     558.210,   16.600000,FO Praeorbulina sicana s.s.
,,,,,,
130, 806,B,Post Moratorium          ,     575.160,   17.600000,LO Catapsydrax dissimilis
,,,,,,
130, 806,B,Post Moratorium          ,     580.330,   19.000000,FO Globigerinatella insueta
,,,,,,
130, 806,B,Post Moratorium          ,     642.670,   21.799999,LO Paragloborotalia kugleri
,,,,,,
130, 806,B,Post Moratorium          ,     728.870,   23.200001,FO Globoquadrina dehiscens
,,,,,,
130, 806,B,Post Moratorium          ,     737.750,   23.700001,FO Paragloborotalia kugleri
,,,,,,
