Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
190,1178,B,Initial Reports          ,     414.770,    5.540000,LAD Discoaster quinqueramus
,,,,,,
190,1178,B,Initial Reports          ,     528.320,    7.400000,FAD Amaurolithus primus
,,,,,,
190,1178,B,Initial Reports          ,     528.330,    9.000000,LAD Reticulofenestra pseudoumbilicus (>7microns)
,,,,,,
