Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 713,A,Initial Reports          ,       4.000,    1.600000,FO Gephyrocapsa oceanica
,,,,,,
115, 713,A,Initial Reports          ,       6.400,    1.900000,FO Globorotalia truncatulinoides
,,,,,,
115, 713,A,Initial Reports          ,       9.000,    2.600000,LO Stichocorys peregrina
,,,,,,
115, 713,A,Initial Reports          ,      10.400,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
115, 713,A,Initial Reports          ,      16.000,    4.500000,FO Nitzschia jouseae
,,,,,,
115, 713,A,Initial Reports          ,      19.700,    4.600000,FO Ceratolithus rugosus
,,,,,,
115, 713,A,Initial Reports          ,      30.700,    6.500000,FO Amaurolithus delicatus
,,,,,,
115, 713,A,Initial Reports          ,      52.450,   42.299999,LO Chiasmolithus solitus
,,,,,,
115, 713,A,Initial Reports          ,      63.550,   44.400002,FO Reticulofenestra umbilica
,,,,,,
115, 713,A,Initial Reports          ,     136.300,   47.000000,LO Chiasmolithus gigas
,,,,,,
