Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 720,A,Initial Reports          ,       5.500,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 720,A,Initial Reports          ,      47.390,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 720,A,Initial Reports          ,      78.590,    0.730000,Brunhes/Matuyama
,,,,,,
117, 720,A,Initial Reports          ,     164.900,    0.820000,LO Reticulofenestra sp. A
,,,,,,
117, 720,A,Initial Reports          ,     181.770,    0.910000,Top Jaramillo
,,,,,,
117, 720,A,Initial Reports          ,     222.470,    0.980000,Bottom Jaramillo
,,,,,,
117, 720,A,Initial Reports          ,     223.830,    1.100000,"Upper limit of Gephyrocapsa ""large"""
,,,,,,
