leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
93,603,C,1,1,0.0,150.0,0.00,0.00,1.50,DD, NANNOFOSSIL-RICH CLAY," GRAYISH ORANGE,GREENISH GRAY",, UNDISTURBED TO GREATLY DISTURBED,,,,, FIRM, 33213000.1210,1373de584be7f9511763894643feb314,93-603C-1-1
93,603,C,1,2,0.0,26.0,0.00,1.50,1.76,DD, NANNOFOSSIL-RICH CLAY," GRAYISH ORANGE,GREENISH GRAY",, GREATLY DISTURBED,,,,, FIRM, 33213000.1210,cc3a6f459ab7a9636bf523050a18b8f2,93-603C-1-2
93,603,C,1,CC,0.0,20.0,0.00,1.86,1.96,DD, NANNOFOSSIL-RICH CLAY," GRAYISH ORANGE,GREENISH GRAY",, GREATLY DISTURBED,,,,, FIRM, 33213000.1210,014621cf6935b2fbcacfd375cba2d7f4,93-603C-1-CC
93,603,C,2,1,0.0,150.0,2.00,2.00,3.50,OGG, NANNOFOSSIL-RICH CLAY," GREENISH GRAY,DARK GRAY",, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210,3a833e13993123d0464e701bb5f9ae2e,93-603C-2-1
93,603,C,2,2,0.0,150.0,2.00,3.50,5.00,OGG, NANNOFOSSIL-RICH CLAY, GRAY, BURROWS, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210,5a27d5e77ec35ab2ed485504ec3099b3,93-603C-2-2
93,603,C,2,3,0.0,79.0,2.00,5.00,5.79,OGG, NANNOFOSSIL-RICH CLAY, GRAY, BURROWS, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210,50e40879b9a982a36e1df09a1ab82144,93-603C-2-3
93,603,C,2,4,0.0,150.0,2.00,6.50,8.00,OGG, NANNOFOSSIL-RICH CLAY, GRAY, BURROWS, SLIGHTLY DISTURBED,, PYRITE,,, FIRM, 33213000.1210,d109f87bdd13f07e9fa8e50ff2fbf0fd,93-603C-2-4
93,603,C,2,5,0.0,150.0,2.00,8.00,9.50,OGG, NANNOFOSSIL-RICH CLAY, GRAYISH BROWN,, MODERATELY DISTURBED,,, UNIDENTIFIED FOSSIL MATERIAL,, FIRM, 33213000.1210,2407423fff3d7d90ff2ba47b7db28a24,93-603C-2-5
93,603,C,2,6,0.0,150.0,2.00,9.50,11.00,OGG, NANNOFOSSIL-BEARING CLAY," BROWN,DARK REDDISH GRAY", BANDING, MODERATELY DISTURBED,,,,, FIRM, 00000000,22f7e0c7e22cd3562d767daa0491aa09,93-603C-2-6
93,603,C,2,7,0.0,101.0,2.00,11.00,12.01,SAR, NANNOFOSSIL-BEARING CLAY," DARK REDDISH BROWN,GREENISH GRAY",, MODERATELY DISTURBED, PYRITE NODULES, PYRITE,,, FIRM, 33213000.3450,277afe08e7fbee07827309b34c9630a3,93-603C-2-7
