leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NCALD0010,Calcidiscus leptoporus,ABUNDANT,  ,1,67b317846425c8ddb4d06de6e8259355
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NCERO0051,Ceratolithus cristatus (q),FEW,  ,1,a6ffce4d67e46ae061aaad2a04edca59
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NCOCO0300,Coccolithus pelagicus,COMMON,  ,1,445c7fae6ee66e289b939a31f3e86318
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NGEPH0100,Gephyrocapsa sp.,PRESENT,  ,1,cab179ec379e358beeecc6b77d306302
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NHELC0020,Helicosphaera carteri,COMMON,  ,1,3f1de6718d5217092106c83a139b46e1
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NHELC0130,Helicosphaera sellii,COMMON,  ,1,f492ecd8e053337684f39d383893a553
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NPONT0110,Pontosphaera multipora,FEW,  ,1,b48369acebcf4188e57b3f08443195b9
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NPSEU0010,Pseudoemiliania lacunosa,FEW,  ,1,c314ee3b90233806a2f62e3c127e27f1
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NRETI0095,Reticulofenestra haqii,ABUNDANT,  ,1,35adffae54fea238fd2780ba5490afec
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NRHAO0065,Rhabdosphaera sp.,FEW,  ,1,59cc6c0e483555729c68236f35b3259f
93,603,C,1,1,12.0,12.0,0.00,0.12,11,MUZA,00/1900,93,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,600,NUMBI0010,Umbilicosphaera cricota,COMMON,  ,2,dcf5f353615df299a4eeaec1c4d945b4
