leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
74,528,A,1,1,0.0,150.0,0.00,0.00,1.50,PEB, FORAMINIFERA NANNOFOSSIL OOZE, PINKISH GREY," BURROWS, MOTTLING", GREATLY DEFORMED,,,,, SOFT, 00000000,5a96685db1c3aa5f93cab60fc91d1776,74-528A-1-1
74,528,A,1,2,0.0,138.0,0.00,1.50,2.88,PEB, FORAMINIFERA NANNOFOSSIL OOZE, PINKISH GREY," BURROWS, MOTTLING", GREATLY DEFORMED,,,,, SOFT, 00000000,c72edbbf6aec7134b906db261178d583,74-528A-1-2
74,528,A,2,1,0.0,150.0,2.90,2.90,4.40,JF, FORAMINIFERA NANNOFOSSIL OOZE, PINKISH GREY," BURROWS, MOTTLING", GREATLY DEFORMED,,,,, SOFT, 00000000,7884edf1e910cc828f75580a462b8544,74-528A-2-1
74,528,A,2,2,0.0,150.0,2.90,4.40,5.90,JF, FORAMINIFERA NANNOFOSSIL OOZE, PINKISH GREY," BURROWS, MOTTLING", GREATLY DEFORMED,,,,, SOFT, 00000000,f7e2d3cd3ea8a7006934e11e5962b8e3,74-528A-2-2
74,528,A,2,3,0.0,150.0,2.90,5.90,7.40,JF, FORAMINIFERA NANNOFOSSIL OOZE, YELLOWISH GRAY TO WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,8579e0c6474b6aca5317c8049532c8fa,74-528A-2-3
74,528,A,2,4,0.0,28.0,2.90,7.40,7.68,PEB, FORAMINIFERA NANNOFOSSIL OOZE, YELLOWISH GRAY TO WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,0a8e7daff9ee2719ffd3446a36adbe09,74-528A-2-4
74,528,A,2,CC,0.0,30.0,2.90,7.78,7.98,PEB, FORAMINIFERA NANNOFOSSIL OOZE, YELLOWISH GRAY TO WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,eac0b0bdc5afecb8ccc19822697b6466,74-528A-2-CC
74,528,A,3,1,0.0,150.0,7.30,7.30,8.80,DF, FORAMINIFERA NANNOFOSSIL OOZE, WHITE,,,,,,, SOFT, 00000000,164195be56fc92298e7dba948d674143,74-528A-3-1
74,528,A,3,2,0.0,150.0,7.30,8.80,10.30,JF, FORAMINIFERA NANNOFOSSIL OOZE, WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,b343afe8a1040fdbd40ca618be70a544,74-528A-3-2
74,528,A,3,3,0.0,150.0,7.30,10.30,11.80,JF, FORAMINIFERA NANNOFOSSIL OOZE, WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,23930f441cc70815962d7ed8c5c07fcd,74-528A-3-3
74,528,A,3,4,0.0,36.0,7.30,11.80,12.16,DF, FORAMINIFERA NANNOFOSSIL OOZE, WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,bff2c3e7e535929a138eb1bfe25270ce,74-528A-3-4
74,528,A,3,CC,0.0,27.0,7.30,12.28,12.45,DF, FORAMINIFERA NANNOFOSSIL OOZE, WHITE, MOTTLING, MODERATELY DEFORMED,,,,, SOFT, 00000000,10729315f3aa963db03802c7d9cd11ca,74-528A-3-CC
74,528,A,4,1,0.0,150.0,11.70,11.70,13.20,PEB, FORAMINIFERA NANNOFOSSIL OOZE, WHITE,, MODERATELY DEFORMED,,,,, SOFT, 00000000,2bf86aa32838766d1354ee365c8a220a,74-528A-4-1
