leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
65,482,D,1,1,0.0,150.0,71.50,71.50,73.00,RAN, SILTY CLAY, OLIVE GRAY,,," NODULE,CONCRETION(?)*",,,, SOFT TO FIRM,,8ffd15ffb26861d23239320e0f67db07
65,482,D,1,2,0.0,50.0,71.50,73.00,73.50,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,cedd6498ae1aba39233ebf7c2a61336b
65,482,D,1,2,110.0,150.0,71.50,74.10,74.50,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,bdbfea6ff21f87aeebd92c42bd9c6396
65,482,D,1,3,0.0,150.0,71.50,74.50,76.00,RAN, SILTY CLAY," GRAYISH OLIVE,OLIVE GRAY",, MODERATELY DISTURBED, CONCRETIONS*,,,, FIRM,,8faab112af130f674a5efd30394a9ff7
65,482,D,1,4,0.0,26.0,71.50,76.00,76.26,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED, HYDROCARBON ODOR*,,,, FIRM,,bc2406b64acaeb83d4106da31437254c
65,482,D,1,4,34.0,145.0,71.50,76.34,77.45,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED, HYDROCARBON ODOR*,,,, FIRM,,6b59e806c64691e4cbb863b5e3c17f53
65,482,D,1,5,0.0,20.0,71.50,77.50,77.70,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,16595027e114106ef9ac6279dd3fc4af
65,482,D,1,5,25.0,49.0,71.50,77.75,77.99,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,5aae09f669d4abcb476eca67601ee9ca
65,482,D,1,5,57.0,144.0,71.50,78.07,78.94,RAN, SILTY CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,3045cfbf3e63385bd59b63c0fb52d363
65,482,D,1,6,0.0,150.0,71.50,79.00,80.50,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,4b8f6fae47620db7c5b61ab463547984
65,482,D,1,7,0.0,45.0,71.50,80.50,80.95,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED, DOLOMITE CRYSTALS*,,,, FIRM,,a47d89570b8c78f7e6cbe162c1134c0b
65,482,D,1,CC,0.0,33.0,71.50,81.05,81.28,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,6589502d9c983ba09cb0fd4988b06e47
65,482,D,2,1,0.0,150.0,80.00,80.00,81.50,RAN, SILTY CLAY, OLIVE GRAY,, MODERATE TO SLIGHTLY DISTURBED, HYDROCARBON ODOR*,,,, VERY SOFT,,703f27b6b4c308b46451001ed800af20
65,482,D,2,2,0.0,55.0,80.00,81.50,82.05,RAN, SILTY CLAY, OLIVE GRAY,, GREATLY DISTURBED,  *,,,, SOFT TO FIRM,,adf8b61d5c58e3d5249f8eb442701c36
65,482,D,2,2,60.0,120.0,80.00,82.10,82.70,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, SOFT TO FIRM,,89c2340ea103e86b8cc60f7d90b29430
65,482,D,2,3,0.0,11.0,80.00,83.00,83.11,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, VERY FIRM,,7d79b1ed38b2855ecdef0302dbcc91c1
65,482,D,2,3,15.0,81.0,80.00,83.15,83.81,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, VERY FIRM,,859928a7663fdbbc8892b32a14e8d4ab
65,482,D,2,3,85.0,150.0,80.00,83.85,84.50,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, VERY FIRM,,c393d688aed1c183513551de5f042eed
65,482,D,2,4,0.0,20.0,80.00,84.50,84.70,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,51001d41b6cd6f6ffd80730c13d140e7
65,482,D,2,4,27.0,40.0,80.00,84.77,84.90,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,8a3bbd4f33ad31ba647e6edeb52e82b6
65,482,D,2,4,41.0,61.0,80.00,84.91,85.11,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,1816c606da3bb9dafb1f9da388de7430
65,482,D,2,4,70.0,80.0,80.00,85.20,85.30,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,30290b31d4f9ea2bae5a2e75480e78f2
