leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOA0268,Globorotalia limbata,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOA0562,Globorotalia tumida tumida,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOD0250,Globigerinoides obliqus extremus,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOD0260,Globigerinoides obliqus obliqus,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOD0380,Globigerinoides quadrilobatus sacculifer,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOD0410,Globigerinoides ruber,COMMON,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOG0105,Globigerina bulloides,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOG0220,Globigerina decoraperta,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOG0685,Globigerina rubescens,RARE,  ,1
24,233,A,1,3,110.0,112.0,168.00,172.11,15,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,RARE,,,POOL,NO AGE GIVEN,833,FGLOQ0120,Globoquadrina conglomerata,RARE,  ,1
