leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
6,49,A,1,1,55.0,70.0,5.20,5.75,5.90,, MUD, 10YR6/4-LIGHT YELLOWISH BROWN,, DEFORMED,,,, E MPTY 0-55 CM, SOFT, 33213000,5233465876c64e653983500d295622a5,6-49A-1-1
6,49,A,1,1,70.0,150.0,5.20,5.90,6.70,, ZEOLITIC SILTY MUD," 10YR4/3-BROWN,10YR8/4-VERY PA LE BROWN", MOTTLES V. PALE BROWN, DEFORMED,,,,, SOFT, 00000000 33213000,fd8ad7b9b7987e5d78fdcd8e43a613a3,6-49A-1-1
6,49,A,1,2,0.0,55.0,5.20,6.70,7.25,, ZEOLITIC SILTY MUD, 10YR3/3-DARK BROWN,, MODERATE DEFORMATION,,,,, SOFT, 00000000 00000000,4aad339eef567825570e3bf4c07da801,6-49A-1-2
6,49,A,1,2,55.0,150.0,5.20,7.25,8.20,, ZEOLITIC SANDY MUD," 10YR3/4-DARK YELLOWISH BROWN, 10YR3/2-VERY DARK GRAY", IRREGULAR MOTTLES OF VERY D ARK GRAY MUD, MODERATE DEFORMATION,,,,, SOFT, 00000000 00000000,c720c28113ee2214347b3333b7d0e9fd,6-49A-1-2
6,49,A,1,3,0.0,150.0,5.20,8.20,9.70,, SANDY ZEOLITIC MUD," 10YR3/2-GRAYISH BROWN,10YR3/1 -VERY DARK GRAY,10YR6/4-LIGHT YELLOWISH BROWN"," IRRE GULAR MOTTLES AND STRINGERS OF VERY DARK GRAY MUD,TH IN LAYERS OF LIGHT YELLOWISH BROWN ZEOLITIC MARL MUD ,MAY BE CONTAMINANT AT DRILLING BREAKS,LAYERS AT 60 AND 110 AND 133 CM", MODERATELY DEFORMED, MANGANESE NODULE? AT 85 CM,,,," SOFT,LAYERS ARE SOUPY", 00000000 00000000,79ff83a4aa16cf0ec357729fc5438795,6-49A-1-3
6,49,A,1,4,5.0,65.0,5.20,9.75,10.35,, ZEOLITIC SILTY MUD, 10YR3/2-VERY DARK GRAYISH BRO WN,, MODERATE DEFORMATION," FRAGMENT OF VOLCANIC ASH AT 40 CM,ANGULAR BROWN ? AT 52 CM",,,, SOFT, 00000000 00000000,66229a60f86af095b4859ef9777df593,6-49A-1-4
6,49,A,1,4,65.0,105.0,5.20,10.35,10.75,, OOZE AND MUD," 10YR8/1-WHITE,10YR3/2-DARK BROWN",, MODERATE DEFORMATION," SECTION CONTAINS NUMEROUS PEB BLES OF DIVERSE LITHOLOGIES,ROUNDED LIMESTONE PEBBLE AT 90 CM,MANGANESE NODULE? AT 100 CM",,,, SOFT, 00000000 33213000,449d10d4d05024bae7dc0984137b314f,6-49A-1-4
6,49,A,1,4,105.0,140.0,5.20,10.75,11.10,, NANNOPLANKTON CHALK OOZE, 10YR8/1-WHITE,, MODERAT E DEFORMATION,,,,, SOFT, 00000000 00000000,483655b09fb4763320933de6ea3ae020,6-49A-1-4
6,49,A,1,4,140.0,150.0,5.20,11.10,11.20,, ZEOLITIC SILTY MUD, 10YR3/2-VERY DARK GRAYISH BRO WN,, MODERATE DEFORMATION,,,,, SOFT, 00000000 00000000,1bb9c34bdaf2782c3c22cc5de7f71be5,6-49A-1-4
6,49,A,1,5,0.0,15.0,5.20,11.20,11.35,, ZEOLITIC MUD," 10YR3/2-DARK GRAYISH BROWN,-WHITE", THIN DEFORMED LAMINAE OF WHITE NANNOPLANKTON CHALK OOZE, DEFORMED, LARGE MANGANESE NODULE 8 CM DIAMET ER AT 10-14 CM,,,, SOFT, 00000000 00000000,12adf1423300a1f3c46b5d4e0aed7571,6-49A-1-5
6,49,A,1,5,15.0,45.0,5.20,11.35,11.65,, NANNOPLANKTON CHALK OOZE," 10YR8/1-WHITE,10YR7/1-L IGHT GRAY",,,,,,," SOFT,HIGHLY CONTORTED", 00000000 00000000,3168b97444be9a1cfd48d5ff4da4f8aa,6-49A-1-5
