leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
29,284,A,1,4,0.0,150.0,8.50,13.00,14.50,, FORAM AND OSTRACOD NANNO OOZE, N8-LT GRAY,, BRECC IATED,,,,,, 11111210,f83b35c0e1846b2d5075e3e0dab58be2,29-284A-1-4
29,284,A,1,5,0.0,150.0,8.50,14.50,16.00,, FORAM- AND OSTRACOD-RICH NANNO OOZE," N8-LT GRAY,5 GY6/1-LT OLIVE GRAY",, BRECCIATED,,,, SOUP,, 11111210,9877030560687b756c2708160e786483,29-284A-1-5
29,284,A,1,6,0.0,150.0,8.50,16.00,17.50,, FORAM- AND OSTRACOD-RICH NANNO OOZE,,, BRECCIATED,,,,,, 11111210,bdc9e4d19a396725add788a47ee86493,29-284A-1-6
29,284,A,1,CC,0.0,0.0,8.50,17.60,17.60,, OSTRACOD FRAGMENT FORAM NANNO OOZE,,,,,,,,, 00000000,84438089ef806f20a6994fa4dfa9b1d2,29-284A-1-CC
29,284,A,2,1,0.0,150.0,27.50,27.50,29.00,, FORAM AND OSTRACOD FRAGMENT NANNO OOZE, N7-LT GRAY,, SL IGHT DEFORMATION,,,,, SOFT, 00000000,38ae1ca84b32cf3ab300b66dd7157332,29-284A-2-1
29,284,A,2,2,0.0,150.0,27.50,29.00,30.50,, FORAM AND OSTRACOD FRAGMENT NANNO OOZE, 2.5Y7/0-L T GRAY,, SLIGHT DEFORMATION,, MN AND PYR STRE AKS,,, SOFT, 00000000,8dfcffd9e017469df5d43d917e25e67d,29-284A-2-2
29,284,A,2,3,0.0,150.0,27.50,30.50,32.00,, OSTRACOD FRAGMENT-RICH FORAM NANNO OOZE," 2.5Y7/0- LT GRAY,5Y6/4-PALE OLIVE"," 0-37 CM LT GRAY,37-48 CM PALE OLIVE,48-150 CM SWI RLED GRAY AND OLIVE", SLIGHT DEFORMATION,,,,, SOFT, 00000000,76b63a4693a904a123ac74d943e65a4e,29-284A-2-3
29,284,A,2,4,0.0,150.0,27.50,32.00,33.50,, OSTRACOD FRAGMENT-RICH FORAM NANNO OOZE, 2.5Y7/0- LT GRAY,, SLIGHT DEFORMATION, MN STAINS,,,, SOFT, 00000000,831a2b330e6f06d4730f84db88fa757c,29-284A-2-4
29,284,A,2,5,0.0,150.0,27.50,33.50,35.00,, NANNO FORAM OOZE," N 7-LT GRAY,5Y6/1-LT OLIVE",, MODERATE DEFORMATION," BURROWS AND MOTTLES,MN ST REAKS",,,, SOFT, 00000000,0981ac433fe5a33e033c135de67872a8,29-284A-2-5
29,284,A,2,CC,0.0,0.0,27.50,35.10,35.10,, FORAM AND OSTRACOD FRAGMENT-RICH NANNO OOZE,,,,,,,,, 00000000,1ab94f6eb6b8294ecc70c353d375972e,29-284A-2-CC
29,284,A,3,1,0.0,150.0,65.50,65.90,67.40,, OSTRACOD-RICH FORAM NANNO OOZE, 5B9/1-BLUISH WHIT E,, SLIGHT DEFORMATION, MN STREAKS,,,, SOFT, 00000000,7dbc0cbe5fc8569a6fce7a72d3fd6258,29-284A-3-1
29,284,A,3,2,0.0,150.0,65.50,67.40,68.90,, OSTRACOD-RICH FORAM NANNO OOZE, 5B9/1-BLUISH WHIT E,, SLIGHT DEFORMATION,,,,, SOFT, 00000000,c338362d848a061439c8dfb0d2aa4791,29-284A-3-2
29,284,A,3,3,0.0,150.0,65.50,68.90,70.40,, OSTRACOD-RICH FORAM NANNO OOZE, 5B9/1-BLUISH WHIT E,, SLIGHT DEFORMATION,,,,, SOFT, 00000000,47f0ee872675dd523bd428484936a9bc,29-284A-3-3
29,284,A,3,4,0.0,150.0,65.50,70.40,71.90,, OSTRACOD-RICH FORAM NANNO OOZE, 5B9/1-BLUISH WHIT E,, SLIGHT DEFORMATION,,,,, STIFF, 00000000,0a73701b5cedc7b3ff969b870af53355,29-284A-3-4
29,284,A,3,5,0.0,150.0,65.50,71.90,73.40,, OSTRACOD AND FORAM NANNO OOZE, 5B9/1-BLUISH WHITE,, SLIGHT DEFORMATION,,,,, SOFT, 00000000,1562582f584e3ab00a268a1de3e5a8d0,29-284A-3-5
29,284,A,3,6,0.0,150.0,65.50,73.40,74.90,, OSTRACOD-RICH FORAM NANNO OOZE, 5B9/1-BLUISH WHIT E,, MODERATE DEFORMATION,,,,, SOFT, 00000000,ef5bce6a895aa70da10a4393a7bfaecd,29-284A-3-6
29,284,A,3,CC,0.0,0.0,65.50,75.00,75.00,, FORAM AND OSTRACOD FRAGMENT RICH NANNO OOZE,,,,,,,,, 00000000,42b5ced873d3696d7316b5cfd0986ba9,29-284A-3-CC
