leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
85,574,C,36,1,5.0,520.00,520.05,  520.60,"THOMAS, E.",BASALT,"PCE 1 (5-8), 2 (10-13), 3 (15-21), 4 (25-29), 5 (30-39), 6 (40-45), 7 (48-53), 8 (56-60)",FINE GRAINED,,,DARK COLOR,,,,,,
85,574,C,37,1,3.0,525.50,525.53,  526.25,"THOMAS, E.",BASALT,"PCE 1 (3-9), 2 (10-16), 3 (17-23), 4 (26-30), 5 (31-38), 6 (40-46), 7 (48-54), 8 (56-62), 9 (64-68), 10 (73-75)",FINE GRAINED,,,DARK COLOR,,,,,,
