leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
70,509,B,1,1,0.0,150.0,0.00,0.00,1.50,, PELAGIC OOZE," BROWNISH BLACK,OLIVE GRAY,BROWN"," CONTACTS,BURROWS",,, MANGANESE,,, SOFT, 11111210,e7d9675c16feb968c410ae92476a1a0b
70,509,B,1,2,0.0,120.0,0.00,1.50,2.70,, MN CRUST," BLACK,YELLOWISH BROWN,GRAYISH BROWN", CONTACTS,, PEBBLES*, MANGANESE,,, FIRM,,dc1f911e26969cd8b7939b17d9bf9fab
70,509,B,1,2,121.0,139.0,0.00,2.71,2.89,, GRANULAR CLAY," GREEN,BLACK,YELLOWISH BROWN,DARK GRAYISH BROWN",,,  *,,,, FIRM, 33212000,55a6a3ebe03ad85e3d4f2893f16ff236
70,509,B,1,CC,0.0,0.0,0.00,3.10,3.10,, GRANULAR CLAY, GRAYISH BROWN,,,  *,,,, FIRM, 33212000,29dc52023ac95281a71323635acee001
70,509,B,2,1,0.0,30.0,3.00,3.00,3.30,, MN CRUSTS AND FORAM OOZE," OLIVE BROWN,DARK BROWN",,, PEBBLES*, MANGANESE,,, SOFT, 11111221,983cbd2c9509d74c657e393ae574754b
70,509,B,2,1,31.0,65.0,3.00,3.31,3.65,, GRANULAR CLAY, DARK OLIVE BROWN,,,  *,,,, SOFT,,6771c32dbca9a84dffc2bd495eb9489a
70,509,B,2,1,66.0,75.0,3.00,3.66,3.75,, FORAM BEARING OOZE," OLIVE,OLIVE BROWN", CONTACTS,,  *, MANGANESE,,, SOFT,,6013e4ef8325e499c5e8b9a0e1254198
70,509,B,2,1,76.0,128.0,3.00,3.76,4.28,, OOZE, OLIVE BROWN,,,  *, MANGANESE,,, SOFT, 11110000,f8d7badd38967d2856738632a44cddec
70,509,B,2,1,129.0,150.0,3.00,4.29,4.50,, GRANULAR CLAY, OLIVE BROWN, CONTACTS,,  *,,,, SOFT, 33212000,65562e1468c289aa0cf081ac7a7d97f6
70,509,B,2,2,0.0,124.0,3.00,4.50,5.74,, HYDROTHERMAL CLAY," OLIVE GRAY,GREENISH GRAY,BROWNISH GRAY",, MODERATELY DISTURBED,  *,,,, SOFT, 33212000,c7085061bbf9a40999eef55b49416250
70,509,B,2,2,125.0,140.0,3.00,5.75,5.90,, NANNO OOZE, GREENISH GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,,f867e6b6f8d35c50fbaed233989ccc3a
70,509,B,2,3,0.0,118.0,3.00,6.00,7.18,, NANNO OOZE," GREENISH GRAY,GREENISH BLACK", BURROWS,,  *, MANGANESE,,, SOFT,,1b94c021af9cddc2dc8d87e332640cce
70,509,B,2,CC,0.0,10.0,3.00,7.39,7.39,, MN CRUST, BROWNISH BLACK,,,  *, MANGANESE,,, SOFT,,3717d4fa558ce52bddac76e2264e4f77
70,509,B,3,1,0.0,82.0,7.40,7.40,8.22,," MN CRUST, GRANULAR CLAY, OOZE"," BLACK,GREENISH BLACK,OLIVE GRAY",,, PEBBLES*, MANGANESE,,, SOFT,,97b59c923e5c5e2f424358ca4b6a12c1
70,509,B,3,1,83.0,150.0,7.40,8.23,8.90,, OOZE AND CLAY, GREENISH BLACK, BANDING,,  *,,,, SOFT,,13da6222d76e75390e7d1c3b97fee3e6
70,509,B,3,2,0.0,46.0,7.40,8.90,9.36,, GRANULAR CLAY, BLACK,,,  *,,,, SOFT,,5b483335c1297de783c4e532180276b0
70,509,B,3,2,47.0,63.0,7.40,9.37,9.53,, OOZE AND CLAY," GREENISH BLACK,GREENISH GRAY",,,  *,,,, SOFT,,9d9daba5f479b45f07a48272e9ea72c3
70,509,B,3,2,64.0,87.0,7.40,9.54,9.77,, OOZE," PALE BROWN,YELLOWISH GRAY,DRK GRAY",,,  *,,,, SOFT,,65c68a1179c17a3a1ffa59801ba4cf7d
70,509,B,3,2,96.0,131.0,7.40,9.86,10.21,, CLAY AND OOZE," YELLOWISH GRAY,GREENISH GRAY,GRAY",,,  *,,,, SOFT, 11110000,1603302da82f1318021c95ca655ded78
70,509,B,3,2,132.0,150.0,7.40,10.22,10.40,, GRANULAR CLAY, BLACK,,,  *,,,, SOFT, 33212000,72d79ccb277de7e20ff585e38b1faefb
70,509,B,3,3,0.0,82.0,7.40,10.40,11.22,, HYDROTHERMAL MUD, GREENISH BLACK,,,  *,,,, SOFT, 33212000,2f514de36503ef5c7deb8c08d4447284
70,509,B,3,CC,0.0,10.0,7.40,11.32,11.32,, HYDROTHERMAL CLAY, GREENISH BLACK,,,  *,,,, SOFT, 33212000,422c0faf37b2f56e5da2362bc4631f03
70,509,B,4,1,0.0,32.0,11.80,11.80,12.12,, CLAY AND OOZE," BLACK,OLIVE GRAY,GREENISH BLACK",,, PEBBLES*,,,, SOFT, 33219000.3450,f05940024be8acf9e0e509712accc8d7
70,509,B,4,1,33.0,56.0,11.80,12.13,12.36,, CLAY, OLIVE GRAY,,,  *,,,, SOFT,,aebfa0e00010105c6150e2795202bb04
