leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
87,582,B,1,CC,0.0,6.0,48.50,48.60,48.56,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,2,1,0.0,150.0,58.20,58.20,59.70,AJS," MUD,SAND",,,,,,,, SOFT, 00000000
87,582,B,2,2,0.0,140.0,58.20,59.70,61.10,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,2,3,0.0,150.0,58.20,61.20,62.70,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,2,4,0.0,150.0,58.20,62.70,64.20,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,2,5,0.0,16.0,58.20,64.20,64.36,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,2,CC,0.0,10.0,58.20,64.48,64.48,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,3,1,0.0,135.0,67.90,67.90,69.25,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,3,2,0.0,140.0,67.90,69.40,70.80,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,3,3,0.0,140.0,67.90,70.90,72.30,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,3,CC,0.0,17.0,67.90,72.50,72.57,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,5,1,0.0,116.0,87.30,87.30,88.46,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,5,2,0.0,150.0,87.30,88.80,90.30,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,5,3,0.0,74.0,87.30,90.30,91.04,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,5,CC,0.0,20.0,87.30,91.28,91.38,JC, MUD,,,,,,,, SOFT, 33213000
87,582,B,7,1,0.0,150.0,106.50,106.50,108.00,JC, MUD,,,,,,,, SOFT, 33213000
87,582,B,7,2,0.0,150.0,106.50,108.00,109.50,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,7,3,0.0,150.0,106.50,109.50,111.00,JC, MUD,,,,,,,, SOFT, 33213000
87,582,B,7,4,0.0,150.0,106.50,111.00,112.50,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,7,5,0.0,150.0,106.50,112.50,114.00,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,7,6,0.0,138.0,106.50,114.00,115.38,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,7,7,0.0,132.0,106.50,115.50,116.82,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,7,CC,0.0,31.0,106.50,116.97,117.18,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,8,1,0.0,89.0,116.10,116.10,116.99,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,8,2,0.0,140.0,116.10,117.60,119.00,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,8,3,0.0,66.0,116.10,119.10,119.76,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,8,CC,0.0,20.0,116.10,119.99,120.09,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,9,1,0.0,150.0,125.80,125.80,127.30,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,9,2,0.0,76.0,125.80,127.30,128.06,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,9,CC,0.0,10.0,125.80,128.22,128.22,JC," MUD,SAND",,,,,,,, SOFT, 00000000
87,582,B,10,1,0.0,66.0,135.50,135.50,136.16,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,1,120.0,150.0,135.50,136.70,137.00,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,2,0.0,150.0,135.50,137.00,138.50,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,3,0.0,90.0,135.50,138.50,139.40,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,4,0.0,150.0,135.50,140.00,141.50,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,5,0.0,140.0,135.50,141.50,142.90,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,6,0.0,130.0,135.50,143.00,144.30,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,10,CC,0.0,11.0,135.50,144.43,144.44,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,11,CC,4.0,11.0,145.20,145.24,145.31,JC, MUD,,,,,,,, SOFT, 00000000
87,582,B,12,1,0.0,133.0,154.80,154.80,156.13,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,13,1,0.0,44.0,164.40,164.40,164.84,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,13,CC,0.0,12.0,164.40,164.96,164.98,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,1,0.0,150.0,174.00,174.00,175.50,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,2,0.0,115.0,174.00,175.50,176.65,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,3,23.0,150.0,174.00,177.23,178.50,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,4,0.0,135.0,174.00,178.50,179.85,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,5,0.0,140.0,174.00,180.00,181.40,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,6,0.0,100.0,174.00,181.50,182.50,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,7,0.0,32.0,174.00,183.00,183.32,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,14,CC,0.0,18.0,174.00,183.52,183.60,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,15,1,0.0,150.0,183.60,183.60,185.10,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,15,2,0.0,150.0,183.60,185.10,186.60,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,15,3,0.0,79.0,183.60,186.60,187.39,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,15,CC,0.0,15.0,183.60,187.50,187.55,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,16,1,0.0,150.0,193.20,193.20,194.70,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,16,2,0.0,93.0,193.20,194.70,195.63,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,16,3,0.0,53.0,193.20,196.20,196.73,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,16,CC,0.0,5.0,193.20,196.83,196.78,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,17,1,0.0,40.0,202.80,202.80,203.20,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,B,17,CC,0.0,5.0,202.80,203.31,203.26,AJS, MUD,,,,,,,, SOFT, 00000000
