leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
64,476,,1,1,0.0,150.0,0.00,0.00,1.50,KK," SILTY CLAY,DIATOM MUD (OOZE)"," GREENISH GRAY,GRAYISH OLIVE GREEN",, MODERATELY DISTURBED,  *,,,, SOFT,
64,476,,1,2,0.0,150.0,0.00,1.50,3.00,KK," SILTY CLAY,DIATOM MUD (OOZE)", GRAYISH OLIVE,, GREATLY DISTURBED,  *,, PLANT DEBRIS,, SOFT,
64,476,,1,3,0.0,140.0,0.00,3.00,4.40,KK," DIATOM NANNO-OOZE,NANNO-DIATOM OOZE"," OLIVE GRAY,GREENISH GRAY,OLIVE"," BANDING,CONTACTS", GREATLY DISTURBED,  *,,,, SOFT,
64,476,,1,4,0.0,150.0,0.00,4.50,6.00,KK, DIATOM NANNO MUD, GRAYISH OLIVE TO OLIVE BROWN," MOTTLING,CONTACTS,BANDING", GREATLY DISTURBED*,,,,, SOFT,
64,476,,1,5,0.0,150.0,0.00,6.00,7.50,KK, NANNO DIATOM MUD," OLIVE BROWN,OLIVE", BANDING, GREATLY DISTURBED,  *,,,, SOFT,
64,476,,1,6,0.0,150.0,0.00,7.50,9.00,KK, DIATOM MUD, GRAY OLIVE,, GREATLY DISTURBED,  *,,,, SOUP,
64,476,,1,CC,0.0,20.0,0.00,10.58,10.68,KK, DIATOM MUD, GRAY OLIVE,, GREATLY DISTURBED,  *,,,, SOUP,
64,476,,2,1,0.0,150.0,9.00,9.00,10.50,JWN, SILTY CLAY, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *,, SPICULES AND SPINES,, SOFT,
64,476,,2,2,0.0,140.0,9.00,10.50,11.90,JWN, NANNO DIATOM OOZE, DUSKY YELLOW GREEN,,,  *,, PLANT DEBRIS,, SOFT,
64,476,,2,3,0.0,150.0,9.00,12.00,13.50,JWN, NANNO DIATOM OOZE, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *,, SHELL DEBRIS,, SOFT,
64,476,,2,4,0.0,20.0,9.00,13.50,13.70,JWN, SILTY CLAY," GRAYISH OLIVE GREEN,DUSKY YELLOW GREEN",, GREATLY DISTURBED,  *,,,, SOFT,
64,476,,2,4,20.0,56.0,9.00,13.70,14.06,JWN, NANNO DIATOM OOZE, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *,,,, SOFT, 21112220.1210
64,476,,2,4,111.0,150.0,9.00,14.61,15.00,JWN, NANNO DIATOM OOZE, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *,,,, SOFT, 21112220.1210
64,476,,2,5,0.0,49.0,9.00,15.00,15.49,JWN," SILTY CLAY,DIATOM OOZE"," OLIVE BROWN,GRAYISH YELLOW GREEN", D GREATLY DISTURBED,,  *,,,, SOFT, 21112220.1210
64,476,,2,CC,20.0,30.0,9.00,15.83,15.93,JWN, NANNO DIATOM OOZE,,, GREATLY DISTURBED,  *,,,, SOFT, 21112220.1210
64,476,,3,1,0.0,150.0,18.50,18.50,20.00,KK," NANNO DIATOM MUD,NANNO OOZE"," OLIVE GRAY,GREEN GRAY OLIVE",, GREATLY DISTURBED,,,,, SOFT, 33213000.2220.1210
64,476,,3,2,0.0,75.0,18.50,20.00,20.75,KK, DIATOM NANNO SILTY CLAY," OLIVE BROWN,OLIVE GRAY",, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220
64,476,,3,2,75.0,150.0,18.50,20.75,21.50,KK, DIATOM NANNO MUD, OLIVE GRAY,, GREATLY DISTURBED,  *,, SPICULES AND SPINES,, SOFT, 11111210.2220
64,476,,3,3,0.0,150.0,18.50,21.50,23.00,KK, NANNO BEARING DIATOM OOZE TO MUD, OLIVE GRAY TO OLIVE BROWN," BANDING,MOTTLING", GREATLY DISTURBED,  *,,,, SOFT,
64,476,,3,4,0.0,120.0,18.50,23.00,24.20,KK, DIATOM OOZE TO MUD, OLIVE BROWN,, GREATLY DISTURBED,  *,,,, SOFT, 21112220.1210
64,476,,3,5,0.0,70.0,18.50,24.50,25.20,KK, DIATOM NANNO MUD, GREENISH GRAY TO PALE OLIVE,,,  *,,,, SOFT, 21112220.1210
64,476,,3,5,70.0,150.0,18.50,25.20,26.00,KK, NANNO OOZE, PALE OLIVE,,,  *,,,, SOFT, 11111210
64,476,,3,6,0.0,130.0,18.50,26.00,27.30,KK, NANNO SILTY MUD, OLIVE TO GRAYISH OLIVE, MOTTLING,,  *,, SPICULES AND SPINES,, SOFT,
64,476,,3,CC,0.0,20.0,18.50,27.40,27.50,KK, NANNO SILTY MUD, OLIVE BROWN,,,  *,,,, SOFT,
