leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
67,497,,1,1,0.0,150.0,0.00,0.00,1.50,COWA, SANDY NANNO MUD, OLIVE GRAY,, MODERATELY DISTURBED, H2S ODOR,,,, SOFT, 33212000.1210
67,497,,1,2,0.0,150.0,0.00,1.50,3.00,COWA, SANDY NANNO MUD, OLIVE GRAY,, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH, SHELL DEBRIS,, SOFT, 33212000.1210
67,497,,1,3,0.0,140.0,0.00,3.00,4.40,COWA, SANDY NANNO MUD, OLIVE GRAY,, GREATLY DISTURBED,,, SHELL DEBRIS,, SOFT, 33212000.1210
67,497,,1,4,0.0,150.0,0.00,4.50,6.00,COWA, SANDY NANNO MUD, OLIVE GRAY,, MODERATELY TO GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33212000.1210
67,497,,1,5,0.0,57.0,0.00,6.00,6.57,COWA, SANDY NANNO MUD, OLIVE GRAY,,,,,,, SOFT, 33212000.1210
67,497,,1,CC,0.0,14.0,0.00,6.67,6.71,COWA, SANDY NANNO MUD, OLIVE GRAY,,,,,,, SOFT, 33212000.1210
67,497,,2,1,3.0,47.0,7.00,7.03,7.47,COWA, TUFFACEOUS SANDY MUD, OLIVE GRAY,, GREATLY DISTURBED, H2S ODOR,,,, SOFT, 33212000.3651
67,497,,2,2,0.0,150.0,7.00,8.50,10.00,COWA, TUFFACEOUS SANDY MUD, OLIVE GRAY,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
67,497,,2,3,3.0,120.0,7.00,10.03,11.20,COWA, TUFFACEOUS SANDY MUD, OLIVE GRAY,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH, SHELL DEBRIS,, SOFT,
67,497,,2,3,125.0,150.0,7.00,11.25,11.50,COWA, TUFFACEOUS SANDY MUD, OLIVE GRAY,, GREATLY DISTURBED,  *,,,, SOFT,
67,497,,2,4,0.0,150.0,7.00,11.50,13.00,COWA, TUFFACEOUS SANDY MUD, OLIVE GRAY,, GREATLY DISTURBED," VOLCANOGENIC DEPOSITS,GAS FEATURES,H2S ODOR*", VOLCANIC ASH,,, SOFT,
67,497,,2,5,4.0,121.0,7.00,13.04,14.21,COWA, TUFFACEOUS SANDY MUD, OLIVE GRAY,, GREATLY DISTURBED," VOLCANOGENIC DEPOSITS,GAS FEATURES,H2S ODOR*",,,, SOFT,
67,497,,2,6,11.0,144.0,7.00,14.61,15.94,COWA, TUFFACEOUS SANDY MUD, GREENISH OLIVE,, GREATLY DISTURBED," VOLCANOGENIC DEPOSITS,GAS FEATURES,H2S ODOR*", VOLCANIC ASH,,, SOFT,
67,497,,2,7,2.0,118.0,7.00,16.02,17.18,COWA, SANDY MUD," OLIVE GRAY,GRAY BLACK",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
67,497,,3,1,28.0,78.0,16.50,16.78,17.28,HESS, MUD, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,,,, SOFT,
