leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CBITE0010,Bitectatodinium tepikiense,PRESENT,  ,1,dc1b82acba139a9408bbb2b7bbf1bedc,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CBRIG0010,Brigantediunum sp.,PRESENT,  ,1,55d0fcf45c7133d8e8d25fbacf198e78,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CBRIG0050,Brigantedinium simplex,PRESENT,  ,1,56f5ed5dbfc92de0cd58c0b45fb6cc34,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CIMPA0015,Impagidinium aculeatum,PRESENT,  ,1,7f15618ea27265d8c1d3544d6103f327,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CMULT0010,Multispinula sp.,PRESENT,  ,1,0b32519934c0ac7b920e68caacd1d629,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CMULT0050,Multispinula minuta,PRESENT,  ,1,7c6efa21c93bbb80c0e40ac1c4dd502f,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CNEMA0020,Nematosphaeropsis labyrinthea,PRESENT,  ,1,8f4cc97b06430dc5c5889a1130f83555,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,COPER0020,Operculodinium centrocarpum,PRESENT,  ,1,d665ec2f680b977e7ff6a2f6d8da39c5,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CPOLS0070,Polysphaeridium zohari,PRESENT,  ,1,58aa8ae9de8b74d4cea3222adcdb0f5c,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CSPII0035,Spiniferites elongatus,PRESENT,  ,1,c0d7b6e6cff38ef6501304e8285103e1,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CSPII0040,Spiniferites mirabilis,PRESENT,  ,2,57ac0790b6ccdb0105f2f99d1d726600,94-611-1-1
94,611,,1,1,0.0,0.0,0.00,0.00,13,MUDIE,00/1900,94,DINOFLAGELLATES,,,,,NO AGE GIVEN,797,CSPII0048,Spiniferites pseudofurcatus,PRESENT,  ,2,417eb918eb7dc38cadc281a81b8debcd,94-611-1-1
