leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
50,415,A,LOWER EOCENE,,349.0,357.5,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
50,415,A,UPPER PALEOCENE,,423.5,433.0,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,DSDP INITIAL REPORTS
50,415,A,PALEOCENE,,433.0,452.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   65,59.25,DSDP INITIAL REPORTS
50,415,A,UPPER PALEOCENE,,452.5,453.2,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,DSDP INITIAL REPORTS
50,415,A,LOWER PALEOCENE,,453.2,509.5,,NO AGE GIVEN,,NO AGE GIVEN,   60,   65, 62.5,DSDP INITIAL REPORTS
50,415,A,CONIACIAN,ALBIAN,509.5,577.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   82,  108,   95,DSDP INITIAL REPORTS
50,415,A,MIDDLE CENOMANIAN,,577.5,889.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,   95, 97.5,96.25,DSDP INITIAL REPORTS
50,415,A,LOWER CENOMANIAN,,956.0,965.5,,NO AGE GIVEN,,NO AGE GIVEN, 97.5,  100,98.75,DSDP INITIAL REPORTS
50,415,A,UPPER ALBIAN,,1032.0,1079.5,,NO AGE GIVEN,,NO AGE GIVEN,  100,  104,  102,DSDP INITIAL REPORTS
