Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Globorotalia,,,,humerosa,,,,Globorotalia humerosa,planktic_forams,Globorotalia humerosa,,
,,Globorotalia,,,,limbata,,,,Globorotalia limbata,planktic_forams,Globorotalia limbata,,
,,Globorotalia,,,,margaritae,,,,Globorotalia margaritae,planktic_forams,Globorotalia margaritae,,
,,Globorotalia,,,,menardii,,,,Globorotalia menardii,planktic_forams,Globorotalia menardii,,
,,Globorotalia,,,,multicamerata,,,,Globorotalia multicamerata,planktic_forams,Globorotalia multicamerata,,
,,Globorotalia,,,,pertenuis,,,,Globorotalia pertenuis,planktic_forams,Globorotalia pertenuis,,
,,Globorotalia,,,,plesiotumida,,,,Globorotalia plesiotumida,planktic_forams,Globorotalia plesiotumida,,
,,Globorotalia,,,,tosaensis,,,,Globorotalia tosaensis,planktic_forams,Globorotalia tosaensis,,
,,Globorotalia,,,,truncatulinoides,,,,Globorotalia truncatulinoides,planktic_forams,Globorotalia truncatulinoides,,
,,Globorotalia,,,,tumida,,,,Globorotalia tumida,planktic_forams,Globorotalia tumida,,
,,Globorotalia,,,,ungulata,,,,Globorotalia ungulata,planktic_forams,Globorotalia ungulata,,
,,Globoturborotalita,,,,apertura,,,,Globoturborotalita apertura,planktic_forams,Globoturborotalita apertura,,
,,Globoturborotalita,,,,woodi,,,,Globoturborotalita woodi,planktic_forams,Globoturborotalita woodi,,
,,Neogloboquadrina,,,,acostaensis,,,,Neogloboquadrina acostaensis,planktic_forams,Neogloboquadrina acostaensis,,
,,Neogloboquadrina,,,,dutertrei,,,,Neogloboquadrina dutertrei,planktic_forams,Neogloboquadrina dutertrei,,
,,Neogloboquadrina,,,,incompta,,,,Neogloboquadrina incompta,planktic_forams,Neogloboquadrina incompta,,
,,Neogloboquadrina,,,,pachyderma,,,,Neogloboquadrina pachyderma,planktic_forams,Neogloboquadrina pachyderma,,
,,Orbulina,,,,bilobata,,,,Orbulina bilobata,planktic_forams,Orbulina bilobata,,
,,Orbulina,,,,universa,,,,Orbulina universa,planktic_forams,Orbulina universa,,
,,Pulleniatina,,,,obliquiloculata,,,,Pulleniatina obliquiloculata,planktic_forams,Pulleniatina obliquiloculata,,
,,Pulleniatina,,,,primalis,,,,Pulleniatina primalis,planktic_forams,Pulleniatina primalis,,
,,Sphaeroidinellopsis,,,,kochi,,,,Sphaeroidinellopsis kochi,planktic_forams,Sphaeroidinellopsis kochi,,
,,Sphaeroidinellopsis,,,,seminulina,,,,Sphaeroidinellopsis seminulina,planktic_forams,Sphaeroidinellopsis seminulina,,
,,Turborotalita,,,,quinqueloba,,,,Turborotalita quinqueloba,planktic_forams,Turborotalita quinqueloba,,
,,Sphaeroidinella,,,,dehiscens,,,,Sphaeroidinella dehiscens,planktic_forams,Sphaeroidinella dehiscens,,
,,Neogloboquadrina,,,,acostaensis,,,dextral,Neogloboquadrina acostaensis (dextral),planktic_forams,Dextral:Sinistral _N. acostaensis_,not a taxa,
,,Neogloboquadrina,,,,acostaensis,,,sinistral,Neogloboquadrina acostaensis (sinistral),planktic_forams,Dextral:Sinistral _N. acostaensis_,not a taxa,
,,Pulleniatina,,,,finalis,,,dextral,Pulleniatina finalis (dextral),planktic_forams,Dextral:Sinistral _P. finalis_,not a taxa,
,,Pulleniatina,,,,finalis,,,sinistral,Pulleniatina finalis (sinistral),planktic_forams,Dextral:Sinistral _P. finalis_,not a taxa,
,,Pulleniatina,,,,obliquiloculata,,,dextral,Pulleniatina obliquiloculata (dextral),planktic_forams,Dextral:Sinistral _P. obliquiloculata_,not a taxa,
,,Pulleniatina,,,,obliquiloculata,,,sinistral,Pulleniatina obliquiloculata (sinistral),planktic_forams,Dextral:Sinistral _P. obliquiloculata_,not a taxa,
,,Pulleniatina,,,,praecursor,,,dextral,Pulleniatina praecursor (dextral),planktic_forams,Dextral:Sinistral _P. praecursor_,not a taxa,
,,Pulleniatina,,,,praecursor,,,sinistral,Pulleniatina praecursor (sinistral),planktic_forams,Dextral:Sinistral _P. praecursor_,not a taxa,
,,Pulleniatina,,,,praespectabilis,,,dextral,Pulleniatina praespectabilis (dextral),planktic_forams,Dextral:Sinistral _P. praespectabilis_,not a taxa,
,,Pulleniatina,,,,praespectabilis,,,sinistral,Pulleniatina praespectabilis (sinistral),planktic_forams,Dextral:Sinistral _P. praespectabilis_,not a taxa,
,,Pulleniatina,,,,primalis,,,dextral,Pulleniatina primalis (dextral),planktic_forams,Dextral:Sinistral _P. primalis_,not a taxa,
,,Pulleniatina,,,,primalis,,,sinistral,Pulleniatina primalis (sinistral),planktic_forams,Dextral:Sinistral _P. primalis_,not a taxa,
,,Pulleniatina,,,,spectabilis,,,dextral,Pulleniatina spectabilis (dextral),planktic_forams,Dextral:Sinistral _P. spectabilis_,not a taxa,
,,Pulleniatina,,,,spectabilis,,,sinistral,Pulleniatina spectabilis (sinistral),planktic_forams,Dextral:Sinistral _P. spectabilis_,not a taxa,
,,Paragloborotalia,,,,sp.,,,Paragloborotalia continuosa/mayeri,Paragloborotalia sp. (Paragloborotalia continuosa/mayeri),planktic_forams,Paragloborotalia continuosa/mayeri,This is a two taxa valid taxa lumped together.,
Foraminifera indet.,,,,,,,,,,Foraminifera indet.,planktic_forams,Benthic Foraminifera group,not a taxa,
Globigerinina indet.,,,,,,,,,,Globigerinina indet.,planktic_forams,ADDITIONAL SPECIES,not a taxa,
,,"""Globigerina""",,,,angulisuturalis,,,,"""Globigerina"" angulisuturalis",planktic_forams,"""Globigerina"" angulisuturalis _T",,
,,"""Globigerina""",,,,angulisuturalis ,,,,"""Globigerina"" angulisuturalis",planktic_forams,"""Globigerina"" angulisuturalis _T_",,
,,"""Globigerina""",,,,ciperoensis ,,,,"""Globigerina"" ciperoensis",planktic_forams,"""Globigerina"" ciperoensis _T",,
,,"""Globigerina"" ",,,,ciperoensis,,,,"""Globigerina"" ciperoensis",planktic_forams,"""Globigerina"" ciperoensis _T_",,
,,Dentoglobigerina,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams,(Duplicate) Dentoglobigerina pseudovenezuelana,,
,?,Acarinina,,,,spp.,,,,? Acarinina spp.,planktic_forams,?Acarinina spp.,,
,?,Morozovella,,,,spp.,,,,? Morozovella spp.,planktic_forams,?Morozovella spp.,,
,,Abathomphalus,,,,intermedia,,,,Abathomphalus intermedia,planktic_forams,Abathomphalus intermedia,,
,,Abathomphalus ,,,,mayaroensis,,,,Abathomphalus mayaroensis,planktic_forams,Abathomphalus mayaroensis,,
,,Acarinina ,,,,acarinata,,,,Acarinina acarinata,planktic_forams,Acarinina acarinata,,
,,Acarinina,,,,alticonica,,,,Acarinina alticonica,planktic_forams,Acarinina alticonica,,
,,Acarinina,,,,angulosa,,,,Acarinina angulosa,planktic_forams,Acarinina angulosa,,
,,Acarinina ,,,,aspensis,,,,Acarinina aspensis,planktic_forams,Acarinina aspensis,,
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_forams,Acarinina bullbrooki,,
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_forams,"Acarinina bullbrooki (Bolli, 1957 p.167, pl.38, figs.5a-b as Globorotalia)",,
,,Acarinina ,,,,coalingensis,,,,Acarinina coalingensis,planktic_forams,Acarinina coalingensis,,
,,Acarinina,,,,collactea,,,,Acarinina collactea,planktic_forams,Acarinina collactea,,
,,Acarinina,,,,cuneicamerata,,,,Acarinina cuneicamerata,planktic_forams,Acarinina cuneicamerata,,
,,Acarinina,,,,densa,,,,Acarinina densa,planktic_forams,Acarinina densa,,
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_forams,Acarinina esnaensis,,
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_forams,Acarinina esnehensis,,
,,Acarinina,,,,mcgowrani,,,,Acarinina mcgowrani,planktic_forams,Acarinina mcgowrani,,
,,Acarinina,,,,mckannai,,,,Acarinina mckannai,planktic_forams,Acarinina mckannai,,
,,Acarinina ,,,,medizzai,,,,Acarinina medizzai,planktic_forams,Acarinina medizzai,,
,,Acarinina,,,,nitida,,,,Acarinina nitida,planktic_forams,Acarinina nitida,,
,,Acarinina ,,,,pentacamerata,,,,Acarinina pentacamerata,planktic_forams,Acarinina pentacamerata,,
,,Acarinina,,,,praetopilensis,,,,Acarinina praetopilensis,planktic_forams,Acarinina praetopilensis,,
,,Acarinina,,,,primitiva,,,,Acarinina primitiva,planktic_forams,Acarinina primitiva,,
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_forams,Acarinina pseudosubsphaerica,,
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_forams,"Acarinina pseudosubsphaerica Pearson and Berggren, 2006",,"Pearson and Berggren, 2006"
,,Acarinina,,,,pseudotopilensis,,,,Acarinina pseudotopilensis,planktic_forams,Acarinina pseudotopilensis,,
,,Acarinina ,,,,punctocarinata,,,,Acarinina punctocarinata,planktic_forams,Acarinina punctocarinata,,
,,Acarinina,,,,quetra,,,,Acarinina quetra,planktic_forams,Acarinina quetra,,
,,Acarinina ,,,,rohri,,,,Acarinina rohri,planktic_forams,Acarinina rohri,,
,,Acarinina,,,,sibaiyaensis,,,,Acarinina sibaiyaensis,planktic_forams,Acarinina sibaiyaensis,,
,,Acarinina,,,,soldadoensis,,,,Acarinina soldadoensis,planktic_forams,Acarinina soldadoensis,,
,,Acarinina,,,,spp.,,,,Acarinina spp.,planktic_forams,Acarinina spp.,,
,,Acarinina,,,,strabocella,,,,Acarinina strabocella,planktic_forams,Acarinina strabocella,,
,,Acarinina,,,,subsphaerica,,,,Acarinina subsphaerica,planktic_forams,Acarinina subsphaerica,,
,,Acarinina,,,,topilensis,,,,Acarinina topilensis,planktic_forams,Acarinina topilensis,,
,,Acarinina,,,,triplex,,,,Acarinina triplex,planktic_forams,Acarinina triplex,,
,,Acarinina,,,,wilcoxensis,,,,Acarinina wilcoxensis,planktic_forams,Acarinina wilcoxensis,,
,,Archaeoglobigerina,,,,australis,,,,Archaeoglobigerina australis,planktic_forams,Archaeoglobigerina australis,,
,,Archaeoglobigerina,,,,blowi,,,,Archaeoglobigerina blowi,planktic_forams,Archaeoglobigerina blowi,,
,,Archaeoglobigerina,,,,bosquensis,,,,Archaeoglobigerina bosquensis,planktic_forams,Archaeoglobigerina bosquensis,,
,,Archaeoglobigerina ,,,,cretacea,,,,Archaeoglobigerina cretacea,planktic_forams,Archaeoglobigerina cretacea,,
,,Archaeoglobigerina,,,,sp.,,,,Archaeoglobigerina sp.,planktic_forams,Archaeoglobigerina sp.,,
,,Beella,,,,digitata,,,,Beella digitata,planktic_forams,Beella digitata,,
,,Biticinella,,,,breggiensis,,,,Biticinella breggiensis,planktic_forams,Biticinella breggiensis,,
,,Bolliella,,,,calida,,,,Bolliella calida,planktic_forams,Bolliella calida,,
,,Candeina,,,,praenitida,,,,Candeina praenitida,planktic_forams,Candeina praenitida,,
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams,Cassigerinella chipolensis,,
,,Cassigerinella ,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams,Cassigerinella chipolensis _T,,
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams,Cassigerinella chipolensis _T_,,
,,Cassigerinella,,,,martinezpicoi,,,,Cassigerinella martinezpicoi,planktic_forams,Cassigerinella martinezpicoi,,
,,Catapsydrax,,,,africanus,,,,Catapsydrax africanus,planktic_forams,Catapsydrax africanus,,
,,Catapsydrax,,,cf.,howei,,,,Catapsydrax cf. howei,planktic_forams,Catapsydrax cf. howei,,
,,Catapsydrax ,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams,Catapsydrax dissimilis,,
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams,Catapsydrax dissimilis _T_ _M4a,,
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams,Catapsydrax dissimilis _T_ _M4a_,,
,,Catapsydrax ,,,,dissimillis,,,,Catapsydrax dissimillis,planktic_forams,Catapsydrax dissimillis,,
,,Catapsydrax ,,,,globiformis,,,,Catapsydrax globiformis,planktic_forams,Catapsydrax globiformis,,
,,Catapsydrax ,,,,parvulus,,,,Catapsydrax parvulus,planktic_forams,Catapsydrax parvulus,,
,,Catapsydrax,,,,sp.,,,,Catapsydrax sp.,planktic_forams,Catapsydrax sp.,,
,,Catapsydrax,,,,stainforthi,,,,Catapsydrax stainforthi,planktic_forams,Catapsydrax stainforthi,,
,,Catapsydrax ,,,,taroubaensis,,,,Catapsydrax taroubaensis,planktic_forams,Catapsydrax taroubaensis,,
,,Catapsydrax ,,,,unicavus,,,,Catapsydrax unicavus,planktic_forams,Catapsydrax unicavus,,
,,Catapsydrax,,,,unicavus,,,,Catapsydrax unicavus,planktic_forams,"Catapsydrax unicavus Bolli, Loeblich & Tappan, 1957 p.37, pl.7, figs.9a-c",,"Bolli, Loeblich & Tappan, 1957 p.37, pl.7, figs.9a-c"
,,Chiloguembelina,,,,crinita,,,,Chiloguembelina crinita,planktic_forams,Chiloguembelina crinita,,
,,Chiloguembelina,,,,cubensis,,,,Chiloguembelina cubensis,planktic_forams,Chiloguembelina cubensis,,
,,Chiloguembelina ,,,,midwayensis,,,,Chiloguembelina midwayensis,planktic_forams,Chiloguembelina midwayensis,,
,,Chiloguembelina ,,,,morsei,,,,Chiloguembelina morsei,planktic_forams,Chiloguembelina morsei,,
,,Chiloguembelina,,,,sp.,,,,Chiloguembelina sp.,planktic_forams,Chiloguembelina sp.,,
,,Chiloguembelina ,,,,subtriangularis,,,,Chiloguembelina subtriangularis,planktic_forams,Chiloguembelina subtriangularis,,
,,Chiloguembelina ,,,,trinitatensis,,,,Chiloguembelina trinitatensis,planktic_forams,Chiloguembelina trinitatensis,,
,,Chiloguembelina ,,,,wilcoxensis,,,,Chiloguembelina wilcoxensis,planktic_forams,Chiloguembelina wilcoxensis,,
,,Clavatorella ,,,,bermudezi,,,,Clavatorella bermudezi,planktic_forams,Clavatorella bermudezi,,
,,Clavihedbergella,,,,simplex,,,,Clavihedbergella simplex,planktic_forams,Clavihedbergella simplex,,
,,Contusotruncana ,,,,contusa,,,,Contusotruncana contusa,planktic_forams,Contusotruncana contusa,,
,,Contusotruncana ,,,,fornicata,,,,Contusotruncana fornicata,planktic_forams,Contusotruncana fornicata,,
,,Contusotruncana ,,,,patelliformis,,,,Contusotruncana patelliformis,planktic_forams,Contusotruncana patelliformis,,
,,Contusotruncana ,,,,plicata,,,,Contusotruncana plicata,planktic_forams,Contusotruncana plicata,,
,,Contusotruncana ,,,,walfischensis,,,,Contusotruncana walfischensis,planktic_forams,Contusotruncana walfischensis,,
,,Costellagerina ,,,,pilula,,,,Costellagerina pilula,planktic_forams,Costellagerina pilula,,
,,Cribrohantkenina ,,,,inflata,,,,Cribrohantkenina inflata,planktic_forams,Cribrohantkenina inflata,,
,,Dentoglobigerina,,,,"""conglomerata""",,,,"Dentoglobigerina ""conglomerata""",planktic_forams,"Dentoglobigerina ""conglomerata""",,
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_forams,Dentoglobigerina altispira _T_ _PL5,,
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_forams,Dentoglobigerina altispira _T_ _PL5_,,
,,Dentoglobigerina ,,,,altispira ,,globosa,,Dentoglobigerina altispira globosa,planktic_forams,Dentoglobigerina altispira globosa,,
,,Dentoglobigerina ,,,,baroemoenensis,,,,Dentoglobigerina baroemoenensis,planktic_forams,Dentoglobigerina baroemoensis,,
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_forams,Dentoglobigerina binaensis _T,,
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_forams,Dentoglobigerina binaensis _T_,,
,,Dentoglobigerina,,,,galavasi,,,,Dentoglobigerina galavasi,planktic_forams,Dentoglobigerina galavasi,,
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_forams,Dentoglobigerina galavisi,,
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_forams,"Dentoglobigerina galavisi (Bermudez), 1961 p 1183-1184 pl IV fig 3 as Globigerina",,"(Bermudez), 1961 p 1183-1184 pl IV fig 3 as Globigerina"
,,Dentoglobigerina ,,,,globosa,,,,Dentoglobigerina globosa,planktic_forams,Dentoglobigerina globosa,,
,,Dentoglobigerina,,,,globularis,,,,Dentoglobigerina globularis,planktic_forams,Dentoglobigerina globularis,,
,,Dentoglobigerina ,,,,juxtabinaiensis,,,,Dentoglobigerina juxtabinaiensis,planktic_forams,Dentoglobigerina juxtabinaiensis,,
,,Dentoglobigerina,,,,larmeui,,,,Dentoglobigerina larmeui,planktic_forams,Dentoglobigerina larmeui,,
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams,Dentoglobigerina pseudovenezualana,,
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams,Dentoglobigerina pseudovenezuelana,,
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams,"Dentoglobigerina pseudovenezuelana (Blow and Banner, 1962)",,
,,Dentoglobigerina ,,,,sellii,,,,Dentoglobigerina sellii,planktic_forams,Dentoglobigerina sellii,,
,,Dentoglobigerina,,,,sp.,,,,Dentoglobigerina sp.,planktic_forams,Dentoglobigerina sp.,,
,,Dentoglobigerina,,,,spp.,,,,Dentoglobigerina spp.,planktic_forams,Dentoglobigerina spp.,,
,,Dentoglobigerina,,,,tripartita,,,,Dentoglobigerina tripartita,planktic_forams,Dentoglobigerina tripartita,,
,,Dentoglobigerina,,,,tripartita,,,,Dentoglobigerina tripartita,planktic_forams,Dentoglobigerina tripartita s. str.,,
,,Dentoglobigerina,,,,venezuelana,,,,Dentoglobigerina venezuelana,planktic_forams,Dentoglobigerina venezuelana,,
,,Dicarinella,,,,algeriana,,,,Dicarinella algeriana,planktic_forams,Dicarinella algeriana,,
,,Dicarinella ,,,,asymetrica,,,,Dicarinella asymetrica,planktic_forams,Dicarinella asymetrica,,
,,Dicarinella ,,,,canaliculata,,,,Dicarinella canaliculata,planktic_forams,Dicarinella canaliculata,,
,,Dicarinella ,,,,concavata,,,,Dicarinella concavata,planktic_forams,Dicarinella concavata,,
,,Dicarinella,,,,hagni,,,,Dicarinella hagni,planktic_forams,Dicarinella hagni,,
,,Dicarinella,,,,sp.,,,,Dicarinella sp.,planktic_forams,Dicarinella sp.,,
,,Eoglobigerina ,,,,edita,,,,Eoglobigerina edita,planktic_forams,Eoglobigerina edita,,
,,Eoglobigerina,,,,eobulloides,,,,Eoglobigerina eobulloides,planktic_forams,Eoglobigerina eobulloides,,
,,Eoglobigerina,,,,spiralis,,,,Eoglobigerina spiralis,planktic_forams,Eoglobigerina spiralis,,
,,Falsotruncana,,,,maslakovae,,,,Falsotruncana maslakovae,planktic_forams,Falsotruncana maslakovae,,
,,Fohsella,,,,"""praefohsi""",,,,"Fohsella ""praefohsi""",planktic_forams,"Fohsella ""praefohsi"" _B_ _M8",,
,,Fohsella,,,,"""praefohsi""",,,,"Fohsella ""praefohsi""",planktic_forams,"Fohsella ""praefohsi"" _B_ _M8_",,
,,Fohsella ,,,,birnageae,,,,Fohsella birnageae,planktic_forams,Fohsella birnageae,,
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_forams,Fohsella fohsi,,
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_forams,Fohsella fohsi _T and B_ _M10 and M9a,,
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_forams,Fohsella fohsi _T and B_ _M10 and M9a_,,
,,Fohsella,,,,fohsi,,fohsi,,Fohsella fohsi fohsi,planktic_forams,Fohsella fohsi fohsi,,
,,Fohsella,,,,fohsi,,lobata,,Fohsella fohsi lobata,planktic_forams,Fohsella fohsi lobata,,
,,Fohsella,,,,kugleri,,,,Fohsella kugleri,planktic_forams,Fohsella kugleri,,
,,Fohsella,,,,lenguaensis,,,,Fohsella lenguaensis,planktic_forams,Fohsella lenguaensis _T and B_ _M14,,
,,Fohsella,,,,lenguaensis,,,,Fohsella lenguaensis,planktic_forams,Fohsella lenguaensis _T and B_ _M14_,,
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_forams,Fohsella lobata,,
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_forams,Fohsella lobata _B,,
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_forams,Fohsella lobata _B_,,
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_forams,Fohsella peripheroacuta,,
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_forams,Fohsella peripheroacuta _B_,,
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_forams,Fohsella peripheroacuta _B_ _M7_,,
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_forams,Fohsella peripheroronda,,
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_forams,Fohsella peripheroronda _T,,
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_forams,Fohsella peripheroronda _T_,,
,,Fohsella,,,,praefohsi,,,,Fohsella praefohsi,planktic_forams,Fohsella praefohsi,,
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_forams,Fohsella robusta,,
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_forams,Fohsella robusta _B_ _M9b,,
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_forams,Fohsella robusta _B_ _M9b_,,
,,Gansserina,,,,gansseri,,,,Gansserina gansseri,planktic_forams,Gansserina gansseri,,
,,Globanomalina,,,,australiformis,,,,Globanomalina australiformis,planktic_forams,Globanomalina australiformis,,
,,Globanomalina,,,,chapmani,,,,Globanomalina chapmani,planktic_forams,Globanomalina chapmani,,
,,Globanomalina,,,,compressa,,,,Globanomalina compressa,planktic_forams,Globanomalina compressa,,
,,Globanomalina,,,,ehrenbergi,,,,Globanomalina ehrenbergi,planktic_forams,Globanomalina ehrenbergi,,
,,Globanomalina,,,,imitata,,,,Globanomalina imitata,planktic_forams,Globanomalina imitata,,
,,Globanomalina,,,,planocompressa,,,,Globanomalina planocompressa,planktic_forams,Globanomalina planocompressa,,
,,Globanomalina,,,,pseudomenardii,,,,Globanomalina pseudomenardii,planktic_forams,Globanomalina pseudomenardii,,
,,Globanomalina,,,,sp.,,,,Globanomalina sp.,planktic_forams,Globanomalina sp.,,
,,Globigerinatella,,,,insueta,,,,Globigerinatella insueta,planktic_forams,Globgerinatella insueta _B and T_,,
,,Globigerina,Zeaglobigerina,,,decoraperta,,,,Globigerina Zeaglobigerina decoraperta,planktic_forams,Globigerina (Zeaglobigerina) decoraperta,,
,,Globigerina,Zeaglobigerina,,,nepenthes,,,,Globigerina Zeaglobigerina nepenthes,planktic_forams,Globigerina (Zeaglobigerina) nepenthes,,
,,Globigerina ,,,,aequilateralis,,,,Globigerina aequilateralis,planktic_forams,Globigerina aequilateralis,,
,,Globigerina,,,,anguliofficinalis,,,,Globigerina anguliofficinalis,planktic_forams,Globigerina anguliofficinalis,,
,,Globigerina,,,,angulisuturalis,,,,Globigerina angulisuturalis,planktic_forams,Globigerina angulisuturalis,,
,,Globigerina,,,,angustiumbilicata,,,,Globigerina angustiumbilicata,planktic_forams,Globigerina angustiumbilicata,,
,,Globigerina,,,,apertura,,,,Globigerina apertura,planktic_forams,Globigerina apertura,,
,,Globigerina,,,,braziere,,,,Globigerina braziere,planktic_forams,Globigerina braziere,,
,,Globigerina,,,,bulloides,,umbilicata,,Globigerina bulloides umbilicata,planktic_forams,Globigerina bulloides umbilicata,,
,,Globigerina,,,,calida,,,,Globigerina calida,planktic_forams,Globigerina calida,,
,,Globigerina,,,cf.,woodi,,,,Globigerina cf. woodi,planktic_forams,Globigerina cf. woodi,,
,,Globigerina,,,,ciperoensis,,,,Globigerina ciperoensis,planktic_forams,Globigerina ciperoensis,,
,,Globigerina,,,,conglomerata,,,,Globigerina conglomerata,planktic_forams,Globigerina conglomerata,,
,,Globigerina,,,,connecta,,,,Globigerina connecta,planktic_forams,Globigerina connecta,,
,,Globigerina,,,,decoraperta,,,,Globigerina decoraperta,planktic_forams,Globigerina decoraperta,,
,,Globigerina,,,,druryi,,,,Globigerina druryi,planktic_forams,Globigerina druryi,,
