Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Pulleniatina,,,,praespectabilis,,,sinistral,Pulleniatina praespectabilis (sinistral),planktic_forams
,,Pulleniatina,,,,primalis,,,dextral,Pulleniatina primalis (dextral),planktic_forams
,,Pulleniatina,,,,primalis,,,sinistral,Pulleniatina primalis (sinistral),planktic_forams
,,Pulleniatina,,,,spectabilis,,,dextral,Pulleniatina spectabilis (dextral),planktic_forams
,,Pulleniatina,,,,spectabilis,,,sinistral,Pulleniatina spectabilis (sinistral),planktic_forams
,,Paragloborotalia,,,,sp.,,,Paragloborotalia continuosa/mayeri,Paragloborotalia sp. (Paragloborotalia continuosa/mayeri),planktic_forams
Foraminifera indet.,,,,,,,,,,Foraminifera indet.,planktic_forams
Globigerinina indet.,,,,,,,,,,Globigerinina indet.,planktic_forams
,,"""Globigerina""",,,,angulisuturalis,,,,"""Globigerina"" angulisuturalis",planktic_forams
,,"""Globigerina""",,,,angulisuturalis ,,,,"""Globigerina"" angulisuturalis",planktic_forams
,,"""Globigerina""",,,,ciperoensis ,,,,"""Globigerina"" ciperoensis",planktic_forams
,,"""Globigerina"" ",,,,ciperoensis,,,,"""Globigerina"" ciperoensis",planktic_forams
,,Dentoglobigerina,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams
,?,Acarinina,,,,spp.,,,,? Acarinina spp.,planktic_forams
,?,Morozovella,,,,spp.,,,,? Morozovella spp.,planktic_forams
,,Abathomphalus,,,,intermedia,,,,Abathomphalus intermedia,planktic_forams
,,Abathomphalus ,,,,mayaroensis,,,,Abathomphalus mayaroensis,planktic_forams
,,Acarinina ,,,,acarinata,,,,Acarinina acarinata,planktic_forams
,,Acarinina,,,,alticonica,,,,Acarinina alticonica,planktic_forams
,,Acarinina,,,,angulosa,,,,Acarinina angulosa,planktic_forams
,,Acarinina ,,,,aspensis,,,,Acarinina aspensis,planktic_forams
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_forams
,,Acarinina ,,,,coalingensis,,,,Acarinina coalingensis,planktic_forams
,,Acarinina,,,,collactea,,,,Acarinina collactea,planktic_forams
,,Acarinina,,,,cuneicamerata,,,,Acarinina cuneicamerata,planktic_forams
,,Acarinina,,,,densa,,,,Acarinina densa,planktic_forams
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_forams
,,Acarinina,,,,mcgowrani,,,,Acarinina mcgowrani,planktic_forams
,,Acarinina,,,,mckannai,,,,Acarinina mckannai,planktic_forams
,,Acarinina ,,,,medizzai,,,,Acarinina medizzai,planktic_forams
,,Acarinina,,,,nitida,,,,Acarinina nitida,planktic_forams
,,Acarinina ,,,,pentacamerata,,,,Acarinina pentacamerata,planktic_forams
,,Acarinina,,,,praetopilensis,,,,Acarinina praetopilensis,planktic_forams
,,Acarinina,,,,primitiva,,,,Acarinina primitiva,planktic_forams
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_forams
,,Acarinina,,,,pseudotopilensis,,,,Acarinina pseudotopilensis,planktic_forams
,,Acarinina ,,,,punctocarinata,,,,Acarinina punctocarinata,planktic_forams
,,Acarinina,,,,quetra,,,,Acarinina quetra,planktic_forams
,,Acarinina ,,,,rohri,,,,Acarinina rohri,planktic_forams
,,Acarinina,,,,sibaiyaensis,,,,Acarinina sibaiyaensis,planktic_forams
,,Acarinina,,,,soldadoensis,,,,Acarinina soldadoensis,planktic_forams
,,Acarinina,,,,spp.,,,,Acarinina spp.,planktic_forams
,,Acarinina,,,,strabocella,,,,Acarinina strabocella,planktic_forams
,,Acarinina,,,,subsphaerica,,,,Acarinina subsphaerica,planktic_forams
,,Acarinina,,,,topilensis,,,,Acarinina topilensis,planktic_forams
,,Acarinina,,,,triplex,,,,Acarinina triplex,planktic_forams
,,Acarinina,,,,wilcoxensis,,,,Acarinina wilcoxensis,planktic_forams
,,Archaeoglobigerina,,,,australis,,,,Archaeoglobigerina australis,planktic_forams
,,Archaeoglobigerina,,,,blowi,,,,Archaeoglobigerina blowi,planktic_forams
,,Archaeoglobigerina,,,,bosquensis,,,,Archaeoglobigerina bosquensis,planktic_forams
,,Archaeoglobigerina ,,,,cretacea,,,,Archaeoglobigerina cretacea,planktic_forams
,,Archaeoglobigerina,,,,sp.,,,,Archaeoglobigerina sp.,planktic_forams
,,Beella,,,,digitata,,,,Beella digitata,planktic_forams
,,Biticinella,,,,breggiensis,,,,Biticinella breggiensis,planktic_forams
,,Bolliella,,,,calida,,,,Bolliella calida,planktic_forams
,,Candeina,,,,praenitida,,,,Candeina praenitida,planktic_forams
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams
,,Cassigerinella ,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams
,,Cassigerinella,,,,martinezpicoi,,,,Cassigerinella martinezpicoi,planktic_forams
,,Catapsydrax,,,,africanus,,,,Catapsydrax africanus,planktic_forams
,,Catapsydrax,,,cf.,howei,,,,Catapsydrax cf. howei,planktic_forams
,,Catapsydrax ,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams
,,Catapsydrax ,,,,dissimillis,,,,Catapsydrax dissimillis,planktic_forams
,,Catapsydrax ,,,,globiformis,,,,Catapsydrax globiformis,planktic_forams
,,Catapsydrax ,,,,parvulus,,,,Catapsydrax parvulus,planktic_forams
,,Catapsydrax,,,,sp.,,,,Catapsydrax sp.,planktic_forams
,,Catapsydrax,,,,stainforthi,,,,Catapsydrax stainforthi,planktic_forams
,,Catapsydrax ,,,,taroubaensis,,,,Catapsydrax taroubaensis,planktic_forams
,,Catapsydrax ,,,,unicavus,,,,Catapsydrax unicavus,planktic_forams
,,Catapsydrax,,,,unicavus,,,,Catapsydrax unicavus,planktic_forams
,,Chiloguembelina,,,,crinita,,,,Chiloguembelina crinita,planktic_forams
,,Chiloguembelina,,,,cubensis,,,,Chiloguembelina cubensis,planktic_forams
,,Chiloguembelina ,,,,midwayensis,,,,Chiloguembelina midwayensis,planktic_forams
,,Chiloguembelina ,,,,morsei,,,,Chiloguembelina morsei,planktic_forams
,,Chiloguembelina,,,,sp.,,,,Chiloguembelina sp.,planktic_forams
,,Chiloguembelina ,,,,subtriangularis,,,,Chiloguembelina subtriangularis,planktic_forams
,,Chiloguembelina ,,,,trinitatensis,,,,Chiloguembelina trinitatensis,planktic_forams
,,Chiloguembelina ,,,,wilcoxensis,,,,Chiloguembelina wilcoxensis,planktic_forams
,,Clavatorella ,,,,bermudezi,,,,Clavatorella bermudezi,planktic_forams
,,Clavihedbergella,,,,simplex,,,,Clavihedbergella simplex,planktic_forams
,,Contusotruncana ,,,,contusa,,,,Contusotruncana contusa,planktic_forams
,,Contusotruncana ,,,,fornicata,,,,Contusotruncana fornicata,planktic_forams
,,Contusotruncana ,,,,patelliformis,,,,Contusotruncana patelliformis,planktic_forams
,,Contusotruncana ,,,,plicata,,,,Contusotruncana plicata,planktic_forams
,,Contusotruncana ,,,,walfischensis,,,,Contusotruncana walfischensis,planktic_forams
,,Costellagerina ,,,,pilula,,,,Costellagerina pilula,planktic_forams
,,Cribrohantkenina ,,,,inflata,,,,Cribrohantkenina inflata,planktic_forams
,,Dentoglobigerina,,,,"""conglomerata""",,,,"Dentoglobigerina ""conglomerata""",planktic_forams
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_forams
,,Dentoglobigerina ,,,,altispira ,,globosa,,Dentoglobigerina altispira globosa,planktic_forams
,,Dentoglobigerina ,,,,baroemoenensis,,,,Dentoglobigerina baroemoenensis,planktic_forams
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_forams
,,Dentoglobigerina,,,,galavasi,,,,Dentoglobigerina galavasi,planktic_forams
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_forams
,,Dentoglobigerina ,,,,globosa,,,,Dentoglobigerina globosa,planktic_forams
,,Dentoglobigerina,,,,globularis,,,,Dentoglobigerina globularis,planktic_forams
,,Dentoglobigerina ,,,,juxtabinaiensis,,,,Dentoglobigerina juxtabinaiensis,planktic_forams
,,Dentoglobigerina,,,,larmeui,,,,Dentoglobigerina larmeui,planktic_forams
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams
,,Dentoglobigerina ,,,,sellii,,,,Dentoglobigerina sellii,planktic_forams
,,Dentoglobigerina,,,,sp.,,,,Dentoglobigerina sp.,planktic_forams
,,Dentoglobigerina,,,,spp.,,,,Dentoglobigerina spp.,planktic_forams
,,Dentoglobigerina,,,,tripartita,,,,Dentoglobigerina tripartita,planktic_forams
,,Dentoglobigerina,,,,venezuelana,,,,Dentoglobigerina venezuelana,planktic_forams
,,Dicarinella,,,,algeriana,,,,Dicarinella algeriana,planktic_forams
,,Dicarinella ,,,,asymetrica,,,,Dicarinella asymetrica,planktic_forams
,,Dicarinella ,,,,canaliculata,,,,Dicarinella canaliculata,planktic_forams
,,Dicarinella ,,,,concavata,,,,Dicarinella concavata,planktic_forams
,,Dicarinella,,,,hagni,,,,Dicarinella hagni,planktic_forams
,,Dicarinella,,,,sp.,,,,Dicarinella sp.,planktic_forams
,,Eoglobigerina ,,,,edita,,,,Eoglobigerina edita,planktic_forams
,,Eoglobigerina,,,,eobulloides,,,,Eoglobigerina eobulloides,planktic_forams
,,Eoglobigerina,,,,spiralis,,,,Eoglobigerina spiralis,planktic_forams
,,Falsotruncana,,,,maslakovae,,,,Falsotruncana maslakovae,planktic_forams
,,Fohsella,,,,"""praefohsi""",,,,"Fohsella ""praefohsi""",planktic_forams
,,Fohsella ,,,,birnageae,,,,Fohsella birnageae,planktic_forams
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_forams
,,Fohsella,,,,fohsi,,fohsi,,Fohsella fohsi fohsi,planktic_forams
,,Fohsella,,,,fohsi,,lobata,,Fohsella fohsi lobata,planktic_forams
,,Fohsella,,,,kugleri,,,,Fohsella kugleri,planktic_forams
,,Fohsella,,,,lenguaensis,,,,Fohsella lenguaensis,planktic_forams
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_forams
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_forams
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_forams
,,Fohsella,,,,praefohsi,,,,Fohsella praefohsi,planktic_forams
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_forams
,,Gansserina,,,,gansseri,,,,Gansserina gansseri,planktic_forams
,,Globanomalina,,,,australiformis,,,,Globanomalina australiformis,planktic_forams
,,Globanomalina,,,,chapmani,,,,Globanomalina chapmani,planktic_forams
,,Globanomalina,,,,compressa,,,,Globanomalina compressa,planktic_forams
,,Globanomalina,,,,ehrenbergi,,,,Globanomalina ehrenbergi,planktic_forams
,,Globanomalina,,,,imitata,,,,Globanomalina imitata,planktic_forams
,,Globanomalina,,,,planocompressa,,,,Globanomalina planocompressa,planktic_forams
,,Globanomalina,,,,pseudomenardii,,,,Globanomalina pseudomenardii,planktic_forams
,,Globanomalina,,,,sp.,,,,Globanomalina sp.,planktic_forams
,,Globigerinatella,,,,insueta,,,,Globigerinatella insueta,planktic_forams
,,Globigerina,Zeaglobigerina,,,decoraperta,,,,Globigerina Zeaglobigerina decoraperta,planktic_forams
,,Globigerina,Zeaglobigerina,,,nepenthes,,,,Globigerina Zeaglobigerina nepenthes,planktic_forams
,,Globigerina ,,,,aequilateralis,,,,Globigerina aequilateralis,planktic_forams
,,Globigerina,,,,anguliofficinalis,,,,Globigerina anguliofficinalis,planktic_forams
,,Globigerina,,,,angulisuturalis,,,,Globigerina angulisuturalis,planktic_forams
,,Globigerina,,,,angustiumbilicata,,,,Globigerina angustiumbilicata,planktic_forams
,,Globigerina,,,,apertura,,,,Globigerina apertura,planktic_forams
,,Globigerina,,,,braziere,,,,Globigerina braziere,planktic_forams
,,Globigerina,,,,bulloides,,umbilicata,,Globigerina bulloides umbilicata,planktic_forams
,,Globigerina,,,,calida,,,,Globigerina calida,planktic_forams
,,Globigerina,,,cf.,woodi,,,,Globigerina cf. woodi,planktic_forams
,,Globigerina,,,,ciperoensis,,,,Globigerina ciperoensis,planktic_forams
,,Globigerina,,,,conglomerata,,,,Globigerina conglomerata,planktic_forams
,,Globigerina,,,,connecta,,,,Globigerina connecta,planktic_forams
,,Globigerina,,,,decoraperta,,,,Globigerina decoraperta,planktic_forams
,,Globigerina,,,,druryi,,,,Globigerina druryi,planktic_forams
,,Globigerina,,,,eamesi,,,,Globigerina eamesi,planktic_forams
,,Globigerina,,,,euapertura,,,,Globigerina euapertura,planktic_forams
,,Globigerina,,,,glutinata,,,,Globigerina glutinata,planktic_forams
,,Globigerina,,,,gnaucki,,,,Globigerina gnaucki,planktic_forams
,,Globigerina,,,,gortanii,,,,Globigerina gortanii,planktic_forams
,,Globigerina,,,,labiacrassata,,,,Globigerina labiacrassata,planktic_forams
,,Globigerina,,,,linaperta,,,,Globigerina linaperta,planktic_forams
,,Globigerina,,,,nepenthes,,,,Globigerina nepenthes,planktic_forams
,,Globigerina,,,,officinalis,,,,Globigerina officinalis,planktic_forams
,,Globigerina,,,,ouachitaensis,,,,Globigerina ouachitaensis,planktic_forams
,,Globigerina,,,,praebulloides,,,,Globigerina praebulloides,planktic_forams
,,Globigerina,,,,prasepis,,,,Globigerina prasepis,planktic_forams
,,Globigerina,,,,pseudodruryi,,,,Globigerina pseudodruryi,planktic_forams
,,Globigerina,,,,quinqueloba,,,,Globigerina quinqueloba,planktic_forams
,,Globigerina ,,,,rubescens,,,pink,Globigerina rubescens (pink),planktic_forams
,,Globigerina ,,,,rubescens,,,white,Globigerina rubescens (white),planktic_forams
,,Globigerina,,,,sellii,,,,Globigerina sellii,planktic_forams
,,Globigerina,,,,senni,,,,Globigerina senni,planktic_forams
,,Globigerina,,,,sp.,,,,Globigerina sp.,planktic_forams
,,Globigerina,,,,tripartita,,,,Globigerina tripartita,planktic_forams
,,Globigerina,,,,umbilicata,,,,Globigerina umbilicata,planktic_forams
,,Globigerina,,,,venezulana,,,,Globigerina venezulana,planktic_forams
,,Globigerina ,,,,woodi,,,,Globigerina woodi,planktic_forams
,,Globigerinatella,,,,sp.,,,,Globigerinatella sp.,planktic_forams
,,Globigerinatheka,,,,barri,,,,Globigerinatheka barri,planktic_forams
,,Globigerinatheka,,,,index,,,,Globigerinatheka index,planktic_forams
,,Globigerinatheka,,,,korotkovi,,,,Globigerinatheka korotkovi,planktic_forams
,,Globigerinatheka,,,,kugleri,,,,Globigerinatheka kugleri,planktic_forams
,,Globigerinatheka,,,,luterbacheri,,,,Globigerinatheka luterbacheri,planktic_forams
,,Globigerinatheka,,,,mexicana,,,,Globigerinatheka mexicana,planktic_forams
,,Globigerinatheka,,,,semiinvoluta,,,,Globigerinatheka semiinvoluta,planktic_forams
,,Globigerinatheka,,,,sp.,,,,Globigerinatheka sp.,planktic_forams
,,Globigerinatheka,,,,subconglobata,,,,Globigerinatheka subconglobata,planktic_forams
,,Globigerinatheka,,,,tropicalis,,,,Globigerinatheka tropicalis,planktic_forams
,,Globigerinella,,,,aequilateralis,,,,Globigerinella aequilateralis,planktic_forams
,,Globigerinella,,,,obesa,,,,Globigerinella obesa,planktic_forams
,,Globigerinella,,,,praesiphonifera,,,,Globigerinella praesiphonifera,planktic_forams
,,Globigerinella,,,,radians,,,,Globigerinella radians,planktic_forams
,,Globigerinella,,,,spp.,,,,Globigerinella spp.,planktic_forams
,,Globigerinelloides,,,,aptiensis,,,,Globigerinelloides aptiensis,planktic_forams
,,Globigerinelloides,,,,asper,,,,Globigerinelloides asper,planktic_forams
,,Globigerinelloides,,,,bentonensis,,,,Globigerinelloides bentonensis,planktic_forams
,,Globigerinelloides ,,,cf.,blowi,,,,Globigerinelloides cf. blowi,planktic_forams
,,Globigerinelloides,,,,bollii,,,,Globigerinelloides bollii,planktic_forams
,,Globigerinelloides,,,,ehrenbergi,,,,Globigerinelloides ehrenbergi,planktic_forams
,,Globigerinelloides,,,,impensus,,,,Globigerinelloides impensus,planktic_forams
,,Globigerinelloides,,,,maridalensis,,,,Globigerinelloides maridalensis,planktic_forams
,,Globigerinelloides,,,,paragottisi,,,,Globigerinelloides paragottisi,planktic_forams
,,Globigerinelloides,,,,praevolutus,,,,Globigerinelloides praevolutus,planktic_forams
,,Globigerinelloides,,,,prairiehillensis,,,,Globigerinelloides prairiehillensis,planktic_forams
,,Globigerinelloides,,,,sp.,,,,Globigerinelloides sp.,planktic_forams
,,Globigerinelloides,,,,ultramicrus,,,,Globigerinelloides ultramicrus,planktic_forams
,,Globigerinita,,,,boweni,,,,Globigerinita boweni,planktic_forams
,,Globigerinita,,,,iota,,,,Globigerinita iota,planktic_forams
,,Globigerinita,,,,parkerae,,,,Globigerinita parkerae,planktic_forams
,,Globigerinita,,,,uvula,,,,Globigerinita uvula,planktic_forams
,,Globigerinoides,,,,altiapertura,,,,Globigerinoides altiapertura,planktic_forams
,,Globigerinoides,,,,altiaperturus,,,,Globigerinoides altiaperturus,planktic_forams
,,Globigerinoides ,,,,altiaperturus,,,,Globigerinoides altiaperturus,planktic_forams
,,Globigerinoides,,,,bisphericus,,,,Globigerinoides bisphericus,planktic_forams
,,Globigerinoides,,,,bollii,,,,Globigerinoides bollii,planktic_forams
,,Globigerinoides,,,,conglobatus,,,pink,Globigerinoides conglobatus (pink),planktic_forams
,,Globigerinoides,,,,diminutus,,,,Globigerinoides diminutus,planktic_forams
,,Globigerinoides,,,,elongatus,,,,Globigerinoides elongatus,planktic_forams
,,Globigerinoides ,,,,kennetti,,,,Globigerinoides kennetti,planktic_forams
,,Globigerinoides,,,,mitra,,,,Globigerinoides mitra,planktic_forams
,,Globigerinoides,,,,obliquus,,,regular,Globigerinoides obliquus (regular),planktic_forams
,,Globigerinoides ,,,,obliquus,,,,Globigerinoides obliquus,planktic_forams
,,Globigerinoides,,,,parawoodi,,,,Globigerinoides parawoodi,planktic_forams
,,Globigerinoides,,,,primordius,,,,Globigerinoides primordius,planktic_forams
,,Globigerinoides,,,,quadrilobatus,,,,Globigerinoides quadrilobatus,planktic_forams
,,Globigerinoides,,,,ruber,,,,Globigerinoides ruber,planktic_forams
,,Globigerinoides,,,,ruber,,,pink,Globigerinoides ruber (pink),planktic_forams
,,Globigerinoides,,,,ruber,,pyramidalis,,Globigerinoides ruber pyramidalis,planktic_forams
,,Globigerinoides,,,,ruber,,,white,Globigerinoides ruber (white),planktic_forams
,,Globigerinoides,,,,seiglei,,,,Globigerinoides seiglei,planktic_forams
,,Globigerinoides,,,,seigliei,,,,Globigerinoides seigliei,planktic_forams
,,Globigerinoides,,,,sicanus,,,,Globigerinoides sicanus,planktic_forams
,,Globigerinoides,,,,sp.,,,,Globigerinoides sp.,planktic_forams
,,Globigerinoides,,,cf.,ruber,,,white,Globigerinoides cf. ruber (white),planktic_forams
,,Globigerinoides,,,,tenellus,,,,Globigerinoides tenellus,planktic_forams
,,Globigerinoides,,,s.l.,trilobus,,,,Globigerinoides s.l. trilobus,planktic_forams
,,Globigerinoidesella,,,,fistulosa,,,,Globigerinoidesella fistulosa,planktic_forams
,,Globigerinopsis,,,,obesa,,,,Globigerinopsis obesa,planktic_forams
,,Globoconella,,,,conoidea,,,,Globoconella conoidea,planktic_forams
,,Globoconella,,,,conomiozea,,,,Globoconella conomiozea,planktic_forams
,,Globoconella ,,,,miotumida,,,,Globoconella miotumida,planktic_forams
,,Globoconella,,,,miotumida,,,dextral,Globoconella miotumida (dextral),planktic_forams
,,Globoconella ,,,,miotumida,,,sinistral,Globoconella miotumida (sinistral),planktic_forams
,,Globoconella,,,,miozea,,,,Globoconella miozea,planktic_forams
,,Globoconella,,,s.l.,miozea,,,,Globoconella s.l. miozea,planktic_forams
,,Globoconella,,,,mons,,,,Globoconella mons,planktic_forams
,,Globoconella,,,,pliozea,,,,Globoconella pliozea,planktic_forams
,,Globoconella,,,,praescitula,,,,Globoconella praescitula,planktic_forams
,,Globoconella,,,,pseudospinosa,,,,Globoconella pseudospinosa,planktic_forams
,,Globoconella,,,,puncticulata,,,,Globoconella puncticulata,planktic_forams
,,Globoconella,,,,puncticuloides,,,compressed,Globoconella puncticuloides (compressed),planktic_forams
,,Globoconella,,,,puncticuloides,,,vaulted,Globoconella puncticuloides (vaulted),planktic_forams
,,Globoconella,,,,sphericomiozea,,,,Globoconella sphericomiozea,planktic_forams
,,Globoconella ,,,,triangula,,,,Globoconella triangula,planktic_forams
,,Globoconella,,,cf.,triangula,,,,Globoconella cf. triangula,planktic_forams
,,Globoconella ,,,,zealandica,,,,Globoconella zealandica,planktic_forams
,,Globoconusa ,,,,daubjergensis,,,,Globoconusa daubjergensis,planktic_forams
,,Globoquadrina ,,,,altispira,,altispira,,Globoquadrina altispira altispira,planktic_forams
,,Globoquadrina,,,,altispira,,globosa,,Globoquadrina altispira globosa,planktic_forams
,,Globoquadrina,,,,baroemoenensis,,,,Globoquadrina baroemoenensis,planktic_forams
,,Globoquadrina,,,,binaiensis,,,,Globoquadrina binaiensis,planktic_forams
,,Globoquadrina,,,cf.,binaiensis,,,,Globoquadrina cf. binaiensis,planktic_forams
,,Globoquadrina,,,,conglomerata,,,,Globoquadrina conglomerata,planktic_forams
,,Globoquadrina,,,,dehiscens,,,,Globoquadrina dehiscens,planktic_forams
,,Globoquadrina ,,,,dehiscens,,dehiscens,,Globoquadrina dehiscens dehiscens,planktic_forams
,,Globoquadrina,,,,globularis,,,,Globoquadrina globularis,planktic_forams
,,Globoquadrina,,,,praedehiscens,,,,Globoquadrina praedehiscens,planktic_forams
,,Globoquadrina,,,,rohri,,,,Globoquadrina rohri,planktic_forams
,,Globoquadrina,,,,sellii,,,,Globoquadrina sellii,planktic_forams
,,Globoquadrina ,,,,tapurensis,,,,Globoquadrina tapurensis,planktic_forams
,,Globoquadrina ,,,,tripartita,,,,Globoquadrina tripartita,planktic_forams
,,Globoquadrina,,,,venezuelana,,,,Globoquadrina venezuelana,planktic_forams
,,Globorotalia,,,,acrostoma,,,,Globorotalia acrostoma,planktic_forams
,,Globorotalia ,,,,anfracta,,,,Globorotalia anfracta,planktic_forams
,,Globorotalia ,,,,archeomenardii,,,,Globorotalia archeomenardii,planktic_forams
,,Globorotalia,,,,archeomenardii,,,,Globorotalia archeomenardii,planktic_forams
,,Globorotalia,,,,bermudezi,,,,Globorotalia bermudezi,planktic_forams
