Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Pseudammodochium,,,,lingii,,,,Pseudammodochium lingii,ebridians
,,Pseudammodochium,,,,sphericum,,,,Pseudammodochium sphericum,ebridians
,,Ammodochium,,,,rectangulare,,,,Ammodochium rectangulare,ebridians
,,Ebrinula,,,,paradoxa,,,,Ebrinula paradoxa,ebridians
