Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,processing_notes,comments
,,Globigerinoides,,,,immaturus,,,,Globigerinoides immaturus,planktic_forams,Globigerinoides immaturus,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,,obliquus,,,,Globigerinoides obliquus,planktic_forams,Globigerinoides obliquus,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,,pyramidalis,,,,Globigerinoides pyramidalis,planktic_forams,Globigerinoides pyramidalis,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,s.l.,ruber,,,,Globigerinoides s.l. ruber,planktic_forams,"Globigerinoides ruber s.l. Wang, 2000",,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,s.s.,ruber,,,,Globigerinoides s.s. ruber,planktic_forams,Globigerinoides ruber s.s.,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,,sacculifer,,,,Globigerinoides sacculifer,planktic_forams,Globigerinoides sacculifer,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,,sacculifer,,,without sac,Globigerinoides sacculifer (without sac),planktic_forams,Globigerinoides sacculifer (without sac),,"Andy, how would you  handle this?  comment field (i.e., informal modifier) or formal subspecies modifier?; this is a planktic foram",
,,Globigerinoides,,,,subquadratus,,,,Globigerinoides subquadratus,planktic_forams,Globigerinoides subquadratus,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globigerinoides,,,,trilobus,,,,Globigerinoides trilobus,planktic_forams,Globigerinoides trilobus,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globoconella,,,,inflata,,,,Globoconella inflata,planktic_forams,Globoconella inflata,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,crassaformis,,,,Globorotalia crassaformis,planktic_forams,Globorotalia crassaformis,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,flexuosa,,,,Globorotalia flexuosa,planktic_forams,Globorotalia flexuosa,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,humerosa,,,,Globorotalia humerosa,planktic_forams,Globorotalia humerosa,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,limbata,,,,Globorotalia limbata,planktic_forams,Globorotalia limbata,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,margaritae,,,,Globorotalia margaritae,planktic_forams,Globorotalia margaritae,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,menardii,,,,Globorotalia menardii,planktic_forams,Globorotalia menardii,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,multicamerata,,,,Globorotalia multicamerata,planktic_forams,Globorotalia multicamerata,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,pertenuis,,,,Globorotalia pertenuis,planktic_forams,Globorotalia pertenuis,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,plesiotumida,,,,Globorotalia plesiotumida,planktic_forams,Globorotalia plesiotumida,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,tosaensis,,,,Globorotalia tosaensis,planktic_forams,Globorotalia tosaensis,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,truncatulinoides,,,,Globorotalia truncatulinoides,planktic_forams,Globorotalia truncatulinoides,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,tumida,,,,Globorotalia tumida,planktic_forams,Globorotalia tumida,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globorotalia,,,,ungulata,,,,Globorotalia ungulata,planktic_forams,Globorotalia ungulata,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globoturborotalita,,,,apertura,,,,Globoturborotalita apertura,planktic_forams,Globoturborotalita apertura,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Globoturborotalita,,,,woodi,,,,Globoturborotalita woodi,planktic_forams,Globoturborotalita woodi,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Neogloboquadrina,,,,acostaensis,,,,Neogloboquadrina acostaensis,planktic_forams,Neogloboquadrina acostaensis,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Neogloboquadrina,,,,dutertrei,,,,Neogloboquadrina dutertrei,planktic_forams,Neogloboquadrina dutertrei,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Neogloboquadrina,,,,incompta,,,,Neogloboquadrina incompta,planktic_forams,Neogloboquadrina incompta,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Neogloboquadrina,,,,pachyderma,,,,Neogloboquadrina pachyderma,planktic_forams,Neogloboquadrina pachyderma,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Orbulina,,,,bilobata,,,,Orbulina bilobata,planktic_forams,Orbulina bilobata,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Orbulina,,,,universa,,,,Orbulina universa,planktic_forams,Orbulina universa,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Pulleniatina,,,,obliquiloculata,,,,Pulleniatina obliquiloculata,planktic_forams,Pulleniatina obliquiloculata,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Pulleniatina,,,,primalis,,,,Pulleniatina primalis,planktic_forams,Pulleniatina primalis,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Sphaeroidinellopsis,,,,kochi,,,,Sphaeroidinellopsis kochi,planktic_forams,Sphaeroidinellopsis kochi,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Sphaeroidinellopsis,,,,seminulina,,,,Sphaeroidinellopsis seminulina,planktic_forams,Sphaeroidinellopsis seminulina,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Turborotalita,,,,quinqueloba,,,,Turborotalita quinqueloba,planktic_forams,Turborotalita quinqueloba,,"in PBDB, so it will be classified correctly; this is a planktic foram",
,,Sphaeroidinella,,,,dehiscens,,,,Sphaeroidinella dehiscens,planktic_forams,Sphaeroidinella dehiscens,,Planktic? AF: Yep. In PBDB.,
,,Neogloboquadrina,,,,acostaensis,,,dextral,Neogloboquadrina acostaensis (dextral),planktic_forams,Dextral:Sinistral _N. acostaensis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? Andy, could this be resolved further LL: I am worried about entering this like a taxa abudance, as it is a ratio and quite different. AF: Yeah, this might need some discussion, I think. It might be the case that we need to push this off to Wai-Yin/Seth, and have them code a small thing to do the addition for the ratio and move that to abundance, split the species out into the name field, then move all of the original text into the comment field. Yes? Yup, sounds like a good plan. JAS parsed these May '21 w/out input from Andy or Katie, would be good to check",
,,Neogloboquadrina,,,,acostaensis,,,sinistral,Neogloboquadrina acostaensis (sinistral),planktic_forams,Dextral:Sinistral _N. acostaensis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? Andy, could this be resolved further LL: I am worried about entering this like a taxa abudance, as it is a ratio and quite different. AF: Yeah, this might need some discussion, I think. It might be the case that we need to push this off to Wai-Yin/Seth, and have them code a small thing to do the addition for the ratio and move that to abundance, split the species out into the name field, then move all of the original text into the comment field. Yes? Yup, sounds like a good plan. JAS parsed these May '21 w/out input from Andy or Katie, would be good to check",
,,Pulleniatina,,,,finalis,,,dextral,Pulleniatina finalis (dextral),planktic_forams,Dextral:Sinistral _P. finalis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,finalis,,,sinistral,Pulleniatina finalis (sinistral),planktic_forams,Dextral:Sinistral _P. finalis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,obliquiloculata,,,dextral,Pulleniatina obliquiloculata (dextral),planktic_forams,Dextral:Sinistral _P. obliquiloculata_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,obliquiloculata,,,sinistral,Pulleniatina obliquiloculata (sinistral),planktic_forams,Dextral:Sinistral _P. obliquiloculata_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,praecursor,,,dextral,Pulleniatina praecursor (dextral),planktic_forams,Dextral:Sinistral _P. praecursor_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,praecursor,,,sinistral,Pulleniatina praecursor (sinistral),planktic_forams,Dextral:Sinistral _P. praecursor_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,praespectabilis,,,dextral,Pulleniatina praespectabilis (dextral),planktic_forams,Dextral:Sinistral _P. praespectabilis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,praespectabilis,,,sinistral,Pulleniatina praespectabilis (sinistral),planktic_forams,Dextral:Sinistral _P. praespectabilis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,primalis,,,dextral,Pulleniatina primalis (dextral),planktic_forams,Dextral:Sinistral _P. primalis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,primalis,,,sinistral,Pulleniatina primalis (sinistral),planktic_forams,Dextral:Sinistral _P. primalis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,spectabilis,,,dextral,Pulleniatina spectabilis (dextral),planktic_forams,Dextral:Sinistral _P. spectabilis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Pulleniatina,,,,spectabilis,,,sinistral,Pulleniatina spectabilis (sinistral),planktic_forams,Dextral:Sinistral _P. spectabilis_,not a taxa,"Summer 2020: go in as ‎Foraminifera indet., this text as comment? AF: See above.",
,,Paragloborotalia,,,,sp.,,,Paragloborotalia continuosa/mayeri,Paragloborotalia sp. (Paragloborotalia continuosa/mayeri),planktic_forams,Paragloborotalia continuosa/mayeri,This is a two taxa valid taxa lumped together.,"in PBDB, so it will be classified correctly",
Foraminifera indet.,,,,,,,,,,Foraminifera indet.,planktic_forams,Benthic Foraminifera group,not a taxa,"in PBDB, so it will be classified correctly",
Globigerinina indet.,,,,,,,,,,Globigerinina indet.,planktic_forams,ADDITIONAL SPECIES,not a taxa,"in PBDB, so it will be classified correctly",
,,"""Globigerina""",,,,angulisuturalis,,,,"""Globigerina"" angulisuturalis",planktic_forams,"""Globigerina"" angulisuturalis _T",,"in PBDB, so it will be classified correctly",
,,"""Globigerina""",,,,angulisuturalis ,,,,"""Globigerina"" angulisuturalis",planktic_forams,"""Globigerina"" angulisuturalis _T_",,"in PBDB, so it will be classified correctly",
,,"""Globigerina""",,,,ciperoensis ,,,,"""Globigerina"" ciperoensis",planktic_forams,"""Globigerina"" ciperoensis _T",,"in PBDB, so it will be classified correctly",
,,"""Globigerina"" ",,,,ciperoensis,,,,"""Globigerina"" ciperoensis",planktic_forams,"""Globigerina"" ciperoensis _T_",,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_forams,(Duplicate) Dentoglobigerina pseudovenezuelana,,"in PBDB, so it will be classified correctly",
,?,Acarinina,,,,spp.,,,,? Acarinina spp.,planktic_forams,?Acarinina spp.,,"in PBDB, so it will be classified correctly",
,?,Morozovella,,,,spp.,,,,? Morozovella spp.,planktic_forams,?Morozovella spp.,,"in PBDB, so it will be classified correctly",
,,Abathomphalus,,,,intermedia,,,,Abathomphalus intermedia,planktic_forams,Abathomphalus intermedia,,"in PBDB, so it will be classified correctly",
,,Abathomphalus ,,,,mayaroensis,,,,Abathomphalus mayaroensis,planktic_forams,Abathomphalus mayaroensis,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,acarinata,,,,Acarinina acarinata,planktic_forams,Acarinina acarinata,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,alticonica,,,,Acarinina alticonica,planktic_forams,Acarinina alticonica,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,angulosa,,,,Acarinina angulosa,planktic_forams,Acarinina angulosa,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,aspensis,,,,Acarinina aspensis,planktic_forams,Acarinina aspensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_forams,Acarinina bullbrooki,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_forams,"Acarinina bullbrooki (Bolli, 1957 p.167, pl.38, figs.5a-b as Globorotalia)",,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,coalingensis,,,,Acarinina coalingensis,planktic_forams,Acarinina coalingensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,collactea,,,,Acarinina collactea,planktic_forams,Acarinina collactea,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,cuneicamerata,,,,Acarinina cuneicamerata,planktic_forams,Acarinina cuneicamerata,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,densa,,,,Acarinina densa,planktic_forams,Acarinina densa,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_forams,Acarinina esnaensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_forams,Acarinina esnehensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,mcgowrani,,,,Acarinina mcgowrani,planktic_forams,Acarinina mcgowrani,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,mckannai,,,,Acarinina mckannai,planktic_forams,Acarinina mckannai,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,medizzai,,,,Acarinina medizzai,planktic_forams,Acarinina medizzai,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,nitida,,,,Acarinina nitida,planktic_forams,Acarinina nitida,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,pentacamerata,,,,Acarinina pentacamerata,planktic_forams,Acarinina pentacamerata,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,praetopilensis,,,,Acarinina praetopilensis,planktic_forams,Acarinina praetopilensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,primitiva,,,,Acarinina primitiva,planktic_forams,Acarinina primitiva,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_forams,Acarinina pseudosubsphaerica,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_forams,"Acarinina pseudosubsphaerica Pearson and Berggren, 2006",,"in PBDB, so it will be classified correctly","Pearson and Berggren, 2006"
,,Acarinina,,,,pseudotopilensis,,,,Acarinina pseudotopilensis,planktic_forams,Acarinina pseudotopilensis,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,punctocarinata,,,,Acarinina punctocarinata,planktic_forams,Acarinina punctocarinata,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,quetra,,,,Acarinina quetra,planktic_forams,Acarinina quetra,,"in PBDB, so it will be classified correctly",
,,Acarinina ,,,,rohri,,,,Acarinina rohri,planktic_forams,Acarinina rohri,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,sibaiyaensis,,,,Acarinina sibaiyaensis,planktic_forams,Acarinina sibaiyaensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,soldadoensis,,,,Acarinina soldadoensis,planktic_forams,Acarinina soldadoensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,spp.,,,,Acarinina spp.,planktic_forams,Acarinina spp.,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,strabocella,,,,Acarinina strabocella,planktic_forams,Acarinina strabocella,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,subsphaerica,,,,Acarinina subsphaerica,planktic_forams,Acarinina subsphaerica,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,topilensis,,,,Acarinina topilensis,planktic_forams,Acarinina topilensis,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,triplex,,,,Acarinina triplex,planktic_forams,Acarinina triplex,,"in PBDB, so it will be classified correctly",
,,Acarinina,,,,wilcoxensis,,,,Acarinina wilcoxensis,planktic_forams,Acarinina wilcoxensis,,"in PBDB, so it will be classified correctly",
,,Archaeoglobigerina,,,,australis,,,,Archaeoglobigerina australis,planktic_forams,Archaeoglobigerina australis,,"in PBDB, so it will be classified correctly",
,,Archaeoglobigerina,,,,blowi,,,,Archaeoglobigerina blowi,planktic_forams,Archaeoglobigerina blowi,,"in PBDB, so it will be classified correctly",
,,Archaeoglobigerina,,,,bosquensis,,,,Archaeoglobigerina bosquensis,planktic_forams,Archaeoglobigerina bosquensis,,"in PBDB, so it will be classified correctly",
,,Archaeoglobigerina ,,,,cretacea,,,,Archaeoglobigerina cretacea,planktic_forams,Archaeoglobigerina cretacea,,"in PBDB, so it will be classified correctly",
,,Archaeoglobigerina,,,,sp.,,,,Archaeoglobigerina sp.,planktic_forams,Archaeoglobigerina sp.,,"in PBDB, so it will be classified correctly",
,,Beella,,,,digitata,,,,Beella digitata,planktic_forams,Beella digitata,,"in PBDB, so it will be classified correctly",
,,Biticinella,,,,breggiensis,,,,Biticinella breggiensis,planktic_forams,Biticinella breggiensis,,"in PBDB, so it will be classified correctly",
,,Bolliella,,,,calida,,,,Bolliella calida,planktic_forams,Bolliella calida,,"in PBDB, so it will be classified correctly",
,,Candeina,,,,praenitida,,,,Candeina praenitida,planktic_forams,Candeina praenitida,,"in PBDB, so it will be classified correctly",
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams,Cassigerinella chipolensis,,"in PBDB, so it will be classified correctly",
,,Cassigerinella ,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams,Cassigerinella chipolensis _T,,"in PBDB, so it will be classified correctly",
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_forams,Cassigerinella chipolensis _T_,,"in PBDB, so it will be classified correctly",
,,Cassigerinella,,,,martinezpicoi,,,,Cassigerinella martinezpicoi,planktic_forams,Cassigerinella martinezpicoi,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,,africanus,,,,Catapsydrax africanus,planktic_forams,Catapsydrax africanus,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,cf.,howei,,,,Catapsydrax cf. howei,planktic_forams,Catapsydrax cf. howei,,"in PBDB, so it will be classified correctly",
,,Catapsydrax ,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams,Catapsydrax dissimilis,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams,Catapsydrax dissimilis _T_ _M4a,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_forams,Catapsydrax dissimilis _T_ _M4a_,,"in PBDB, so it will be classified correctly",
,,Catapsydrax ,,,,dissimillis,,,,Catapsydrax dissimillis,planktic_forams,Catapsydrax dissimillis,,"in PBDB, so it will be classified correctly",
,,Catapsydrax ,,,,globiformis,,,,Catapsydrax globiformis,planktic_forams,Catapsydrax globiformis,,"in PBDB, so it will be classified correctly",
,,Catapsydrax ,,,,parvulus,,,,Catapsydrax parvulus,planktic_forams,Catapsydrax parvulus,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,,sp.,,,,Catapsydrax sp.,planktic_forams,Catapsydrax sp.,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,,stainforthi,,,,Catapsydrax stainforthi,planktic_forams,Catapsydrax stainforthi,,"in PBDB, so it will be classified correctly",
,,Catapsydrax ,,,,taroubaensis,,,,Catapsydrax taroubaensis,planktic_forams,Catapsydrax taroubaensis,,"in PBDB, so it will be classified correctly",
,,Catapsydrax ,,,,unicavus,,,,Catapsydrax unicavus,planktic_forams,Catapsydrax unicavus,,"in PBDB, so it will be classified correctly",
,,Catapsydrax,,,,unicavus,,,,Catapsydrax unicavus,planktic_forams,"Catapsydrax unicavus Bolli, Loeblich & Tappan, 1957 p.37, pl.7, figs.9a-c",,"in PBDB, so it will be classified correctly","Bolli, Loeblich & Tappan, 1957 p.37, pl.7, figs.9a-c"
,,Chiloguembelina,,,,crinita,,,,Chiloguembelina crinita,planktic_forams,Chiloguembelina crinita,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina,,,,cubensis,,,,Chiloguembelina cubensis,planktic_forams,Chiloguembelina cubensis,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina ,,,,midwayensis,,,,Chiloguembelina midwayensis,planktic_forams,Chiloguembelina midwayensis,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina ,,,,morsei,,,,Chiloguembelina morsei,planktic_forams,Chiloguembelina morsei,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina,,,,sp.,,,,Chiloguembelina sp.,planktic_forams,Chiloguembelina sp.,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina ,,,,subtriangularis,,,,Chiloguembelina subtriangularis,planktic_forams,Chiloguembelina subtriangularis,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina ,,,,trinitatensis,,,,Chiloguembelina trinitatensis,planktic_forams,Chiloguembelina trinitatensis,,"in PBDB, so it will be classified correctly",
,,Chiloguembelina ,,,,wilcoxensis,,,,Chiloguembelina wilcoxensis,planktic_forams,Chiloguembelina wilcoxensis,,"in PBDB, so it will be classified correctly",
,,Clavatorella ,,,,bermudezi,,,,Clavatorella bermudezi,planktic_forams,Clavatorella bermudezi,,"in PBDB, so it will be classified correctly",
,,Clavihedbergella,,,,simplex,,,,Clavihedbergella simplex,planktic_forams,Clavihedbergella simplex,,"in PBDB, so it will be classified correctly",
,,Contusotruncana ,,,,contusa,,,,Contusotruncana contusa,planktic_forams,Contusotruncana contusa,,"in PBDB, so it will be classified correctly",
,,Contusotruncana ,,,,fornicata,,,,Contusotruncana fornicata,planktic_forams,Contusotruncana fornicata,,"in PBDB, so it will be classified correctly",
,,Contusotruncana ,,,,patelliformis,,,,Contusotruncana patelliformis,planktic_forams,Contusotruncana patelliformis,,"in PBDB, so it will be classified correctly",
,,Contusotruncana ,,,,plicata,,,,Contusotruncana plicata,planktic_forams,Contusotruncana plicata,,"in PBDB, so it will be classified correctly",
,,Contusotruncana ,,,,walfischensis,,,,Contusotruncana walfischensis,planktic_forams,Contusotruncana walfischensis,,"in PBDB, so it will be classified correctly",
,,Costellagerina ,,,,pilula,,,,Costellagerina pilula,planktic_forams,Costellagerina pilula,,"in PBDB, so it will be classified correctly",
,,Cribrohantkenina ,,,,inflata,,,,Cribrohantkenina inflata,planktic_forams,Cribrohantkenina inflata,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,"""conglomerata""",,,,"Dentoglobigerina ""conglomerata""",planktic_forams,"Dentoglobigerina ""conglomerata""",,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_forams,Dentoglobigerina altispira _T_ _PL5,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_forams,Dentoglobigerina altispira _T_ _PL5_,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,altispira ,,globosa,,Dentoglobigerina altispira globosa,planktic_forams,Dentoglobigerina altispira globosa,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,baroemoenensis,,,,Dentoglobigerina baroemoenensis,planktic_forams,Dentoglobigerina baroemoensis,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_forams,Dentoglobigerina binaensis _T,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_forams,Dentoglobigerina binaensis _T_,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,galavasi,,,,Dentoglobigerina galavasi,planktic_forams,Dentoglobigerina galavasi,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_forams,Dentoglobigerina galavisi,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_forams,"Dentoglobigerina galavisi (Bermudez), 1961 p 1183-1184 pl IV fig 3 as Globigerina",,"in PBDB, so it will be classified correctly","(Bermudez), 1961 p 1183-1184 pl IV fig 3 as Globigerina"
,,Dentoglobigerina ,,,,globosa,,,,Dentoglobigerina globosa,planktic_forams,Dentoglobigerina globosa,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,globularis,,,,Dentoglobigerina globularis,planktic_forams,Dentoglobigerina globularis,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina ,,,,juxtabinaiensis,,,,Dentoglobigerina juxtabinaiensis,planktic_forams,Dentoglobigerina juxtabinaiensis,,"in PBDB, so it will be classified correctly",
,,Dentoglobigerina,,,,larmeui,,,,Dentoglobigerina larmeui,planktic_forams,Dentoglobigerina larmeui,,"in PBDB, so it will be classified correctly",
