Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Discoaster,,,,asymmetricus,,,,Discoaster asymmetricus,diatoms
,,Discoaster,,,,berggrenii,,,,Discoaster berggrenii,diatoms
,,Discoaster,,,,bollii,,,,Discoaster bollii,diatoms
,,Discoaster,,,,brouweri,,,,Discoaster brouweri,diatoms
,,Discoaster,,,,deflandrei,,,,Discoaster deflandrei,diatoms
,,Discoaster,,,,druggii,,,,Discoaster druggii,diatoms
,,Discoaster,,,,hamatus,,,,Discoaster hamatus,diatoms
,,Discoaster,,,,kugleri,,,,Discoaster kugleri,diatoms
,,Discoaster,,,,moorei,,,,Discoaster moorei,diatoms
,,Discoaster,,,,neohamatus,,,,Discoaster neohamatus,diatoms
,,Discoaster ,,,,entaradiatus,,,,Discoaster entaradiatus,diatoms
,,Discoaster,,,,petaliformis,,,,Discoaster petaliformis,diatoms
,,Discoaster,,,,prepentaradiatus,,,,Discoaster prepentaradiatus,diatoms
,,Discoaster,,,,quinqueramus,,,,Discoaster quinqueramus,diatoms
,,Discoaster,,,,signus,,,,Discoaster signus,diatoms
,,Discoaster,,,,spp.,,,,Discoaster spp.,diatoms
,,Discoaster,,,,surculus,,,,Discoaster surculus,diatoms
,,Discoaster,,,,tanii,,,,Discoaster tanii,diatoms
,,Discoaster,,,,variabilis,,,,Discoaster variabilis,diatoms
,,Emiliania,,,,huxleyi,,,,Emiliania huxleyi,diatoms
,,Florisphaera,,,,profunda,,,,Florisphaera profunda,diatoms
,,Gephyrocapsa,,,,sp.,,,4-5.5 microns,Gephyrocapsa sp. (4-5.5 microns),diatoms
,,Gephyrocapsa,,,,sp.,,,<4 microns,Gephyrocapsa sp. (<4 microns),diatoms
,,Helicosphaera,,,,ampliaperta,,,,Helicosphaera ampliaperta,diatoms
,,Helicosphaera,,,,bramlettei,,,,Helicosphaera bramlettei,diatoms
,,Helicosphaera,,,,carteri,,,,Helicosphaera carteri,diatoms
,,Helicosphaera,,,,compacta,,,,Helicosphaera compacta,diatoms
,,Helicosphaera,,,,euphratis,,,,Helicosphaera euphratis,diatoms
,,Lanternithus,,,,minutus,,,,Lanternithus minutus,diatoms
,,Nicklithus,,,,amplificus,,,,Nicklithus amplificus,diatoms
,,Orthorhabdus,,,,serratus,,,,Orthorhabdus serratus,diatoms
,,Pontosphaera,,,,exilis,,,,Pontosphaera exilis,diatoms
,,Pontosphaera,,,,multipora,,,,Pontosphaera multipora,diatoms
,,Pontosphaera,,,,punctosa,,,,Pontosphaera punctosa,diatoms
,,Pontosphaera,,,,spp.,,,,Pontosphaera spp.,diatoms
,,Pseudoemiliania,,,,lacunosa,,,,Pseudoemiliania lacunosa,diatoms
,,Reticulofenestra,,,,bisecta,,5-10 microns,,Reticulofenestra bisecta 5-10 microns,diatoms
,,Reticulofenestra,,,,bisecta,,>10 microns,,Reticulofenestra bisecta >10 microns,diatoms
,,Reticulofenestra,,,,erbae,,,,Reticulofenestra erbae,diatoms
,,Reticulofenestra,,,,lockeri,,,,Reticulofenestra lockeri,diatoms
,,Reticulofenestra,,,,pseudoumbilicus,,,,Reticulofenestra pseudoumbilicus,diatoms
,,Reticulofenestra,,,,sp.,,5-7 microns,,Reticulofenestra sp. 5-7 microns,diatoms
,,Reticulofenestra,,,,spp.,,small,,Reticulofenestra spp. small,diatoms
,,Reticulofenestra,,,,umbilicus,,,,Reticulofenestra umbilicus,diatoms
,,Rhabdosphaera,,,,spp.,,,,Rhabdosphaera spp.,diatoms
,,Scyphosphaera,,,,spp.,,,,Scyphosphaera spp.,diatoms
,,Sphenolithus,,,,abies,,,,Sphenolithus abies,diatoms
,,Sphenolithus,,,,belemnos,,,,Sphenolithus belemnos,diatoms
,,Sphenolithus,,,,calyculus,,,,Sphenolithus calyculus,diatoms
,,Sphenolithus,,,,capricornutus,,,,Sphenolithus capricornutus,diatoms
,,Sphenolithus,,,,ciperoensis,,,,Sphenolithus ciperoensis,diatoms
,,Sphenolithus,,,,delphix,,,,Sphenolithus delphix,diatoms
,,Sphenolithus,,,,disbelemnos,,,,Sphenolithus disbelemnos,diatoms
,,Sphenolithus,,,,dissimilis,,,,Sphenolithus dissimilis,diatoms
,,Sphenolithus,,,,heteromorphus,,,,Sphenolithus heteromorphus,diatoms
,,Sphenolithus,,,,moriformis,,,,Sphenolithus moriformis,diatoms
,,Sphenolithus,,,,pospichalii,,,,Sphenolithus pospichalii,diatoms
,,Sphenolithus,,,,predistentus,,,,Sphenolithus predistentus,diatoms
,,Sphenolithus,,,,spp.,,,,Sphenolithus spp.,diatoms
,,Syracosphaera,,,,spp.,,,,Syracosphaera spp.,diatoms
,,Triquetrorhabdulus,,,,carinatus,,,,Triquetrorhabdulus carinatus,diatoms
,,Triquetrorhabdulus,,,,longus,,,,Triquetrorhabdulus longus,diatoms
,,Triquetrorhabdulus,,,,rugosus,,,,Triquetrorhabdulus rugosus,diatoms
,,Umbilicosphaera,,,,rotula,,,,Umbilicosphaera rotula,diatoms
,,Umbilicosphaera,,,,sibogae,,,,Umbilicosphaera sibogae,diatoms
,,Zygrhablithus,,,,bijugatus,,,,Zygrhablithus bijugatus,diatoms
,,Cyclicargolithus,,,,floridanus,,,,Cyclicargolithus floridanus,diatoms
,,Discoaster,,,,tamalis,,,,Discoaster tamalis,diatoms
,,Thalassiosira,,,,"""palmeri""",,,,"Thalassiosira ""palmeri""",diatoms
,,"""Skeletonema""",,,,utriculosa,,,,"""Skeletonema"" utriculosa",diatoms
,,Achnanthes,,,,brevipes,,,,Achnanthes brevipes,diatoms
,,Achnanthes,,,,diapar,,,,Achnanthes diapar,diatoms
,,Achnanthes,,,,inflata,,,,Achnanthes inflata,diatoms
,,Achnanthes,,,,lanceolata,,,,Achnanthes lanceolata,diatoms
,,Achnanthes,,,,sp.,,,,Achnanthes sp.,diatoms
,,Achnanthes,,,,spp.,,,,Achnanthes spp.,diatoms
,,Actiniscus,,,,pentasterias,,,,Actiniscus pentasterias,diatoms
,,Actinocyclus,,,,actinochilus,,,,Actinocyclus actinochilus,diatoms
,,Actinocyclus,,,,curvatulus,,,,Actinocyclus curvatulus,diatoms
,,Actinocyclus,,,,dimorphus,,,,Actinocyclus dimorphus,diatoms
,,Actinocyclus,,,,ellipticus,,,,Actinocyclus ellipticus,diatoms
,,Actinocyclus,,,,ellipticus,,lanceolata,,Actinocyclus ellipticus lanceolata,diatoms
,,Actinocyclus,,,,elongatus,,,,Actinocyclus elongatus,diatoms
,,Actinocyclus,,,,endoi,,,,Actinocyclus endoi,diatoms
,,Actinocyclus,,,,fasciculatus,,,,Actinocyclus fasciculatus,diatoms
,,Actinocyclus,,,,fryxellae,,,,Actinocyclus fryxellae,diatoms
,,Actinocyclus,,,,ingens,,,,Actinocyclus ingens,diatoms
,,Actinocyclus,,,,ingens,,nodus,,Actinocyclus ingens nodus,diatoms
,,Actinocyclus,,,,ingens,,ingens,,Actinocyclus ingens ingens,diatoms
,,Actinocyclus,,,,ingens,,ovalis,,Actinocyclus ingens ovalis,diatoms
,,Actinocyclus,,,,karstenii,,,,Actinocyclus karstenii,diatoms
,,Actinocyclus,,,,maccollumii,,,,Actinocyclus maccollumii,diatoms
,,Actinocyclus,,,,mahoodii,,,,Actinocyclus mahoodii,diatoms
,,Actinocyclus,,,,moronensis,,,,Actinocyclus moronensis,diatoms
,,Actinocyclus,,,,ochotensis,,,,Actinocyclus ochotensis,diatoms
,,Actinocyclus,,,,octonarius,,,,Actinocyclus octonarius,diatoms
,,Actinocyclus,,,,octonarius,,tenellus,,Actinocyclus octonarius tenellus,diatoms
,,Actinocyclus,,,,oculatus,,,,Actinocyclus oculatus,diatoms
,,Actinocyclus,,,,robustus,,,,Actinocyclus robustus,diatoms
,,Actinocyclus,,,,sp. C,,,,Actinocyclus sp. C,diatoms
,,Actinocyclus,,,,sp.,,,,Actinocyclus sp.,diatoms
,,Actinocyclus,,,cf.,tsugaruensis,,,,Actinocyclus cf. tsugaruensis,diatoms
,,Actinocyclus,,,,spp.,,,,Actinocyclus spp.,diatoms
,,Actinocyclus,,,,subtilis,,,,Actinocyclus subtilis,diatoms
,,Actinocyclus,,,,octonarius,var.,asteriscus,,Actinocyclus octonarius var. asteriscus,diatoms
,,Actinocyclus,,,,sp. F,,,,Actinocyclus sp. F,diatoms
,,Actinocyclus,,,,senarius,,,,Actinocyclus senarius,diatoms
,,Actinocyclus,,,,splendens,,,,Actinocyclus splendens,diatoms
,,Actinocyclus,,,,undulatus,,,,Actinocyclus undulatus,diatoms
,,Actinocyclus,,,,vulgaris,,,,Actinocyclus vulgaris,diatoms
,,Actinocyclus,,,aff.,karstenii,,,,Actinocyclus aff. karstenii,diatoms
,,Actinocyclus,,,,ellipticus,f.,lanceolata,,Actinocyclus ellipticus f. lanceolata,diatoms
,,Actinocyclus,,,,ellipticus,var.,javanica,,Actinocyclus ellipticus var. javanica,diatoms
,,Alveus,,,,marinus,,,,Alveus marinus,diatoms
,,Amphitetra,,,,spp.,,,,Amphitetra spp.,diatoms
,,Amphora,,,,sp.,,,,Amphora sp.,diatoms
,,Anaulus,,,,spp.,,,,Anaulus spp.,diatoms
,,Annellus,,,,californicus,,,,Annellus californicus,diatoms
,,Arachnoidiscus,,,,ehrenbergi,,,,Arachnoidiscus ehrenbergi,diatoms
,,Arachnoidiscus,,,,spp.,,,,Arachnoidiscus spp.,diatoms
,,Araniscus,,,,lewisianus,,,,Araniscus lewisianus,diatoms
,,Araniscus,,,,spp.,,,,Araniscus spp.,diatoms
,,Asterolampra,,,,acutiloba,,,,Asterolampra acutiloba,diatoms
,,Asterolampra,,,,eximia,,,,Asterolampra eximia,diatoms
,,Asterolampra,,,,grevillei,,,,Asterolampra grevillei,diatoms
,,Asterolampra,,,,marylandica,,,,Asterolampra marylandica,diatoms
,,Asterolampra,,,,arachne,,,,Asterolampra arachne,diatoms
,,Asterolampra,,,,cleveanus,,,,Asterolampra cleveanus,diatoms
,,Asterolampra,,,,concavus,,,,Asterolampra concavus,diatoms
,,Asteromphalus,,,,elegans,,,,Asteromphalus elegans,diatoms
,,Asteromphalus,,,,flabellatus,,,,Asteromphalus flabellatus,diatoms
,,Asteromphalus,,,,grevillei,,,,Asteromphalus grevillei,diatoms
,,Asteromphalus,,,,hookeri,,,,Asteromphalus hookeri,diatoms
,,Asteromphalus,,,,kennettii,,,,Asteromphalus kennettii,diatoms
,,Asteromphalus,,,,parvulus,,,,Asteromphalus parvulus,diatoms
,,Asteromphalus,,,,robustus,,,,Asteromphalus robustus,diatoms
,,Asteromphalus,,,,spp.,,,,Asteromphalus spp.,diatoms
,,Asteromphalus,,,,symmetricus,,,,Asteromphalus symmetricus,diatoms
,,Aulacodiscus,,,,brownei,,,,Aulacodiscus brownei,diatoms
,,Aulacoseira,,,,granulata,,,,Aulacoseira granulata,diatoms
,,Aulacoseira,,,,spp.,,,,Aulacoseira spp.,diatoms
,,Azpeitia,,,,aeginensis,,,,Azpeitia aeginensis,diatoms
,,Azpeitia,,,,africana,,,,Azpeitia africana,diatoms
,,Azpeitia,,,,apiculata,,,,Azpeitia apiculata,diatoms
,,Azpeitia,,,,barronii,,,,Azpeitia barronii,diatoms
,,Azpeitia,,,,burky,,,,Azpeitia burky,diatoms
,,Azpeitia,,,,endoi,,,,Azpeitia endoi,diatoms
,,Azpeitia,,,,gombosi,,,,Azpeitia gombosi,diatoms
,,Azpeitia,,,,neocrenulata,,,,Azpeitia neocrenulata,diatoms
,,Azpeitia,,,,nodulifera,,,,Azpeitia nodulifera,diatoms
,,Azpeitia,,,,nodulifera,f.,cyclopa,,Azpeitia nodulifera f. cyclopa,diatoms
,,Azpeitia,,,,praenodulifera,,,,Azpeitia praenodulifera,diatoms
,,Azpeitia,,,,salisburyana,,,,Azpeitia salisburyana,diatoms
,,Azpeitia,,,,sp.,,,,Azpeitia sp.,diatoms
,,Azpeitia,,,,spp.,,,,Azpeitia spp.,diatoms
,,Azpeitia,,,,tabularis,,,,Azpeitia tabularis,diatoms
,,Azpeitia,,,,vetustissima,,,,Azpeitia vetustissima,diatoms
,,Bachmannocena,,,,pappii,,,,Bachmannocena pappii,diatoms
,,Bacteriastrum,,,,elongatum,,,,Bacteriastrum elongatum,diatoms
,,Bacteriastrum,,,,furcatum,,,,Bacteriastrum furcatum,diatoms
,,Bacteriastrum,,,,hyalinum,,,,Bacteriastrum hyalinum,diatoms
,,Bacteriastrum,,,,sp.,,,,Bacteriastrum sp.,diatoms
,,Bacteriastrum,,,,spp.,,,,Bacteriastrum spp.,diatoms
,,Bacterosira,,,,fragilis,,,,Bacterosira fragilis,diatoms
,,Bacterosira,,,,bathyomphala,,,,Bacterosira bathyomphala,diatoms
,,Bacterosira,,,,spp.,,,,Bacterosira spp.,diatoms
,,Bogorovia,,,,barronii,,,,Bogorovia barronii,diatoms
,,Bogorovia,,,,lancettula,,,,Bogorovia lancettula,diatoms
,,Bogorovia,,,,veniamini,,,,Bogorovia veniamini,diatoms
,,Brightwellia,,,,sp.,,,,Brightwellia sp.,diatoms
,,Caloneis,,,,bacillum,,,,Caloneis bacillum,diatoms
,,Cavitatus,,,,jouseanus,,,,Cavitatus jouseanus,diatoms
,,Cavitatus,,,,linearis,,,,Cavitatus linearis,diatoms
,,Cavitatus,,,,miocenicus,,,,Cavitatus miocenicus,diatoms
,,Cavitatus,,,,spp.,,,,Cavitatus spp.,diatoms
,,Cestodiscus,,,,peplum,,,,Cestodiscus peplum,diatoms
,,Cestodiscus,,,,pulchellus,,,,Cestodiscus pulchellus,diatoms
,,Cestodiscus,,,,pulchellus,var.,maculatus,,Cestodiscus pulchellus var. maculatus,diatoms
,,Cestodiscus,,,,sp.,,,,Cestodiscus sp.,diatoms
,,Cestodiscus,,,,spp.,,,,Cestodiscus spp.,diatoms
,,Cestodiscus,,,,trochus,,,,Cestodiscus trochus,diatoms
,,Chaetoceros,,,,spp.,,,,Chaetoceros spp.,diatoms
,,Charcotia,,,,actinochilus,,,,Charcotia actinochilus,diatoms
,,Cocconeis ,,,,californica,,,,Cocconeis californica,diatoms
,,Cocconeis ,,,,costata,,,,Cocconeis costata,diatoms
,,Cocconeis ,,,,disculus,,,,Cocconeis disculus,diatoms
,,Cocconeis ,,,,fluminensis,,,,Cocconeis fluminensis,diatoms
,,Cocconeis ,,,,pseudomarginatus,,,,Cocconeis pseudomarginatus,diatoms
,,Cocconeis ,,,,scutellum,,,,Cocconeis scutellum,diatoms
,,Cocconeis ,,,,spp.,,,,Cocconeis spp.,diatoms
,,Corbisema,,,,hastata,,hastata,,Corbisema hastata hastata,diatoms
,,Corbisema,,,,triacantha,,,,Corbisema triacantha,diatoms
,,Corethron,,,,criophilum,,,,Corethron criophilum,diatoms
,,Corethron,,,,pennatum,,,,Corethron pennatum,diatoms
,,Coscinodiscus,,,,argus,,,,Coscinodiscus argus,diatoms
,,Coscinodiscus,,,,asteromphalus,,,,Coscinodiscus asteromphalus,diatoms
,,Coscinodiscus,,,,decrescens,,,,Coscinodiscus decrescens,diatoms
,,Coscinodiscus,,,,gigas,var.,diorama,,Coscinodiscus gigas var. diorama,diatoms
,,Coscinodiscus,,,,lewisianus,,,,Coscinodiscus lewisianus,diatoms
,,Coscinodiscus,,,,lewisianus,var.,spiralis,,Coscinodiscus lewisianus var. spiralis,diatoms
,,Coscinodiscus,,,,marginatus,,,,Coscinodiscus marginatus,diatoms
,,Coscinodiscus,,,,nodulifer,,,,Coscinodiscus nodulifer,diatoms
,,Coscinodiscus,,,,obscurus,,,,Coscinodiscus obscurus,diatoms
,,Coscinodiscus,,,,oculus-iridis,,,,Coscinodiscus oculus-iridis,diatoms
,,Coscinodiscus,,,,radiatus,,,,Coscinodiscus radiatus,diatoms
,,Coscinodiscus,,,,sp. A,,,,Coscinodiscus sp. A,diatoms
,,Coscinodiscus,,,,spp.,,,,Coscinodiscus spp.,diatoms
,,Coscinodiscus,,,,symbolophorus,,,,Coscinodiscus symbolophorus,diatoms
,,Coscinodiscus,,,,temperei,var.,delicata,,Coscinodiscus temperei var. delicata,diatoms
,,Craspedodiscus,,,,coscinodiscus,,,,Craspedodiscus coscinodiscus,diatoms
,,Craspedodiscus,,,,elegans,,,,Craspedodiscus elegans,diatoms
,,Creania,,,,lacyae,,,,Creania lacyae,diatoms
,,Crucidenticula,,,,kanayae,,,,Crucidenticula kanayae,diatoms
,,Crucidenticula,,,,nicobarica,,,,Crucidenticula nicobarica,diatoms
,,Cussia,,,,lancettula,,,,Cussia lancettula,diatoms
,,Cyclotella,,,,kutzingiana,,,,Cyclotella kutzingiana,diatoms
,,Cyclotella,,,,meneghiniana,,,,Cyclotella meneghiniana,diatoms
,,Cyclotella,,,,spp.,,,,Cyclotella spp.,diatoms
,,Cyclotella,,,,striata,,,,Cyclotella striata,diatoms
,,Cymatosira,,,,biharensis,,,,Cymatosira biharensis,diatoms
,,Cymbella,,,,spp.,,,,Cymbella spp.,diatoms
,,Cymbella,,,,tumida,,,,Cymbella tumida,diatoms
,,Dactylacanthis,,,,spp.,,,,Dactylacanthis spp.,diatoms
,,Dactyliosolen,,,,antarcticus,,,,Dactyliosolen antarcticus,diatoms
,,Delphineis,,,,angustata,,,,Delphineis angustata,diatoms
,,Delphineis,,,,kippae,,,,Delphineis kippae,diatoms
,,Delphineis,,,,simonsenii,,,,Delphineis simonsenii,diatoms
,,Delphineis,,,,spp.,,,,Delphineis spp.,diatoms
,,Delphineis,,,,surirella,,,,Delphineis surirella,diatoms
,,Neodenticula,,,,seminae,,,,Neodenticula seminae,diatoms
,,Denticulopsis,,,,barronii,,,,Denticulopsis barronii,diatoms
,,Denticulopsis,,,cf.,katayamae,,,,Denticulopsis cf. katayamae,diatoms
,,Denticulopsis,,,,crassa,,,,Denticulopsis crassa,diatoms
,,Denticulopsis,,,,delicata,,,,Denticulopsis delicata,diatoms
,,Denticulopsis,,,,dimorpha,,,,Denticulopsis dimorpha,diatoms
,,Denticulopsis,,,,dimorpha,var.,areolata,,Denticulopsis dimorpha var. areolata,diatoms
,,Denticulopsis,,,,hustedtii,,,,Denticulopsis hustedtii,diatoms
,,Denticulopsis,,,,hyalina,,,,Denticulopsis hyalina,diatoms
,,Denticulopsis,,,,ichikawae,,,,Denticulopsis ichikawae,diatoms
,,Denticulopsis,,,,katayamae,,,,Denticulopsis katayamae,diatoms
,,Denticulopsis,,,,lauta,,,,Denticulopsis lauta,diatoms
,,Denticulopsis,,,,maccollumii,,,,Denticulopsis maccollumii,diatoms
,,Denticulopsis,,,,okunoi,,,,Denticulopsis okunoi,diatoms
,,Denticulopsis,,,,ovata,,,,Denticulopsis ovata,diatoms
,,Denticulopsis,,,,praedimorpha,,,,Denticulopsis praedimorpha,diatoms
,,Denticulopsis,,,,praedimorpha,var.,intermedia,,Denticulopsis praedimorpha var. intermedia,diatoms
,,Denticulopsis,,,,praedimorpha,var.,minor,,Denticulopsis praedimorpha var. minor,diatoms
,,Denticulopsis,,,,praelauta,,,,Denticulopsis praelauta,diatoms
,,Denticulopsis,,,,simonsenii,,,,Denticulopsis simonsenii,diatoms
,,Denticulopsis,,,,spp.,,,,Denticulopsis spp.,diatoms
,,Denticulopsis,,,,vulgaris,,,,Denticulopsis vulgaris,diatoms
,,Denticulopsis,,,s.l.,lauta,,,,Denticulopsis s.l. lauta,diatoms
,,Dicladia,,,,lorenzianus,,,,Dicladia lorenzianus,diatoms
,,Dicladia,,,,sp.,,,,Dicladia sp.,diatoms
,,Dictyocha,,,,pulchella,,,,Dictyocha pulchella,diatoms
,,Dictyocha,,,,speculum,,,,Dictyocha speculum,diatoms
,,Dictyocha,,,,spp.,,,,Dictyocha spp.,diatoms
,,Diplomenora,,,,cocconeisformis,,,,Diplomenora cocconeisformis,diatoms
,,Diploneis,,,,aestuari,,,,Diploneis aestuari,diatoms
,,Diploneis,,,,bombus,,,,Diploneis bombus,diatoms
,,Diploneis,,,,elliptica,,,,Diploneis elliptica,diatoms
,,Diploneis,,,,fusca,,,,Diploneis fusca,diatoms
,,Diploneis,,,,ovalis,,,,Diploneis ovalis,diatoms
,,Diploneis,,,,smithii,,,,Diploneis smithii,diatoms
,,Diploneis,,,,spp.,,,,Diploneis spp.,diatoms
,,Dispinodiscus,,,,sp.,,,,Dispinodiscus sp.,diatoms
,,Distephanus,,,,crux,,,,Distephanus crux,diatoms
,,Dictyocha,,,,fibula,,,,Dictyocha fibula,diatoms
,,Endictya,,,,robusta,,,,Endictya robusta,diatoms
,,Entopyla,,,,spp.,,,,Entopyla spp.,diatoms
,,Epithemia,,,,argus,,,,Epithemia argus,diatoms
,,Epithemia,,,,turgida,,,,Epithemia turgida,diatoms
,,Ethmodiscus,,,,rex,,,,Ethmodiscus rex,diatoms
,,Ethmodiscus,,,,sp.,,,,Ethmodiscus sp.,diatoms
,,Eucampia,,,,antactica,var.,twista,,Eucampia antactica var. twista,diatoms
,,Eucampia,,,,antactica,,,,Eucampia antactica,diatoms
,,Eunotia,,,,spp.,,,,Eunotia spp.,diatoms
,,Eurossia,,,,irregularis,var.,incurvatus,,Eurossia irregularis var. incurvatus,diatoms
,,Eurossia,,,,irregularis,var.,irregularis,,Eurossia irregularis var. irregularis,diatoms
,,Eustephanias,,,,spp.,,,,Eustephanias spp.,diatoms
,,Fragilariopsis,,,,cylindrus,,,,Fragilariopsis cylindrus,diatoms
,,Fragilariopsis,,,,evenescens,,,,Fragilariopsis evenescens,diatoms
,,Fragilaria,,,,leptostauron,,,,Fragilaria leptostauron,diatoms
,,Fragilaria,,,,sp.,,,,Fragilaria sp.,diatoms
,,Fragilariopsis,,,,arcula,,,,Fragilariopsis arcula,diatoms
,,Fragilariopsis,,,,aurica,,,,Fragilariopsis aurica,diatoms
,,Fragilariopsis,,,,barronii,,,,Fragilariopsis barronii,diatoms
,,Fragilariopsis,,,,sp.,,,,Fragilariopsis sp.,diatoms
,,Fragilariopsis,,,,bohatyi,,,,Fragilariopsis bohatyi,diatoms
,,Fragilariopsis,,,,claviceps,,,,Fragilariopsis claviceps,diatoms
,,Fragilariopsis,,,,clementia,,,,Fragilariopsis clementia,diatoms
,,Fragilariopsis,,,,curta,,,,Fragilariopsis curta,diatoms
,,Fragilariopsis,,,,doliolus,,,,Fragilariopsis doliolus,diatoms
,,Fragilariopsis,,,,donahuensis,,,,Fragilariopsis donahuensis,diatoms
,,Fragilariopsis,,,,fossilis,,,,Fragilariopsis fossilis,diatoms
,,Fragilariopsis,,,,interfrigidaria,,,,Fragilariopsis interfrigidaria,diatoms
,,Fragilariopsis,,,,januaria,,,,Fragilariopsis januaria,diatoms
,,Fragilariopsis,,,,kerguelensis,,,,Fragilariopsis kerguelensis,diatoms
,,Fragilariopsis,,,,laqueus,,,,Fragilariopsis laqueus,diatoms
,,Fragilariopsis,,,,linearis,,,,Fragilariopsis linearis,diatoms
,,Fragilariopsis,,,,maleinterpretaria,,,,Fragilariopsis maleinterpretaria,diatoms
,,Fragilariopsis,,,,obliquecostata,,,,Fragilariopsis obliquecostata,diatoms
,,Fragilariopsis,,,,praecurta,,,,Fragilariopsis praecurta,diatoms
,,Fragilariopsis,,,,praeinterfrigidaria,,,,Fragilariopsis praeinterfrigidaria,diatoms
,,Fragilariopsis,,,,pseudonana,,,,Fragilariopsis pseudonana,diatoms
,,Fragilariopsis,,,,pusilla,,,,Fragilariopsis pusilla,diatoms
,,Fragilariopsis,,,,reinholdii,,,,Fragilariopsis reinholdii,diatoms
,,Fragilariopsis,,,,rhombica,,,,Fragilariopsis rhombica,diatoms
,,Fragilariopsis,,,,ritscheri,,,,Fragilariopsis ritscheri,diatoms
,,Fragilariopsis,,,,robusta,,,,Fragilariopsis robusta,diatoms
,,Fragilariopsis,,,,separanda,,,,Fragilariopsis separanda,diatoms
,,Fragilariopsis,,,,spp.,,,,Fragilariopsis spp.,diatoms
,,Fragilariopsis,,,,sublinearis,,,,Fragilariopsis sublinearis,diatoms
,,Fragilariopsis,,,,tigris,,,,Fragilariopsis tigris,diatoms
,,Fragilariopsis,,,,truncata,,,,Fragilariopsis truncata,diatoms
,,Fragilariopsis,,,,weaveri,,,,Fragilariopsis weaveri,diatoms
,,Gomphonema,,,,olivacium,,,,Gomphonema olivacium,diatoms
,,Goniothecium,,,,odontella,,,,Goniothecium odontella,diatoms
,,Grammatophora,,,,spp.,,,,Grammatophora spp.,diatoms
,,Halamphora,,,,costata,,,,Halamphora costata,diatoms
,,Halamphora,,,,spp.,,,,Halamphora spp.,diatoms
,,Haslea,,,,sp.,,,,Haslea sp.,diatoms
,,Hemiaulus,,,,altus,,,,Hemiaulus altus,diatoms
,,Hemiaulus,,,,angustobrachiatus,,,,Hemiaulus angustobrachiatus,diatoms
,,Hemiaulus,,,,caracteristicus,,,,Hemiaulus caracteristicus,diatoms
,,Hemiaulus,,,,danicus,,,,Hemiaulus danicus,diatoms
,,Hemiaulus,,,,dissimilis,,,,Hemiaulus dissimilis,diatoms
,,Hemiaulus,,,,grassus,,,,Hemiaulus grassus,diatoms
,,Hemiaulus,,,,incisus,,,,Hemiaulus incisus,diatoms
,,Hemiaulus,,,,peripterus,var.,peripterus,,Hemiaulus peripterus var. peripterus,diatoms
,,Hemiaulus,,,,polycystinorum,,,,Hemiaulus polycystinorum,diatoms
,,Hemiaulus,,,,sp.,,,,Hemiaulus sp.,diatoms
,,Hemidiscus,,,,cuneiformis,,,,Hemidiscus cuneiformis,diatoms
,,Hemidiscus ,,,,karstenii,,,,Hemidiscus karstenii,diatoms
