leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FCAND0010,Candeina nitida,PRESENT,  ,1,3f62301c6bb834921f9e11b13a1e8255
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0118,Globorotalia crassaformis,1%,  ,1,fae9c03c5565ac1269dcf7492ecde626
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0222,Globorotalia hirsuta,2%,  ,1,f2d47c0b2de1ffde67ace8277d581def
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0246,Globorotalia inflata,9%,  ,1,61436c048006857e22098ad8494ac3c9
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0298,Globorotalia menardii,PRESENT,  ,1,21a8579d7fa3a0c993664db1ddb44415
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0486,Globorotalia scitula,3%,  ,1,c8ee0c0ba67bc137a91da7e51c4280e3
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0543,Globorotalia truncatulinoides (dex),3%,  ,1,48cf4d5f47b6a34a369f96dbc3859633
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOA0547,Globorotalia truncatulinoides (sin),4%,  ,1,e8da5c32edfa49ca1322980f6d7642cc
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOD0090,Globigerinoides conglobatus,1%,  ,1,3f70a67978fe27c3cbf0b748822ad8eb
72,516,F,1,1,6.0,8.0,169.10,169.17,24,"BARASH,MAXS.;OSKINA,NATALIAS",,72,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,852,FGLOD0410,Globigerinoides ruber,16%,  ,1,f6c3b4be58b13b51dc4e2f13066b0838
