leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
117,721,C,001,Hydraulic (Advanced) Piston Core,01,CLE,000,,,150,,,foram-nannofossil ooze,"pale olive (0-5 cm), gray/light gray (5-80, 122-138 cm), olive (80-122, 138-150 cm)","5y 6/4 (0-5 cm), alternating 5y 6/1 and 5y 4/3","minor bioturbation (40-60, 90-115, 135-145 cm)",soupy (0-2 cm),,,"forams, nannos",dark layers have more terrigenous clay,,,H,16.67776,59.86450,0000.00,0,150
117,721,C,001,Hydraulic (Advanced) Piston Core,02,CLE,000,,,150,,,foram-bearing nannofossil ooze,"mottled olive (0-106 cm), olive (106-150 cm)","5y 5/3-5y 4/3 (0-106 cm),5y 5/3(106-113cm),5y 4/3(113-150cm)","mottling (0-106 cm), minor bioturbation (75-120 cm)",,,,"forams, nannos",dark layers have more terrigenous clay,,,H,16.67776,59.86450,0001.50,150,300
117,721,C,001,Hydraulic (Advanced) Piston Core,03,CLE,000,,,045,,,foram-bearing nannofossil ooze,olive,5y 4/3,minor bioturbation,,,,"forams, nannos",dark layers have more terrigenous clay,,,H,16.67776,59.86450,0003.00,300,345
117,721,C,001,Hydraulic (Advanced) Piston Core,CC,CLE,000,,,015,,,foram-nannofossil ooze,"olive gray (0-7 cm), olive (7-15 cm)","5y 5/2 (0-7 cm), 5y 3/4 (7-15 cm)",minor bioturbation,slightly disturbed,,,"forams, nannos",dark layers have more terrigenous clay,,,H,16.67776,59.86450,0003.48,348,363
117,721,C,002,Hydraulic (Advanced) Piston Core,01,KRI,000,,,150,,,nannofossil ooze,"pale olive (0-89, 108-138 cm), light gray (89-108 cm), light olive gray (138-150 cm)","5y 6/3, 5y 7/1, 5y 6/2","minor bioturbation (61-138 cm), mottling",highly disturbed (0-61 cm),,,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0003.60,359,509
117,721,C,002,Hydraulic (Advanced) Piston Core,02,CLE,000,,,150,,,"nannofossil ooze, void (149-150 cm)","gray/light gray (0-22, 111-150 cm), olive (22-111 cm), black pyrite","5y 6/1, 5y 5/3 (22-33 cm), 5y 4/3 (33-111 cm)",minor bioturbation (25-33 cm),,,pyrite spots,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0005.10,509,659
117,721,C,002,Hydraulic (Advanced) Piston Core,03,CLE,000,,,150,,,nannofossil ooze,"gray/light gray (0-27cm), olive gray (27-45cm), gray (45-56, 63-150cm), olive (56-63cm), black pyrite","5y 6/1, 5y 4/2, 5y 5/1, 5y 4/3","burrows, minor bioturbation",,,pyrite burrow linings,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0006.60,659,809
117,721,C,002,Hydraulic (Advanced) Piston Core,04,KRI,000,,,113,,,nannofossil ooze,"olive gray (0-21cm), light olive gray-light gray-light olive gray (21-55cm), light gray (55-113 cm)","5y 5/2, 5y 6/2-5y 7/1-5y 6/2, 5y 7/2","minor bioturbation, burrow mottling",,,,nannos,"dark layers have more terrigenous silty clay; gradational contacts (21, 55, 113 cm)",,,H,16.67776,59.86450,0008.10,810,923
117,721,C,002,Hydraulic (Advanced) Piston Core,04,KRI,113,,,150,,,nannofossil ooze,"light gray (113-131 cm), light greenish gray (131-145 cm), light olive gray (145-150 cm)","5y 7/1, 5gy 7/1, 5y 6/2","minor bioturbation, burrow mottling",,,,nannos,dark layers have more terrigenous silty clay; gradational contact (113 cm),,,H,16.67776,59.86450,0008.10,923,960
117,721,C,002,Hydraulic (Advanced) Piston Core,05,CLE,000,,,150,,,nannofossil ooze,"gray/light gray (0-60 cm), olive (60-150 cm), black? pyrite","5y 6/1 (0-60 cm), 5y 4/3 (60-150 cm)","minor bioturbation, burrows",,,pyrite burrow linings,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0009.60,960,1110
117,721,C,002,Hydraulic (Advanced) Piston Core,06,CLE,000,,,150,,,nannofossil ooze,"gray (0-11, 70-99, 136-150 cm), olive gray (11-70, 127-136 cm), gray/light gray (99-127 cm)","5y 5/1, 5y 5/2, 5y 6/1","minor bioturbation (0-30, 99-150 cm)",,,,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0011.10,1110,1260
117,721,C,002,Hydraulic (Advanced) Piston Core,07,CLE,000,,,073,,,nannofossil ooze,"light gray, black? pyrite",5y 7/1,,,,pyrite burrow linings,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0012.60,1260,1333
117,721,C,002,Hydraulic (Advanced) Piston Core,CC,KRI,000,,,019,,,nannofossil ooze,light greenish gray,5gy 7/1,minor bioturbation,moderately disturbed,,,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0013.34,1334,1353
117,721,C,003,Hydraulic (Advanced) Piston Core,01,KRI,000,,,150,,,nannofossil ooze,"interbedded light gray to light olive gray (0-104 cm), light gray (104-150 cm)","5y 7/1 to 5y 6/2 (0-104 cm), 5y 7/1 (104-150 cm)","minor bioturbation (60-150 cm), mottling","soupy (0-15 cm), highly to moderately disturbed (15-57 cm)",,,nannos,gradational contact (104 cm); dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0013.30,1330,1480
117,721,C,003,Hydraulic (Advanced) Piston Core,02,CLE,000,,,150,,,nannofossil ooze,mottled/interbedded gray/light gray and light gray,mottled/interbedded 5y 6/1 and 5y 7/1,mottling,,,,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0014.80,1480,1630
117,721,C,003,Hydraulic (Advanced) Piston Core,03,CLE,000,,,150,,,nannofossil ooze,"light gray (0-23 cm), olive (23-30, 72-150 cm), light olive gray (30-72 cm)","5y 7/1, 5y 5/3 (23-30,72-123cm), 5y 4/3 (123-150cm), 5y 6/2","minor bioturbation (0-30, 92-123 cm)",,,,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0016.30,1629,1779
117,721,C,003,Hydraulic (Advanced) Piston Core,04,KRI,000,,,047,,,nannofossil ooze,"pale olive (0-4 cm), light olive gray (4-17, 24-47 cm), olive (17-24 cm)","5y 6/3, 5y 6/2, 5y 5/3","burrow mottling, minor bioturbation",,,,nannos,gradational contacts between colors; dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0017.80,1779,1826
117,721,C,003,Hydraulic (Advanced) Piston Core,04,KRI,047,,,116,,,nannofossil ooze,"pale olive-olive (47-64 cm), light olive gray (64-82, 104-116 cm), pale olive (82-104 cm)","5y 6/3-5y 5/3, 5y 6/2, 5y 6/3","minor to moderate (60-70, 90-100 cm) bioturbation, burrow mottling",,,,nannos,gradational contacts between colors; dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0017.80,1826,1895
117,721,C,003,Hydraulic (Advanced) Piston Core,04,KRI,116,,,150,,,nannofossil ooze,pale olive to light olive gray to pale olive,5y 6/3 to 5y 6/2 to 5y 6/3,"minor bioturbation, burrow mottling",,,,nannos,"gradational contact (116 cm), dark layers have more terrigenous silty clay",,,H,16.67776,59.86450,0017.80,1895,1929
117,721,C,003,Hydraulic (Advanced) Piston Core,05,CLE,000,,,150,,,nannofossil ooze,"olive gray (0-102, 114-119 cm), light olive gray (102-114, 119-150 cm), black? pyrite",alternating 5y 5/2 and 5y 6/2,"minor bioturbation, pyritized burrow linings, large dark burrow (92 cm)",,,pyrite burrow linings,nannos,dark layers have more terrigenous silty clay,,,H,16.67776,59.86450,0019.30,1929,2079
