leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
114,704,A,001,Hydraulic (Advanced) Piston Core,01,MUL,000,,,150,,,calcareous-bearing diatom ooze with sparsely distributed volcanic ash,white grading down to pale yellow,10yr 8/2 grading down to 2.5y 7/4,"moderate bioturbation, mottling",,,sparsely distributed volcanic ash,diatoms,,,,H,-46.87928,7.42083,0000.00,0,150
114,704,A,001,Hydraulic (Advanced) Piston Core,02,WST,000,,,094,,,calcareous-bearing diatom ooze with sparsely distributed volcanic ash,pale yellow with pale olive mottling from ~60-94cm,2.5y 8/4 with 5y 7/3 mottling from ~60-94cm,"moderate bioturbation (planolites,thalassinoides), mottling (60-94cm)",slightly disturbed,dispersed lithic fragments (dropstones?),"sparsely distributed volcanic ash,dispersed lithic fragments",diatoms,"dropstones?, lower contact disturbed by drilling or bioturbation",,,H,-46.87928,7.42083,0001.50,150,244
114,704,A,001,Hydraulic (Advanced) Piston Core,02,WST,094,,,150,,,calcareous diatom ooze,white (94-130cm) to pale yellow (130-150cm),"white (n0 color code, 94-130cm) to 2.5y 7/4 (130-150cm)","moderate bioturbation (planolites,thalassinoides)",slightly disturbed,"dispersed lithic fragments (130-150cm, dropstones?)",dispersed lithic fragments (130-150cm),diatoms,"upper contact disturbed by drilling or bioturbation, sharp color contacts?,dropstones?(130-150cm)",,,H,-46.87928,7.42083,0001.50,244,300
114,704,A,001,Hydraulic (Advanced) Piston Core,03,WST,000,,,150,,,ash-calcareous-bearing diatom ooze (0-63cm) to mixed calcareous diatom ooze (63-150cm),"light yellowish brown (0-63cm) to mixed light gray, white, and olive(63-150cm)","2.5y 6/4 (0-63cm) to mixed 5y 7/1, 5y 5/3, and white [no color code](63-150cm)","moderate bioturbation (0-15cm), burrows (planolites)","slightly disturbed (0-45cm), soupy (45-150cm)",,volcanic ash (0-63cm),diatoms,sharp color contact(?) (63cm),,,H,-46.87928,7.42083,0003.00,300,450
114,704,A,001,Hydraulic (Advanced) Piston Core,04,WST,000,,,045,,,"ash-bearing calcareous diatom ooze (5-19cm), nannofossil ooze (24-45cm), void (0-5,19-24cm)","light olive gray (5-19cm), white (24-45cm)","5y 6/2 (5-19cm), white (no color code, 24-45cm)",,highly disturbed (0-24cm),,volcanic ash (5-19cm),"diatoms (5-19cm), nannos (24-45cm)","inclined, disturbed, lower contact; sharp lower color contact?",,,H,-46.87928,7.42083,0004.50,450,495
114,704,A,001,Hydraulic (Advanced) Piston Core,04,WST,045,,,145,,,"calcareous diatom ooze  (45-95cm), void (95-101cm), nannofossil ooze (101-145cm)","olive (45-95cm), white (101-145cm), gray mn staining at 120cm","5y 5/3 (45-95cm), white (no color code, 101-145cm), 2.5y 5/0 mn staining (120cm)",,highly (45-95cm) to slightly (101-145cm) disturbed,,mn staining at 120cm,"diatoms (45-95cm), nannos (101-145cm)","inclined,disturbed,upper contact; sharp upper color contact?",,,H,-46.87928,7.42083,0004.50,495,595
114,704,A,001,Hydraulic (Advanced) Piston Core,04,WST,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-46.87928,7.42083,0004.50,595,600
114,704,A,001,Hydraulic (Advanced) Piston Core,05,WST,000,,,095,,,nannofossil ooze (0-79cm) to ash-bearing nannofossil ooze (79-95cm),white (0-79cm) to very pale gray (79-95cm),"white (no color code, 0-79cm) to very pale gray (no color code, 79-95cm)",,slightly disturbed,,"volcanic ash (79-95cm), mn staining (79cm)",nannos,sharp color contacts(?),,,H,-46.87928,7.42083,0006.00,600,695
114,704,A,001,Hydraulic (Advanced) Piston Core,05,WST,095,,,117,,,mixed diatom ooze and calcareous diatom ooze,mixed light olive brown and light gray,mixed 2.5y 5/4 and 10yr 7/2,,soupy,,,diatoms,sharp upper color contact(?),,,H,-46.87928,7.42083,0006.00,695,717
114,704,A,001,Hydraulic (Advanced) Piston Core,CC,WST,000,,,013,,,calcareous-bearing diatom ooze,light gray,10yr 7/2 to 2.5yr 7/2,,,,,diatoms,,,,H,-46.87928,7.42083,0007.15,715,728
