leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
2,12,C,1,1,0.0,150.0,0.00,0.00,1.50,, FORAMINIFERAL COCCOLITH CHALK OOZE, 10YR7/4-GRAYI SH ORANGE,, ENTIRE BARREL DISTURBED BY CORING / SEEN TO BE SO SOFT AS TO RUN IN LINER ONLY PARTLY FILLED,,,, UNOPENED BECAUSE TOO SOFT / SEEN ONLY THRU LINER AND SAMPLED AT SECTION ENDS,, 00000000,7a2732332e17c24053d8205125e2dbea
2,12,C,1,2,0.0,150.0,0.00,1.50,3.00,, FORAMINIFERAL COCCOLITH CHALK OOZE, 10YR7/4-GRAYI SH ORANGE,, ENTIRE BARREL DISTURBED BY CORING / SEEN TO BE SO SOFT AS TO RUN IN LINER ONLY PARTLY FILLED,,,," UNOPENED BECAUSE TOO SOFT,SEEN ONLY THRU LINER AN D SAMPLED AT SECTION ENDS",, 00000000,69b73feedb06408fa43945a89fb84709
2,12,C,1,3,0.0,150.0,0.00,3.00,4.50,, FORAMINIFERAL COCCOLITH CHALK OOZE, 10YR7/4-GRAYI SH ORANGE,, ENTIRE BARREL DISTURBED BY CORING / SEEN TO BE SO SOFT AS TO RUN IN LINER ONLY PARTLY FILLED,,,," UNOPENED BECAUSE TOO SOFT,SEEN ONLY THRU LINER AN D SAMPLED AT ENDS",, 00000000,68db929f3cca66425f611fcab2909e26
2,12,C,1,4,0.0,150.0,0.00,4.50,6.00,, FORAMINIFERAL COCCOLITH CHALK OOZE, 10YR7/4-GRAYI SH ORANGE,, ENTIRE BARREL DISTURBED BY CORING / SEEN TO BE SO SOFT AS TO RUN IN LINER ONLY PARTLY FILLED,,,," UNOPENED BECAUSE TOO SOFT,SEEN ONLY IN LINER AND SAMPLED AT ENDS",, 00000000,bd46275043ba21cdece17597604507d0
2,12,C,4,1,44.0,150.0,32.60,33.04,34.10,, FORAMINIFERAL NANNOFOSSIL CHALK OOZE," 10YR8/3-VER Y PALE BROWN,N7/1-LT GRAY,10YR7/4-VERY PALE BROWN,N3 /1-VERY DK GRAY,N8-VERY LT GRAY"," 44-74 CM VERY PALE BROWN LAYER WITH SHARP IRREGULAR BASAL CONTACT,74-8 0 CM LT GRAY LAYER WITH GRAD.IRREGULAR BASAL CONTACT ,80-150 CM VERY PALE BROWN LAYER,44-50/62-65 CM VERY LT GRAY SLIGHT UNCERTAIN MOTTLING,73-74 CM VERY DR GRAY SLIGHT UNCERTAIN MOTTLING,80-83 CM LT GRAY SLIG HT BORROWED MOTTLING,80-83 CM VERY PALE BROWN MODERA TE-GREAT BORROWED MOTTLING",,,,,,, 00000000,5d260ee13572eeeafbbb792a9e96b9f9
2,12,C,4,2,0.0,150.0,32.60,34.10,35.60,, FELSPATHIC FORAM COCCOLITH NANNO OOZE," 10YR8/2-WH ITE,10YR7/3-VERY PALE BROWN,10YR8/3-VERY PALE BROWN, 10YR6/3-PALE BROWN"," 0-30 CM WHITE LAYER WITH SHARP IRREGUALR BASAL CONTACT,30-60 CM VERY PALE BROWN LAY ER WITH SHARP IRREGULAR BASAL CONTACT,60-142 CM WHIT E LAYER WITH SHARP IRREGULAR BASAL CONTACT,142-150 C M PALE BROWN LAYER,0-150 CM VERY PALE BROWN BORROWED MOTTLING OF VARIOUS DEGREES,17-30/60-150 CM VERY PA LE BROWN GREAT BORROWED MOTTLING",,,,,,, 00000000,034c3cdc0cd28a71fd32fef988775b81
2,12,C,4,3,0.0,30.0,32.60,35.60,35.90,, NANNOFOSSIL CHALK OOZE," 10YR5/3-BROWN,10YR7/3-VER Y PALE BROWN"," BROWN LAYER WITH SHARP HORIZONTAL BAS AL CONTACT,GREAT UNCERTAIN VERY PALE BROWN MOTTLING, 25-30 CM ASH LAYERING 5 MM THICK",,,,,,, 00000000,910551ea92b868333a2c09663bd67284
2,12,C,4,3,30.0,40.0,32.60,35.90,36.00,, ASH," 10YR4/4-DK YELLOW BROWN,10YR7/3-VERY PALE BR OWN"," DK YELLOW BROWN LAYER WITH SHARP OBLIQUE BASAL CONTACT,VERY PALE BROWN GREAT UNCERTAIN MOTTLING",,,,,, SOFT, 00000000,b728a2522be86fd7720f476eb354aa88
2,12,C,4,3,40.0,72.0,32.60,36.00,36.32,, NANNOFOSSIL CHALK OOZE," 10YR5/3-BROWN,1YR7/3-VERY PALE BROWN", BROWN LAYER WITH VERY PALE BROWN MODER ATE UNCERTAIN MOTTLING,,,,,,, 00000000,a06ee103fffd39b4ff9c1c7a38364fef
2,12,C,4,3,72.0,90.0,32.60,36.32,36.50,, ZEOLITIC SILTY MUD," 10YR5/3-BROWN,10YR7/3-VERY PA LE BROWN", BROWN LAYER WITH SHARP HORIZONTAL BASAL C ONTACT AND MODERATE UNCERTAIN VERY PALE BROWN MOTTLI NG,,,,,, SOFT, 00000000,ae5b96e1120770c76dcf212532ed6f90
2,12,C,4,3,90.0,93.0,32.60,36.50,36.53,, ASH," 10YR3/1-VERY DK GRAY BROWN,10YR7/3-VERY PALE BROWN", VERY DK GRAY BROWN LAYER WITH SHARP HORIZON TAL BASAL CONTACT AND VERY PALE BROWN SLIGHT UNCERTA IN MOTTLING,,,,,, SOFT, 00000000,f08503eb8014cf8f453bf01329393256
2,12,C,4,3,93.0,150.0,32.60,36.53,37.10,, ALTERED VOLCANIC ASH AND ZEOLITIC SILTY MUD," 10YR 5/3-BROWN,10YR6/4-LT YELLOW BROWN"," BROWN WITH VERY DK GRAY BROWN LAYERING OF ASH 4 MM THICK 93-105 CM,S LIGHT UNCERTAIN LT YELLOW BROWN MOTTLING",,,,,, SOFT, 00000000,5b7f3f5d0d702d01d1254eb15a74158c
2,12,C,5,1,97.0,150.0,41.80,42.77,43.30,, ZEOLITIL NANNOFOSSIL-FORAM CHALK OOZE," 10YR7/3-VE RY PALE BROWN,10YR5/3-BROWN,10YR8/2-WHITE"," 97-130 C M VERY PALE BROWN SLOP,130-145 CM VERY PALE BROWN WI TH GRADATIONAL IRREGULAR BASAL CONTACT AND GREAT UNC ERTAIN WHITE MOTTLING,145-150 CM BROWN",,,,,, SOFT, 00000000,506c1bc9458938a902c60f474cfd08fd
2,12,C,5,2,0.0,34.0,41.80,43.30,43.64,, ZEOLITIC SILT," 10YR5/3-BROWN,10YR6/4-LT YELLOW BR OWN", BROWN LAYER WITH HSARP HOROZONTAL BASAL CONTAC T AND MODERATE UNCERTAIN LT YELLOW BROWN MOTTLING,,,,,, SOFT, 00000000,5a7373f8813acbc8dc56a05710199f1f
2,12,C,5,2,34.0,50.0,41.80,43.64,43.80,, ASH," 10YR5/2-GRAY BROWN,10YR4/2,10YR6/0-GRAY", GR AY BROWN LAYER WITH SHARP HORIZONTAL BASAL CONTACT A ND MODERATE UNCERTAIN MOTTLING,,,,,, SOFT, 00000000,6f0ddaeeb3c20957c02bc4931b1c9af6
2,12,C,5,2,50.0,150.0,41.80,43.80,44.80,, ZEOLITIC SILT," 10YR6/4-LT YELLOW BROWN,10YR5/3-BR OWN"," 50-70 CM LT YELLOW BROWN LAYER WITH GRADATIONA L IRREGULAR BASAL CONTACT,70-150 CM BROWN LAYER WITH LT YELLOW BROWN MODERATE UNCERTAIN MOTTLING",,,,,, SOFT, 00000000,7548fc104be542ca3125505464a93800
2,12,C,5,3,0.0,150.0,41.80,44.80,46.30,, ZEOLITIC SILT," 10YR5/4-YELLOW BROWN,10YR6/6-BROWN YELLOW,10YR3/1", YELLOW BROWN LAYER WITH MODERATE U NCERTAIN BROWN YELLOW MOTTLING AND GREAT UNCERTAIN 1 0YR3/1 MOTTLING,,,,,, SOFT, 00000000,b64159231402fa44754f6bba8aa47082
2,12,C,6,1,95.0,150.0,50.90,51.85,52.40,, ZEOLITIC SILT," 10YR5/4-YELLOW BROWN,10YR5/3-BROWN ,10YR3/1 VERY DK GRAY,10YR7/4-VERY PALE BROWN,5GY6/1 -GREEN GRAY"," 122-124 CM VERY DK GRAY LAYER WITH SHA RP IRREGULAR BASAL CONTACT,143-150 CM GREEN GRAY LAY ER,MODERATE UNCERTAIN MOTTLING 95-150 CM BROWN/95-15 0 CM VERY DK GRAY/120-150 CM VERY PALE BROWN",,,,,, SOFT, 00000000,d94c650b94dbe3e46090af948dd66eb1
2,12,C,6,2,113.0,150.0,50.90,53.53,53.90,, MANGANIFEROUS ZEOLITIC SILT," 10YR3/3-DK BROWN,10Y R4/3-BROWN,10YR7/4-GRAYISH ORANGE,10YR2/1-BLACK"," 11 3-128 CM DK BROWN LAYER WITH BLACK GREAT UNCERTAIN M OTTLING,128-150 CM BROWN LAYER WITH MODERATE UNCERTA IN GRAYISH ORANGE MOTTLING AND BLACK SLIGHT UNCERTAI N MOTTLING",, 1 15MM MN?NODULE AT 130 CM,,,, SOFT, 00000000,8d25e8eaeb346100d009633b3716bda8
2,12,C,7,1,0.0,150.0,60.10,60.10,61.60,, ZEOLITE CLAYEY SILT," 5YR5/6-LT BROWN,10YR5/2-YELL OWISH BROWN", LT BROWN WITH MODERATE UNCERTAIN YELLO WISH BROWN MOTTLING, CORE BADLY DISTURBED BY RECOVE RY / LINER BROKEN AND CORE SUCKED BACK INTO BARREL / EXTRUDED ON DECK AND SPLIT AND PLACED IN LINER HALV ES,,,,, SOFT, 00000000,110c8896bf8d600b3a91205b49d8b051
2,12,C,8,1,63.0,150.0,69.20,69.83,70.70,, ZEOLITE CLAYEY SILT," 10YR7/4-VERY PALE BROWN,10YR 4/1-DK GRAY", VERY PALE BROWN WITH DK GRAY GREAT UNC ERTAIN MOTTLING,,,,,, SOFT, 00000000,3554d10fe0869cb18a828a8b2c131aa4
