Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 704,B,Initial Reports          ,       1.500,    0.195000,LO Hemidiscus karstenii
,,,,,,
114, 704,B,Initial Reports          ,       3.350,    0.400000,LO Pseudoemiliania lacunosa
,,,,,,
114, 704,B,Initial Reports          ,      26.930,    0.620000,LO Actinocyclus ingens
,,,,,,
114, 704,B,Initial Reports          ,     106.450,    1.500000,LO Rhizosolenia barboi
,,,,,,
114, 704,B,Initial Reports          ,     151.950,    1.880000,LO ? Discoaster brouweri
,,,,,,
114, 704,B,Initial Reports          ,     153.200,    2.220000,LO Coscinodiscus vulnificus
,,,,,,
114, 704,B,Initial Reports          ,     166.680,    3.100000,FO Coscinodiscus vulnificus
,,,,,,
114, 704,B,Initial Reports          ,     180.450,    3.880000,FO Nitzschia weaveri
,,,,,,
114, 704,B,Initial Reports          ,     199.450,    4.400000,LO Amaurolithus tricorniculatus
,,,,,,
114, 704,B,Initial Reports          ,     218.450,    4.880000,LO Dentculopsis hustedtii
,,,,,,
114, 704,B,Initial Reports          ,     224.600,    5.350000,Gilbert/C3AN boundary
,,,,,,
114, 704,B,Initial Reports          ,     241.550,    5.890000,C3AN/C3AR boundary
,,,,,,
114, 704,B,Initial Reports          ,     275.450,    5.900000,FO Lamprocyclas aegles group
,,,,,,
114, 704,B,Initial Reports          ,     280.610,    6.500000,FO Nitzschia reinholdii
,,,,,,
114, 704,B,Initial Reports          ,     288.360,    6.800000,FO Nitzschia miocenica
,,,,,,
114, 704,B,Initial Reports          ,     303.950,    8.700000,LO Denticulopsis lauta
,,,,,,
114, 704,B,Initial Reports          ,     365.510,    8.800000,FO Hemidiscus cuneiformis
,,,,,,
114, 704,B,Initial Reports          ,     379.950,   10.400000,FO Neogloboquadrina acostaensis
,,,,,,
114, 704,B,Initial Reports          ,     436.760,   12.600000,LO Denticulopsis nicobarica
,,,,,,
114, 704,B,Initial Reports          ,     440.750,   14.400000,FO Nitzschia denticuloides
,,,,,,
114, 704,B,Initial Reports          ,     444.000,   15.600000,LO Nitzschia maleinterpretaria
,,,,,,
114, 704,B,Initial Reports          ,     448.590,   16.100000,FO Denticula lauta
,,,,,,
114, 704,B,Initial Reports          ,     453.940,   16.700001,FO Rouxia marylandica
,,,,,,
114, 704,B,Initial Reports          ,     455.950,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
114, 704,B,Initial Reports          ,     458.670,   17.400000,FO Coscinodiscus lewisianus v. similis
,,,,,,
114, 704,B,Initial Reports          ,     476.950,   17.600000,LO Catapsydrax dissimilis
,,,,,,
114, 704,B,Initial Reports          ,     493.750,   17.799999,FO Denticula nicobarica
,,,,,,
114, 704,B,Initial Reports          ,     506.080,   18.700001,LO Rossiella symmetrica
,,,,,,
114, 704,B,Initial Reports          ,     516.550,   18.799999,FO Nitzschia maleinterpretaria
,,,,,,
114, 704,B,Initial Reports          ,     543.450,   22.100000,FO Cyrtocapsella tetrapera
,,,,,,
114, 704,B,Initial Reports          ,     545.760,   22.500000,LO C. lewisianus v. rhomboides
,,,,,,
114, 704,B,Initial Reports          ,     600.450,   25.900000,LO Chiasmolithus altus
,,,,,,
114, 704,B,Initial Reports          ,     671.700,   33.000000,FO Rocella vigilans
,,,,,,
