leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
93,603,B,10,CC,0.0,0.0,898.20,905.80, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0165,Discoaster exilis,FEW,  ,1,a37affffd4d036b87a068f538ef2a3ce,93-603B-10-CC
93,603,B,10,CC,0.0,0.0,898.20,905.80, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0215,Discoaster intercalaris,FEW,  ,1,d340916c0f06978fda1d93aeafb339ed,93-603B-10-CC
93,603,B,10,CC,0.0,0.0,898.20,905.80, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0225,Discoaster kugleri,TRACE,  ,1,6417a0205a6c55ec2bce8ca562953ceb,93-603B-10-CC
93,603,B,10,CC,0.0,0.0,898.20,905.80, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0437,Discoaster sp.,FEW,  ,1,c86f07280d0dd7c0db300612432800be,93-603B-10-CC
93,603,B,10,CC,0.0,0.0,898.20,905.80, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0525,Discoaster variabilis,FEW,  ,1,8f6aa7aac58ec3098e21bdcd5739d2c3,93-603B-10-CC
93,603,B,10,CC,0.0,0.0,898.20,905.80, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NRETI0181,Reticulofenestra pseudoumbilica,RARE,  ,1,2ab60de3c782b952f5bcbf40a5e7842b,93-603B-10-CC
93,603,B,14,2,63.0,65.0,946.20,948.34, 2,MUZA,,93,NANNOFOSSILS,TRACE,,,POOL,NO AGE GIVEN,604,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,1bb4cf01d08d4314183798ce7bf90b1f,93-603B-14-2
93,603,B,14,2,63.0,65.0,946.20,948.34, 2,MUZA,,93,NANNOFOSSILS,TRACE,,,POOL,NO AGE GIVEN,604,NRETI0181,Reticulofenestra pseudoumbilica,RARE,  ,1,a3cae8679257b24f60e8029f5e46ff34,93-603B-14-2
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,1fc3cd6413b48b462185e77831bb0cda,93-603B-H6-4
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0070,Discoaster bollii,TRACE,  ,1,0e16ab9538874f785941ac41d717af4b,93-603B-H6-4
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0165,Discoaster exilis,RARE,  ,1,397f1444cbe1b0eb87df329269bb24b6,93-603B-H6-4
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0225,Discoaster kugleri,RARE,  ,1,a8c7c83f24af50344ffe06ccedb5ef21,93-603B-H6-4
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0525,Discoaster variabilis,FEW,  ,1,267f6428cce0b4be828ea1d583e11f00,93-603B-H6-4
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NRETI0096,Reticulofenestra haqii (q),FEW,  ,1,c773a1086eaba6f1c8786a8bc5cafa11,93-603B-H6-4
93,603,B,H6,4,13.0,15.0,831.00,835.64, 7,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NRETI0181,Reticulofenestra pseudoumbilica,FEW,  ,1,d662b68a349674d935d32d389f3a34a7,93-603B-H6-4
93,603,B,H7,CC,0.0,0.0,850.20,859.82, 5,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0165,Discoaster exilis,RARE,  ,1,da17432a9cac027991857497ef9a0a6a,93-603B-H7-CC
93,603,B,H7,CC,0.0,0.0,850.20,859.82, 5,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0437,Discoaster sp.,RARE,  ,1,49c4a16256b305c62fdd7451fd64fc1e,93-603B-H7-CC
93,603,B,H7,CC,0.0,0.0,850.20,859.82, 5,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NDISC0525,Discoaster variabilis,RARE,  ,1,653a2891c76e485179f87ebfd83a820d,93-603B-H7-CC
93,603,B,H7,CC,0.0,0.0,850.20,859.82, 5,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NRETI0096,Reticulofenestra haqii (q),RARE,  ,1,3dd6868de17425105a8948910940a553,93-603B-H7-CC
93,603,B,H7,CC,0.0,0.0,850.20,859.82, 5,MUZA,,93,NANNOFOSSILS,FEW,,,POOL,NO AGE GIVEN,604,NRETI0181,Reticulofenestra pseudoumbilica,RARE,  ,1,266fb3b3cc4d0c71bb561d16427c17a9,93-603B-H7-CC
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NCOCO0300,Coccolithus pelagicus,COMMON,  ,1,6243b6fd254709253154a7668e077bbf,93-603B-H8-1
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0070,Discoaster bollii,RARE,  ,1,e61cc232b3bb307e0cac15840556b5fe,93-603B-H8-1
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0165,Discoaster exilis,RARE,  ,1,203eb398043785a72b7165494bb62c52,93-603B-H8-1
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0437,Discoaster sp.,FEW,  ,1,eb73f398740bc515eda3c1610e75a801,93-603B-H8-1
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NHELC0020,Helicosphaera carteri,RARE,  ,1,e1832d86dd46f09adbd9ba2e6222dd73,93-603B-H8-1
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NRETI0096,Reticulofenestra haqii (q),COMMON,  ,1,8431f6a98cbbd28a7f13444225b66970,93-603B-H8-1
93,603,B,H8,1,146.0,147.0,869.40,870.87, 7,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NRETI0181,Reticulofenestra pseudoumbilica,FEW,  ,1,68f0a48dbe119205c77c782364afbe4f,93-603B-H8-1
93,603,B,H11,2,19.0,21.0,907.80,909.50, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,74c520b368236822aff0b860a18c91d3,93-603B-H11-2
93,603,B,H11,2,19.0,21.0,907.80,909.50, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0225,Discoaster kugleri,RARE,  ,1,39484c8ec0a73ad4aa42f311db340b34,93-603B-H11-2
93,603,B,H11,2,19.0,21.0,907.80,909.50, 6,MUZA,,93,NANNOFOSSILS,COMMON,,,POOL,NO AGE GIVEN,604,NDISC0437,Discoaster sp.,FEW,  ,1,106918d9d6afa68d9c3527c2b2346797,93-603B-H11-2
