leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
93,603,B,5,1,0.0,150.0,821.40,821.40,822.90,SAR, CLAYSTONE,,,,,,,, HARD, 33231000,23c18ae13f954bd05bea0911f13800fc,93-603B-5-1
93,603,B,5,2,0.0,150.0,821.40,822.90,824.40,SAR, SILTY CLAYSTONE,,,,,,,, HARD, 33231000,6dd65edf5130b92483a84c01dfaf5c8c,93-603B-5-2
93,603,B,5,3,0.0,150.0,821.40,824.40,825.90,SAR, SILTY CLAYSTONE,,,,,,,, HARD, 33231000,ffbc9b8a2b3fff6aded222f3f224a102,93-603B-5-3
93,603,B,5,4,0.0,15.0,821.40,825.90,826.05,SAR, SILTY CLAYSTONE,,,,,,,, HARD, 33231000,4de1c74b6aae889cb15d4e1947a1d810,93-603B-5-4
93,603,B,5,4,15.0,32.0,821.40,826.05,826.22,SAR, QUARTZ SILT TO SILT-BEARING CLAYSTONE,,,,,,,, HARD, 33231000,0fd363026d81cb14809b3f44bee1bb8a,93-603B-5-4
93,603,B,5,4,32.0,150.0,821.40,826.22,827.40,SAR, QUARTZ SILT TO SILT-BEARING CLAYSTONE,,,,,,,, HARD, 33231000,db69244b2fb918c209ee93ac24c70cfa,93-603B-5-4
93,603,B,5,5,0.0,117.0,821.40,827.40,828.57,SAR, CLAYSTONE,,,,,,,, HARD, 33231000,6b31e12bdedfd50a612fccf83d671141,93-603B-5-5
93,603,B,5,CC,0.0,19.0,821.40,828.67,828.76,SAR, CLAYSTONE,,,,,,,, HARD, 33231000,ac2968347a33f0ab6718d22d058de717,93-603B-5-CC
93,603,B,9,1,0.0,55.0,892.00,892.00,892.55,VR, CLAYSTONE, DARK GREENISH GRAY, BURROWS,," NODULES,PYRITE INFILLINGS", PYRITE,,, HARD, 00000000,d8b8c954dd8c3903a87b45fe85e9981a,93-603B-9-1
93,603,B,10,1,0.0,150.0,898.20,898.20,899.70,VR, BIOGENIC SILICA BEARING SILT-RICH CLAYSTONE," DARK GREEN, GREENISH GRAY"," BURROWS,MOTTLING,BANDING",,,, UNIDENTIFIED FOSSIL MATERIAL,, HARD, 00000000,12bc691cef03a3796569e63005932ff9,93-603B-10-1
93,603,B,10,2,0.0,150.0,898.20,899.70,901.20,SAR, SILT-BEARING CLAYSTONE, DARK GREENISH GRAY," BURROWS,BANDING", UNDISTURBED,,,,, HARD, 00000000,55aefed9d3873932fb473ff49bc4eeb4,93-603B-10-2
93,603,B,10,3,0.0,141.0,898.20,901.20,902.61,SAR, SILT-BEARING CLAYSTONE, DARK GREENISH GRAY," BURROWS,MOTTLING,LAMINAE",,,,,, HARD, 33233000,b5e743ca948ac7c9048f5a1e4b64ce63,93-603B-10-3
93,603,B,10,4,0.0,150.0,898.20,902.70,904.20,SAR, SILT-BEARING CLAYSTONE, DARK GREENISH GRAY," BURROWS,BANDING",,,,,, HARD, 33233000,af3cea4623d60807a1e8aeccdf430c9f,93-603B-10-4
93,603,B,10,5,0.0,150.0,898.20,904.20,905.70,SAR, SILT-BEARING CLAYSTONE, DARK GREENISH GRAY," BURROWS,BANDING",,,,,, HARD, 33233000,9fc23060f7c95ed6d0a3514447be659c,93-603B-10-5
93,603,B,10,CC,0.0,18.0,898.20,905.80,905.88,SAR, SILT-BEARING CLAYSTONE, DARK GREENISH GRAY,,,,,,, HARD, 33233000,1b28fe598238b9055b87bea07c98f253,93-603B-10-CC
93,603,B,12,1,0.0,150.0,927.00,927.00,928.50,SAR, CLAYSTONE, GRAYISH GREEN,,,,,,, HARD, 00000000,1b93e1765bedab78823ca74fc1e60dca,93-603B-12-1
93,603,B,12,2,0.0,120.0,927.00,928.50,929.70,SAR, CLAYSTONE, GRAYISH GREEN,,,,,,, HARD, 00000000,c69bb14dad5253c4ff332c3a7157939f,93-603B-12-2
93,603,B,12,3,0.0,150.0,927.00,930.00,931.50,SAR, CLAYSTONE,,,,,,,, HARD, 00000000,30eb62e94c83cc6bf547bef229363bed,93-603B-12-3
93,603,B,12,4,0.0,150.0,927.00,931.50,933.00,SAR, CLAYSTONE,,,,,,,, HARD, 00000000,da93b72fe9a602088ae89777ae8809fa,93-603B-12-4
93,603,B,12,5,0.0,150.0,927.00,933.00,934.50,SAR, CLAYSTONE,,,,,,,, HARD, 33231000,c852a40e153749b224411fb8a429db3d,93-603B-12-5
93,603,B,12,6,0.0,18.0,927.00,934.50,934.68,SAR, CLAYSTONE,,,,,,,, HARD, 00000000,025f82f64f2d975117ee7051e56346c8,93-603B-12-6
93,603,B,13,1,0.0,140.0,936.60,936.60,938.00,OGG, SILT-BEARING CLAYSTONE,,,,,,,, HARD, 00000000,a1c639f1740419b899dee8b917ff50e3,93-603B-13-1
93,603,B,13,2,0.0,150.0,936.60,938.10,939.60,OGG, SILT-BEARING CLAYSTONE,,,,,,,, HARD, 00000000,4a93e8a2ca6a686bbf8aaba98aaf2c64,93-603B-13-2
93,603,B,13,3,0.0,150.0,936.60,939.60,941.10,OGG, SILT-BEARING CLAYSTONE,,,,,,,, HARD, 33233000,27b9c9937acedc16a74c14cbee85769e,93-603B-13-3
93,603,B,13,4,0.0,25.0,936.60,941.10,941.35,OGG, SILT-BEARING CLAYSTONE,,,,,,,, HARD, 33233000,50c7ac5f202e54600afc2996c2426bc4,93-603B-13-4
93,603,B,13,CC,0.0,15.0,936.60,941.45,941.50,OGG, SILT-BEARING CLAYSTONE,,,,,,,, HARD, 33233000,d65cfb67d046e879c4107509123b068f,93-603B-13-CC
93,603,B,14,1,0.0,150.0,946.20,946.20,947.70,VR, CLAYSTONE,,,,,,,, HARD, 33233000,b3ec47090a47511115701f4942ab8564,93-603B-14-1
93,603,B,14,2,0.0,150.0,946.20,947.70,949.20,VR, CLAYSTONE,,,,,,,, HARD, 33233000,7ebdf26fbd8b0795cab10dcbdb11a2cf,93-603B-14-2
93,603,B,14,3,0.0,150.0,946.20,949.20,950.70,VR, QUARTZ BEARING MICA RICH CLAYSTONE,,,,,,,, HARD, 33231000,1ced40d484b885662f364ee7676fe507,93-603B-14-3
93,603,B,14,4,0.0,150.0,946.20,950.70,952.20,VR, CLAYSTONE,,,,,,,, HARD, 00000000,89e682afb599c2407f24c2a34ac0e586,93-603B-14-4
93,603,B,14,5,0.0,150.0,946.20,952.20,953.70,VR, CLAYSTONE,,,,,,,, HARD, 33231000,5156e900728a8f51857b443bbd0bf4bf,93-603B-14-5
93,603,B,14,6,0.0,150.0,946.20,953.70,955.20,VR, CLAYSTONE, YELLOW BROWN, BURROWS,," NODULES,CONCRETIONS"," IRON,MANGANESE",,, HARD, 00000000,92354360d57e7985b064bceb749c069b,93-603B-14-6
93,603,B,14,7,0.0,53.0,946.20,955.20,955.73,VR, CLAYSTONE," BROWN,YELLOW BROWN",,,,,,, HARD, 33231000,f389e855dfa41db151731630a0ea09dc,93-603B-14-7
93,603,B,14,CC,0.0,25.0,946.20,955.85,956.00,VR, CLAYSTONE, BROWN,,,,,,, HARD, 00000000,def60353752ca0e538ee85d396855217,93-603B-14-CC
93,603,B,15,1,0.0,150.0,955.80,955.80,957.30,OGG, SILT-RICH CLAYSTONE,,,,,,,, HARD, 33233000,44774c9071574102f07e0efab9ee9b92,93-603B-15-1
93,603,B,15,2,0.0,150.0,955.80,957.30,958.80,OGG, SILT-RICH CLAYSTONE,,,,,,,, HARD, 33233000,7fcd32446bd5360ba61cae41947ee7d4,93-603B-15-2
93,603,B,15,3,0.0,150.0,955.80,958.80,960.30,OGG, SILT-RICH CLAYSTONE,,,,,,,, HARD, 33233000,37c369256693eccc905ad00c1d3671ae,93-603B-15-3
93,603,B,15,4,0.0,150.0,955.80,960.30,961.80,OGG, SILT-RICH CLAYSTONE,,,,,,,, HARD, 00000000,1616dda6f383720393f8b96c0ceade68,93-603B-15-4
93,603,B,15,5,0.0,108.0,955.80,961.80,962.88,OGG, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33233000.2210,338355ec068314b1c5ebf9765832c017,93-603B-15-5
93,603,B,15,CC,0.0,15.0,955.80,962.98,963.03,OGG, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33233000.2210,93831cad0bc2e7ad771747447106fb31,93-603B-15-CC
93,603,B,16,1,0.0,150.0,965.40,965.40,966.90,SAR, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33233000.2210,1bd1de35e8b0f46f1ee0b4684b4eaf8d,93-603B-16-1
93,603,B,16,2,0.0,150.0,965.40,966.90,968.40,SAR, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33233000.2210,a1b5e4fd25c861c3d7e2c9669055cd5f,93-603B-16-2
93,603,B,16,3,0.0,75.0,965.40,968.40,969.15,VR, RADIOLARIAN CLAYSTONE," DARK GRAY,YELLOWISH BROWN,BROWNISH YELLOW, GREENISH GRAY"," LAMINAE,BEDDING", UNDISTURBED,,,,, HARD, 00000000,1921fcfa5178e205956f634b357ec17c,93-603B-16-3
93,603,B,16,3,75.0,150.0,965.40,969.15,969.90,VR, SILICEOUS BIOGENIC-BEARING CLAYSTONE, YELLOWISH BROWN, BEDDING, UNDISTURBED,,,,, HARD, 00000000,954751151cabd96691b0868e9fb9b2f7,93-603B-16-3
93,603,B,16,4,0.0,150.0,965.40,969.90,971.40,VR," RADIOLARIAN CLAYSTONE,RADIOLARIAN MUDSTONE"," BROWN,LIGHT OLIVE GREEN", LAMINAE, UNDISTURBED,,,,, HARD, 00000000,8c9c7bb1a0b434597b726f0c54d28a58,93-603B-16-4
93,603,B,16,5,0.0,150.0,965.40,971.40,972.90,VR," RADIOLARIAN CLAYSTONE,RADIOLARIAN MUDSTONE"," BROWN,LIGHT OLIVE GREEN",, UNDISTURBED,,,,, HARD, 33233000.2210,adf2c191d3b95f73567e16e033782b5c,93-603B-16-5
93,603,B,16,6,0.0,146.0,965.40,972.90,974.36,VR," RADIOLARIAN CLAYSTONE,RADIOLARIAN MUDSTONE"," BROWN,LIGHT OLIVE GREEN",, UNDISTURBED,,,,, HARD, 33233000.2210,b755d8b90192b75675a37dfabc91588b,93-603B-16-6
93,603,B,17,1,0.0,150.0,975.10,975.10,976.60,JAH, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33233000.2210,facc79f11e18d407c44709dbdb736351,93-603B-17-1
93,603,B,17,2,0.0,150.0,975.10,976.60,978.10,JAH, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33231000.2210,8b3cff52b6552a2345673f59562f2fed,93-603B-17-2
93,603,B,17,3,0.0,150.0,975.10,978.10,979.60,JAH, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33231000.2210,1be4098da0594cd1e3bf936fa0f3d6f6,93-603B-17-3
93,603,B,17,4,0.0,44.0,975.10,979.60,980.04,JAH, RADIOLARIAN CLAYSTONE,,,,,,,, HARD, 33231000.2210,ccafd3e79caa2961530e7fa25a178d3e,93-603B-17-4
93,603,B,17,4,44.0,78.0,975.10,980.04,980.38,JAH, ZEOLITE-BEARING CLAYSTONE,,,,,,,, HARD, 00000000,9f296c19ee0af0f994c03fc8afe7189c,93-603B-17-4
93,603,B,17,4,78.0,120.0,975.10,980.38,980.80,JAH, ZEOLITE-BEARING RADIOLARIAN RICH CLAYSTONE,,,,,,,, HARD, 00000000,fcc7dca485bf1fbb1f963137f3a4a00a,93-603B-17-4
93,603,B,17,5,0.0,30.0,975.10,981.10,981.40,JAH, ZEOLITE-BEARING RADIOLARIAN RICH CLAYSTONE,,,,,,,, HARD, 00000000,09300f4fcb0bec152b2631b6d4b624ba,93-603B-17-5
93,603,B,17,5,30.0,60.0,975.10,981.40,981.70,JAH, CLAYSTONE,,,,,,,, HARD, 00000000,7dceb5a15d2522faeb23450ba3b7bd3c,93-603B-17-5
93,603,B,17,CC,0.0,20.0,975.10,981.80,981.90,JAH, CLAYSTONE,,,,,,,, HARD, 33231000,3b5a6759b1413a37e9e749022ffe48d5,93-603B-17-CC
93,603,B,18,1,0.0,150.0,984.60,984.60,986.10,VR, RAD-BEARING CLAYSTONE,,,,,,,, HARD, 33231000.2210,7fc26ab4b29e0f026801a40bf5b45540,93-603B-18-1
93,603,B,18,2,0.0,106.0,984.60,986.10,987.16,VR, CLAYSTONE,,,,,,,, HARD, 00000000,737b4fdfae733e045d6b305ddadf64a7,93-603B-18-2
93,603,B,18,2,106.0,150.0,984.60,987.16,987.60,VR, RADIOLARIAN-RICH CLAYSTONE,,,,,,,, HARD, 00000000,d74ca69759c580df7f7ada3e5f71ca52,93-603B-18-2
93,603,B,18,3,0.0,96.0,984.60,987.60,988.56,VR, CLAYSTONE, GRAY,,,,,,, HARD, 33231000,1c167d223dff736e874db5bf239bbd7b,93-603B-18-3
93,603,B,18,3,96.0,150.0,984.60,988.56,989.10,VR, RADIOLARIAN-RICH CLAYSTONE," WHITE,DARK GRAY", LAMINAE,,,,,, HARD, 00000000,82f9848f638e43db2b6c42dad4861160,93-603B-18-3
93,603,B,18,4,0.0,70.0,984.60,989.10,989.80,VR, CLAYSTONE, DARK GRAY,,,,,,, HARD, 33231000,7ec861f7b4a832f32e526028571d2c3a,93-603B-18-4
93,603,B,19,1,0.0,150.0,993.60,993.60,995.10,VR, CLAYSTONE, DARK GREEN GRAY,,, CONCRETIONS,,,, HARD, 00000000,068d8f781f4fd8a979d130ff7424edda,93-603B-19-1
93,603,B,19,2,0.0,50.0,993.60,995.10,995.60,VR, CLAYSTONE," DARK GREEN GRAY,GREEN,BROWN", LAMINAE,,,,,, HARD, 00000000,662c7fe755e0cdf682c7ece4ef93ccb2,93-603B-19-2
93,603,B,19,2,50.0,105.0,993.60,995.60,996.15,VR, ZEOLITE-RICH CLAYSTONE," DARK GREEN GRAY,REDDISH BROWN", LAMINAE,,, ZEOLITES,,, HARD, 00000000,60d1f9d349c8a2c2b25bd962e393d78b,93-603B-19-2
93,603,B,19,2,105.0,150.0,993.60,996.15,996.60,VR, RAD-BEARING ZEOLITE RICH CLAYSTONE," REDDISH BROWN,GREENISH GRAY",,,," IRON,ZEOLITES",,, HARD, 00000000,09bf06b22080572bdf48e60fa43ae5df,93-603B-19-2
93,603,B,19,3,0.0,150.0,993.60,996.60,998.10,VR, CLAYSTONE," DARK GRAY,BROWN"," LAMINAE,BURROWS",,,,,, HARD, 31230000,91c34aed2b0733ba1d4a919ef5545699,93-603B-19-3
