Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 711,A,Post Moratorium          ,     157.150,   36.700001,Discoaster saipanensis top
,,,,,,
115, 711,A,Post Moratorium          ,     158.200,   36.799999,Discoaster barbadiensis top
,,,,,,
115, 711,A,Post Moratorium          ,     158.950,   37.000000,Cribrocentrum reticulatum top
,,,,,,
115, 711,A,Post Moratorium          ,     163.870,   37.799999,Isthmolithus recurvus base
,,,,,,
115, 711,A,Post Moratorium          ,     176.720,   40.000000,Chiasmolithus grandis top
,,,,,,
115, 711,A,Post Moratorium          ,     180.950,   40.599998,Campylosphaera dela top
,,,,,,
115, 711,A,Post Moratorium          ,     185.650,   41.400002,Sphenolithus spiniger top
,,,,,,
115, 711,A,Post Moratorium          ,     185.660,   41.400002,Sphenolithus furcatolithoides top
,,,,,,
115, 711,A,Post Moratorium          ,     185.670,   41.400002,Dictyococcites bisectus base
,,,,,,
115, 711,A,Post Moratorium          ,     197.330,   43.400002,Chiasmolithus solitus top
,,,,,,
115, 711,A,Post Moratorium          ,     197.340,   43.400002,Discoaster bifax top
,,,,,,
115, 711,A,Post Moratorium          ,     197.350,   43.400002,Nannotetrina alata top
,,,,,,
115, 711,A,Post Moratorium          ,     198.630,   43.500000,Reticulofenestra umbilica base
,,,,,,
115, 711,A,Post Moratorium          ,     198.640,   43.500000,Cruciplacolithus staurion top
,,,,,,
115, 711,A,Post Moratorium          ,     216.750,   46.599998,Discoaster bifax base
,,,,,,
115, 711,A,Post Moratorium          ,     219.640,   47.000000,Chiasmolithus gigas top
,,,,,,
115, 711,A,Post Moratorium          ,     226.350,   48.200001,Sphenolithus furcatolithoides base
,,,,,,
115, 711,A,Post Moratorium          ,     231.450,   49.000000,Chiasmolithus gigas base
,,,,,,
