leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
74,525,A,1,1,0.0,150.0,0.00,0.00,1.50,PEB, FORAMINIFERA NANNOFOSSIL OOZE, WHITE TO PINKISH GRAY,,,,,,, SOFT, 00000000,4a4db12d012f02730ff194c381751532,74-525A-1-1
74,525,A,1,2,0.0,150.0,0.00,1.50,3.00,PEB, FORAMINIFERA NANNOFOSSIL OOZE," PINK-GREY, WHITE",, GREATLY DEFORMED,,,,, SOFT, 00000000,9c46e848e65d8ecdfa72c9640c68af97,74-525A-1-2
74,525,A,1,3,0.0,40.0,0.00,3.00,3.40,PEB, NANNOFOSSIL OOZE," WHITE,PINKISH GREY",, GREATLY DEFORMED,,,,, SOFT, 00000000,25972562cc1a9b1074607762984b5433,74-525A-1-3
74,525,A,1,CC,0.0,5.0,0.00,3.50,3.45,PEB, NANNOFOSSIL OOZE," WHITE,PINKISH GREY",, GREATLY DEFORMED,,,,, SOFT, 00000000,62ef7276e634968925cbf05b38c6686b,74-525A-1-CC
74,525,A,2,1,0.0,30.0,3.60,3.60,3.90,PEB, NANNOFOSSIL OOZE,,, GREATLY DEFORMED,,,,, SOFT, 00000000,e8fb0ded488834847cf58d224520162d,74-525A-2-1
74,525,A,3,1,0.0,150.0,41.60,41.60,43.10,PEB, FORAMINIFERAL NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,cc0fce53f37ce786ace67bebbb780142,74-525A-3-1
74,525,A,3,2,0.0,150.0,41.60,43.10,44.60,PEB, FORAMINIFERAL NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,d9bac75028a27da1b475ad7cd213a4a7,74-525A-3-2
74,525,A,3,3,0.0,150.0,41.60,44.60,46.10,PEB, FORAMINIFERAL NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,eb1271cbfc1303ba25fc92f51cb74bc1,74-525A-3-3
74,525,A,3,4,0.0,150.0,41.60,46.10,47.60,PEB, FORAMINIFERAL NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,287cbcc648e96e11dbe60a8cac6466c1,74-525A-3-4
74,525,A,3,CC,0.0,10.0,41.60,47.70,47.70,PEB, FORAMINIFERAL NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,14167f2348e48b70d2f31155bd4acf10,74-525A-3-CC
74,525,A,4,1,0.0,150.0,51.10,51.10,52.60,PEB, FORAMINIFERAL NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,03e9b7ab9b57c9ed097757dc11409709,74-525A-4-1
74,525,A,5,1,0.0,150.0,89.10,89.10,90.60,DF, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,1a08cc825ecea255e04f9947a5c5b89d,74-525A-5-1
